PanelName,perfermance_f1score,frequency_score,effectSize_score,pairwise_distance_GRN,n_regulators_GRN,closeness_centrality_GRN,pairwise_distance_CEN,n_modules_CEN,betweenness_centrality_CEN
panel766,0.950592885375494,0.241774967802365,0.984329916431549,2.3,14,0.364522676507725,0.135570703564713,6,0.00265586359934001
panel767,0.95602766798419,0.249604847207587,0.961201171653863,2.5,9,0.357101380661038,0.144870593825311,5,0.00259099520680481
panel768,0.950592885375494,0.259069697425862,0.961201171653863,2.5,9,0.357101380661038,0.149691624684577,5,0.00223436329319397
panel769,0.927865612648221,0.239023533544082,0.961201171653863,2.5,9,0.357101380661038,0.158648203586792,4,0.00101686102536081
panel770,0.961215415019763,0.246153846153846,1.12429502119203,5.73333333333333,17,0.287218769220812,0.107739253322024,6,0.0095505854111889
panel771,0.950345849802372,0.241423720875776,1.00607949056783,2.6,16,0.344560551616979,0.115769940176472,6,0.00216697879256315
panel772,0.950098814229249,0.22418335089568,1.00607949056783,2.6,16,0.344560551616979,0.121766145208038,6,0.00124542902910944
panel773,0.906126482213439,0.245220532891766,0.933791659570168,2.33333333333333,14,0.360025573791723,0.126866864905007,6,0.00118058534669548
panel774,0.900444664031621,0.276431331225852,0.811575621431555,2,13,0.383746344674288,0.120284511437357,5,0.00134009165033389
panel775,0.917243083003953,0.296733403582719,0.811575621431555,2,6,0.374756806189509,0.129562067866936,5,0.00160431154056313
panel776,0.911561264822134,0.0998946259220232,0.931810007692788,1.83333333333333,7,0.390182010941701,0.113607976391606,5,0.00445167808533724
panel777,0.917737154150198,0.102798267181829,0.855260566336333,1.66666666666667,5,0.397700247105416,0.108714189326554,5,0.00472020149028224
panel778,0.923171936758893,0.113540569020021,0.838069678221388,1.66666666666667,5,0.397700247105416,0.112912592680901,5,0.00502145184465626
panel779,0.917737154150198,0.119825380099353,0.80881460092905,1.66666666666667,5,0.397700247105416,0.119183004134646,5,0.00569374567310333
panel780,0.906867588932806,0.132244467860906,0.737004926132508,1.66666666666667,5,0.397700247105416,0.0989346845139731,4,0.0064579704188714
panel781,0.916501976284585,0.107586933614331,1.22608848106477,2.5,10,0.341396361399764,0.094930384856007,4,0.00477018660614071
panel782,0.927371541501976,0.104788666432502,1.2176813296732,2.5,9,0.352839419248328,0.0974429902493737,4,0.00471269455544849
panel783,0.933300395256917,0.117623814541623,1.09292909537592,2,8,0.374164805283096,0.0863791637894705,3,0.00522624068097931
panel784,0.927371541501976,0.11561041698028,0.937853512179973,2,8,0.374164805283096,0.0798957347925783,3,0.00585804821127509
panel785,0.900691699604743,0.203606135112984,0.761330185380604,2.46666666666667,17,0.357969419356236,0.141556728903443,6,0.00375626954462484
panel786,0.911808300395257,0.214041095890411,0.751231548339526,2.46666666666667,17,0.357969419356236,0.150734595385177,6,0.00402023603256072
panel787,0.950592885375494,0.265331928345627,1.04764733783374,2,18,0.377408063837367,0.0991320627718544,4,0.00443966007076929
panel788,0.945158102766798,0.265074347266128,0.842517271519273,2,18,0.377408063837367,0.0976323952140167,4,0.00441466578313157
panel789,0.939970355731225,0.267913593256059,0.827502247443601,2,16,0.37795134505196,0.102807797601997,4,0.00469862337690642
panel790,0.923171936758893,0.265392142104471,0.793508243725973,2,13,0.379175568935939,0.0974822726174547,4,0.00519385497832465
panel791,0.905879446640316,0.279065683175272,0.780912467714494,2,13,0.379175568935939,0.093460888234489,4,0.00521159437436531
panel792,0.961462450592885,0.194942044257113,0.993480219436591,7.5,6,0.241600911268658,0.113157659214667,5,0.0116092463988767
panel793,0.950592885375494,0.184521718768294,0.993480219436591,3,5,0.321964595944886,0.117802382379529,5,0.004454379889994
panel794,0.95602766798419,0.2036354056902,0.948777540127456,3,4,0.335134828914576,0.118917610332532,5,0.00448441627787144
panel795,0.944911067193676,0.21390937829294,0.817401588678448,3,4,0.335134828914576,0.120940578726567,5,0.00501024889343753
panel796,0.922677865612648,0.233930453108535,0.747669942029598,3,4,0.335134828914576,0.130707411706929,5,0.00443177260006839
panel797,0.928359683794466,0.252897787144363,0.681622784662831,3,4,0.335134828914576,0.121529499573936,4,0.00502490001852518
panel798,0.955780632411067,0.230663856691254,0.849340014738264,2.28571428571429,22,0.362116219703385,0.103925243462862,5,0.00440142659437177
panel799,0.955780632411067,0.240018733169418,0.849340014738264,2.4,19,0.358958110776606,0.112471993665139,5,0.0032877607038253
panel800,0.95602766798419,0.237750263435195,0.770401519976791,2.2,17,0.366003690395264,0.108435104887306,4,0.00356516270243427
panel801,0.928606719367589,0.253499924732801,0.700842178618306,2.2,17,0.366003690395264,0.0945359501388583,3,0.00394699708645431
panel802,0.906867588932806,0.266596417281349,0.686786361627418,2.33333333333333,10,0.357073257583118,0.0987687607953161,3,0.00460166456766542
panel803,0.922677865612648,0.00632244467860906,0.817540760562139,3.27777777777778,20,0.319371382891102,0.130038214306682,6,0.00388595962756609
panel804,0.922677865612648,0.00690785622292472,0.793819524481522,3.14285714285714,18,0.325091045935714,0.107244046698741,5,0.00431731778948099
panel805,0.900938735177866,0.00750790305584826,0.744742553514064,3.28571428571429,15,0.317865235829211,0.105178870622829,5,0.00474225094922077
panel806,0.911067193675889,0.116438356164384,1.01533262715543,2.95238095238095,22,0.335939848407077,0.107635223499999,6,0.00326522606165615
panel807,0.91699604743083,0.114623580377005,1.01533262715543,2.86666666666667,21,0.342659134807338,0.111503451169394,6,0.00304051617268787
panel808,0.922183794466403,0.0986564805057956,0.948253897575187,3,19,0.337665501278695,0.113804921445044,6,0.00304665231354564
panel809,0.910820158102767,0.110492247478549,0.913422838344001,2.83333333333333,16,0.344416658573699,0.10523221139526,5,0.00293849796612228
panel810,0.91699604743083,0.125395152792413,0.906517524820085,2.66666666666667,13,0.360728853064003,0.0991768271793243,4,0.00251454641594888
panel811,0.955780632411067,0.121285563751317,0.943134213349677,2.85714285714286,27,0.339851075825756,0.102914841209912,5,0.00370279387703952
panel812,0.950098814229249,0.0926121063107365,0.931489061946391,2.85714285714286,27,0.339851075825756,0.107741827246221,5,0.0030542846522447
panel813,0.93848814229249,0.0823234984193888,0.931489061946391,3.04761904761905,20,0.331011883566029,0.110457899598006,5,0.00343369620887683
panel814,0.927618577075099,0.0931807918109288,0.825462700036766,3.2,15,0.324599622687661,0.111109789791423,5,0.00388059110662474
panel815,0.906620553359684,0.0937829293993678,0.748128123331651,3.4,11,0.311157241051874,0.116259764573564,4,0.00452263418689258
panel816,0.955533596837945,0.20263435194942,1.2242283314419,2.57142857142857,15,0.355609817006344,0.121263754471943,6,0.00409207169088172
panel817,0.955780632411067,0.224915115326074,1.14445517189674,2.46666666666667,14,0.366734242983397,0.116692433286557,5,0.0044376709060092
panel818,0.961215415019763,0.242492096944152,1.1264245961787,2.7,13,0.349633550224989,0.115427724056192,5,0.00430496334661231
panel819,0.950098814229249,0.258015956646094,1.04374534729085,2.5,12,0.360327643973977,0.104010242868601,4,0.00485163956720025
panel820,0.927618577075099,0.237794169301019,1.02369058282762,2.5,12,0.360327643973977,0.111809902408901,4,0.00407035001170148
panel821,0.939723320158103,0.0157007376185458,0.695206345547548,5.28571428571429,21,0.299839412311495,0.183330664059066,9,0.00225891971748325
panel822,0.950592885375494,0.0172110994028802,0.685332215929461,5.6,19,0.30161711070107,0.176626653771913,8,0.00248524515417843
panel823,0.939970355731225,0.0185721812434141,0.667837263841958,6.3,14,0.28309896086239,0.177144067023301,7,0.00264030487149909
panel824,0.91699604743083,0.0198705404184856,0.661969762516197,6.3,14,0.28309896086239,0.173421075680889,6,0.00301237628661586
panel825,0.949851778656126,0.261116965226554,1.00451148735973,5.23809523809524,19,0.304578541137737,0.0873439124813184,4,0.0113316178084559
panel826,0.928112648221344,0.270694298091558,0.989874452942076,5.73333333333333,12,0.288387394386718,0.0889251434597861,4,0.0125885762094857
panel827,0.916749011857708,0.294915700737619,0.930496695937303,6.1,10,0.289524780680461,0.0926168679892975,4,0.0139497313849205
panel828,0.922430830039526,0.300165587836821,0.877856315561016,7,8,0.280973422679747,0.0876391556762783,3,0.0157899009092015
panel829,0.917243083003953,0.325781524411661,0.835363311452302,8.66666666666667,5,0.24760960581831,0.097381035871474,3,0.0160174811258534
panel830,0.905879446640316,0.284088514225501,0.835363311452302,8.66666666666667,5,0.24760960581831,0.0815359318180418,2,0.0190682925234561
panel831,0.91699604743083,0.237223393045311,0.888960338495876,2.28571428571429,20,0.362633534039044,0.120644667183192,5,0.00326681393404725
panel832,0.917243083003953,0.250188167996387,0.863400423653534,2.33333333333333,17,0.359561644168208,0.131609298772778,5,0.00167287026615543
panel833,0.91699604743083,0.279592553565156,0.84335691265541,2.4,15,0.357948512511738,0.139954338521923,5,0.00161252073704262
panel834,0.950098814229249,0.19567966280295,1.02697517836125,5.33333333333333,17,0.312893588208003,0.115307856094232,6,0.00897521518006006
panel835,0.966897233201581,0.204074464348437,1.00748878918287,5.33333333333333,17,0.312893588208003,0.123181744377045,6,0.00978973490660699
panel836,0.966897233201581,0.213119072708114,0.843036345027691,5.33333333333333,17,0.312893588208003,0.119645005614583,6,0.0109130032738193
panel837,0.955780632411067,0.208941743188319,0.812009716274533,6,15,0.301946845359492,0.121175180676857,6,0.0120446570206755
panel838,0.944416996047431,0.238496663154197,0.775928370504703,7,11,0.283912183160146,0.115935067097158,5,0.0139257446524765
panel839,0.933300395256917,0.272286617492097,0.762666761091158,7,11,0.283912183160146,0.125299608550143,5,0.0166478145738664
panel840,0.961709486166008,0.266069546891465,0.955913271122089,2.53333333333333,23,0.361821674058252,0.111584477124181,7,0.00360232202986134
panel841,0.956274703557312,0.275728837372673,0.899916529412191,2.6,18,0.355344436891008,0.113872478389368,6,0.00364982328433242
panel842,0.944664031620553,0.276738672286617,0.727553014833155,2.6,18,0.355344436891008,0.116932251235443,6,0.00352297511243538
panel843,0.934041501976285,0.288724973656481,0.727553014833155,2.66666666666667,15,0.350729986080093,0.123498423006656,6,0.00397252758372302
panel844,0.933794466403162,0.307692307692308,0.727553014833155,3,8,0.333731507558842,0.12852588007905,6,0.00463145014781224
panel845,0.911808300395257,0.29336143308746,0.713386978322358,3,8,0.333731507558842,0.14009397411685,5,0.00364986479733611
panel846,0.939229249011858,0.247629083245522,1.18618282933927,2.42857142857143,21,0.357753067236416,0.112232343442234,6,0.00313386853973339
panel847,0.933300395256917,0.262264371853413,1.14066083225782,2.42857142857143,21,0.357753067236416,0.114186205348342,6,0.00325614163268222
panel848,0.91699604743083,0.259351949420443,1.09857326234966,2.46666666666667,18,0.355202836856478,0.107832264420395,6,0.00350915906589515
panel849,0.944416996047431,0.261779316573837,1.09857326234966,2.6,16,0.351305072674893,0.115068151784777,6,0.00370432392774691
panel850,0.905632411067194,0.275553213909378,1.04630016582481,2.83333333333333,11,0.340579375869999,0.120448020326729,5,0.0037925761257678
panel851,0.944664031620553,0.164067439409905,0.885574418900716,4.57142857142857,19,0.328309418600889,0.115554039978513,5,0.0100468733702903
panel852,0.939229249011858,0.16754478398314,0.885574418900716,4.80952380952381,18,0.332978745543087,0.120679126628466,5,0.010575679848948
panel853,0.938982213438735,0.152397260273973,0.877410884245935,1.93333333333333,17,0.388390226926939,0.129564425822383,5,0.00239725920771395
panel854,0.921936758893281,0.16212554568719,0.877410884245935,2,16,0.37562073095724,0.131994349854371,5,0.00195410604007532
panel855,0.900444664031621,0.182999648753073,0.877410884245935,2,14,0.377647413486132,0.120923923253976,5,0.00226764782650886
panel856,0.944911067193676,0.163962065331928,1.2224056284105,2.92857142857143,14,0.331861171133991,0.122336318275637,6,0.00426511864675911
panel857,0.944911067193676,0.150450766889123,1.20658439229954,3,11,0.325976417079412,0.118173402195162,6,0.00460213158895692
panel858,0.93947628458498,0.159641728134879,1.13187015382061,2.8,9,0.333189076106313,0.122218244042851,6,0.00496498118682564
panel859,0.928359683794466,0.174168297455969,1.02910464646437,2.6,8,0.342054239098771,0.117228443554161,5,0.00564232885282002
panel860,0.912055335968379,0.201264488935722,0.905700627014805,2.33333333333333,8,0.357080743582277,0.125165333449788,5,0.00624132443086969
panel861,0.91699604743083,0.134668071654373,0.898739878118054,2.33333333333333,8,0.357080743582277,0.123433554571215,4,0.00733690448947568
panel862,0.950098814229249,0.187565858798736,0.941328424232441,1.66666666666667,10,0.393937959276167,0.129885480645966,7,0.00558781634854733
panel863,0.944911067193676,0.203020723568669,0.878249748648695,1.66666666666667,10,0.393937959276167,0.137110654146398,7,0.00505026446377913
panel864,0.950345849802372,0.219178082191781,0.862501110240594,1.33333333333333,8,0.402708178218037,0.136415133805036,7,0.00542717659164748
panel865,0.927865612648221,0.238446485021827,0.822113441350169,2,7,0.377943413939338,0.135248663757,6,0.00541686876457079
panel866,0.900444664031621,0.262557077625571,0.745359990930011,2,7,0.377943413939338,0.145526915796021,6,0.00490616244972386
panel867,0.945405138339921,0.170073761854584,0.860566935368074,3,3,0.331625716228032,0.0944939381971578,4,0.00442256709150037
panel868,0.93453557312253,0.178550521016274,0.786985921484605,3,3,0.331625716228032,0.0989875134474032,4,0.00397161825126126
panel869,0.940217391304348,0.184404636459431,0.603446944663178,3,3,0.331625716228032,0.0981620329942862,4,0.00436762203655531
panel870,0.91798418972332,0.193587234683125,0.577107841710876,3,3,0.331625716228032,0.103567805402342,4,0.00475663409304354
panel871,0.912302371541502,0.162627327010889,0.554637543464265,3,3,0.331625716228032,0.110419931802288,4,0.00395951029185198
panel872,0.917737154150198,0.193256059009484,0.548931879018102,3,3,0.331625716228032,0.116373640007595,4,0.0040792753074946
panel873,0.928112648221344,0.164699683877766,0.839133955570323,2.42857142857143,18,0.355535477277251,0.12831568267597,6,0.00498280583278458
panel874,0.939229249011858,0.168130195527456,0.74182518581033,2.2,17,0.363648527618619,0.118316997494151,5,0.00548331428059435
panel875,0.927865612648221,0.167281348788198,0.710396215537563,2.3,10,0.356033148813574,0.123608870239666,5,0.00616635454077018
panel876,0.927371541501976,0.136986301369863,0.696230179026766,2.3,10,0.356033148813574,0.131711781485776,5,0.00568449420370979
panel877,0.905632411067194,0.147874956094134,0.676570463268207,2.5,7,0.349775217700952,0.146290236881126,5,0.00413376112483635
panel878,0.916749011857708,0.151949420442571,0.606626973857092,2.5,7,0.349775217700952,0.138216469769229,4,0.00478204894694482
panel879,0.955780632411067,0.250684931506849,1.04808946455946,5.0952380952381,17,0.310519245087569,0.10348221586983,5,0.0104429074254829
panel880,0.939229249011858,0.258634820278656,1.04528000410601,5.6,12,0.296571142619752,0.106963859292765,4,0.0112504737239119
panel881,0.949851778656126,0.24354583772392,1.04457703974169,5.6,12,0.296571142619752,0.111574088536677,4,0.0114643608268768
panel882,0.944664031620553,0.240102363390035,0.928016527712298,5.6,12,0.296571142619752,0.113537923364273,4,0.0124357539936436
panel883,0.91699604743083,0.231998595012294,0.905709008127198,2.4,11,0.355783399695708,0.126998701622494,4,0.00184120549611412
panel884,0.967144268774704,0.248577449947313,0.975530061725033,6.6,10,0.269674015085304,0.115316946944615,6,0.0105981453027777
panel885,0.950839920948617,0.262030207235687,0.895332009699987,6.6,10,0.269674015085304,0.105585896464936,5,0.0116765701126092
panel886,0.961462450592885,0.27186512118019,0.895332009699987,6.6,10,0.269674015085304,0.106989361067125,5,0.0125002140514253
panel887,0.944911067193676,0.269456570826434,0.895332009699987,3,9,0.336965054546637,0.113986255322375,5,0.00342838106179737
panel888,0.905879446640316,0.301545486476993,0.776577138339762,2.66666666666667,7,0.35505325175618,0.121261029046286,5,0.00371655543776241
panel889,0.927371541501976,0.217702845100105,0.99945025527253,2.5,15,0.356011783367329,0.126477725190431,5,0.00215424467868157
panel890,0.933300395256917,0.227022596885611,0.989670001499638,2.33333333333333,14,0.368300435401901,0.118593799367296,4,0.00234046855381322
panel891,0.950098814229249,0.238935721812434,0.832462332175373,2.33333333333333,14,0.368300435401901,0.119350477818109,4,0.00253257862692627
panel892,0.944416996047431,0.259671835014301,0.753663765538027,2.33333333333333,14,0.368300435401901,0.127889981508296,4,0.00168278890882254
panel893,0.927618577075099,0.25992272567615,0.713619161173219,2,12,0.383157176308097,0.130011630090465,4,0.00178516294113404
panel894,0.905632411067194,0.284088514225501,0.679835313669903,2,12,0.383157176308097,0.119773868167217,3,0.00184896842780396
panel895,0.928853754940711,0.0787144362486828,1.10540171516258,3.04761904761905,16,0.330875613331673,0.114930833514176,6,0.00511469264550438
panel896,0.923418972332016,0.0851188385434961,1.10540171516258,3,13,0.336774869703155,0.11176379332129,6,0.00507385768754235
panel897,0.933794466403162,0.0929926238145416,1.0852984543042,3.2,11,0.329403386099516,0.119792066472872,6,0.00443047531870311
panel898,0.922924901185771,0.097094686135782,0.97780742258119,3.2,11,0.329403386099516,0.114087040389626,5,0.00490479103799485
panel899,0.917490118577075,0.0976466455918511,0.902534714448244,3.2,11,0.329403386099516,0.11826734975085,5,0.00430873843538527
panel900,0.928359683794466,0.0904109589041096,0.819855465560399,3,10,0.335039938817136,0.103069234279518,4,0.00507484016196298
panel901,0.945158102766798,0.197260273972603,1.07844642045761,6.5,10,0.25886617461397,0.121513570881111,5,0.0105290884211411
panel902,0.944911067193676,0.187097529563283,1.02948424563764,2.83333333333333,9,0.323455253957469,0.126728447226123,5,0.00325420435917673
panel903,0.950345849802372,0.202449947312961,0.94531955131847,2.66666666666667,7,0.329393944298776,0.133119599088441,5,0.00280084344045245
panel904,0.93354743083004,0.205178383260575,0.94531955131847,2.66666666666667,7,0.329393944298776,0.14009997532908,5,0.00247418984593412
panel905,0.905385375494071,0.194766420793818,0.915448877459014,2.66666666666667,7,0.329393944298776,0.151613971259767,5,0.00210912004367168
panel906,0.95602766798419,0.287987355110643,1.02193666452282,5.33333333333333,17,0.314276812016448,0.103646976950917,5,0.0104878348737252
panel907,0.950592885375494,0.290247043671701,0.814674512080033,5.33333333333333,17,0.314276812016448,0.102710384534934,5,0.0111348600086382
panel908,0.93947628458498,0.302423603793467,0.814674512080033,6,14,0.302371726392803,0.108028245854068,5,0.0124797040330402
panel909,0.934041501976285,0.320036128255306,0.793108575232009,7,9,0.279412693017386,0.112309162234719,4,0.0138089745035286
panel910,0.917490118577075,0.332982086406744,0.76270804789037,8.66666666666667,7,0.247653038101715,0.120396498464397,4,0.0157533027486279
panel911,0.933300395256917,0.214752370916754,0.972550853770218,5.86666666666667,10,0.283776356112356,0.12893266772596,6,0.0102839645126088
panel912,0.939229249011858,0.223978456855169,0.855874253777015,5.86666666666667,10,0.283776356112356,0.127678249298856,6,0.011337339684131
panel913,0.934041501976285,0.24736564805058,0.810931738191126,6.6,8,0.267028827166493,0.1164088845641,6,0.0127454002294631
panel914,0.917490118577075,0.273219930754177,0.810931738191126,7.33333333333333,7,0.263778284937364,0.116213298712112,5,0.0143692666186747
panel915,0.923171936758893,0.271162627327011,0.792994144719174,9,4,0.227352896744471,0.110821101749903,5,0.0165588106939573
panel916,0.93453557312253,0.222128556375132,1.1266484847842,2.5,9,0.350394835874531,0.123556252349956,6,0.00240083192059393
panel917,0.923171936758893,0.239433321625102,1.1266484847842,2,8,0.373849449138372,0.123976869570298,5,0.00251444263343966
panel918,0.934288537549407,0.268177028451001,1.08092268759985,2,8,0.373849449138372,0.122272406533264,4,0.00270553217854535
panel919,0.917490118577075,0.289929248833358,0.962501695403451,2,8,0.373849449138372,0.126183374745692,4,0.00280154953216698
panel920,0.938982213438735,0.159220231822972,0.957049716884908,5.28571428571429,17,0.297743332547163,0.113571309268871,6,0.00961761853389563
panel921,0.927865612648221,0.162744409319752,0.932850943853678,5.28571428571429,17,0.297743332547163,0.102588995131622,5,0.0105870959249625
panel922,0.922183794466403,0.166622760800843,0.920120536560294,5.28571428571429,17,0.297743332547163,0.0979150269714824,5,0.0118100344194692
panel923,0.905632411067194,0.153545085051934,0.920120536560294,5.66666666666667,15,0.293412185857804,0.0927293218178418,4,0.0133445329486857
panel924,0.933300395256917,0.144494204425711,1.04966690165853,2.8,8,0.324420219481407,0.131419558533399,5,0.0040546788528089
panel925,0.927865612648221,0.15038386271263,1.04966690165853,2.83333333333333,6,0.313689262244671,0.11925537992769,4,0.00438226093013295
panel926,0.922430830039526,0.153494906919564,0.910475618366947,2.83333333333333,6,0.313689262244671,0.119328355829879,4,0.0049787064236703
panel927,0.911808300395257,0.172602739726027,0.719609357071464,3,5,0.321964595944886,0.114397537722012,3,0.00592973820343136
panel928,0.949851778656126,0.198840885142255,1.01573792426389,6.3,18,0.287609497912017,0.149461747464797,8,0.010102697982001
panel929,0.950098814229249,0.206767357452289,1.01229752450588,6.3,18,0.287609497912017,0.144876008514242,7,0.011126073089524
panel930,0.93947628458498,0.223656480505796,0.991020006724487,7.33333333333333,15,0.264245654074006,0.157064799512449,7,0.0106432206410957
panel931,0.923171936758893,0.217371669426464,0.856655971133462,7.33333333333333,15,0.264245654074006,0.167333336174488,7,0.0114973080670367
panel932,0.922677865612648,0.25131717597471,0.856655971133462,7.33333333333333,15,0.264245654074006,0.170941371936619,6,0.0132365250087307
panel933,0.900938735177866,0.293150684931507,0.845398447033165,9,6,0.227396329027876,0.162875099807974,5,0.0157691918507898
panel934,0.906373517786561,0.00590094836670179,0.864903026458486,3.32142857142857,19,0.31762428444639,0.133058536291963,6,0.00357025323451163
panel935,0.911808300395257,0.0060882800608828,0.77756989323995,3.47619047619048,16,0.309590769233144,0.135726982725921,5,0.00351891894603327
panel936,0.906867588932806,0.00658587987355111,0.731587780188012,3.47619047619048,16,0.309590769233144,0.116929215175089,4,0.00395302388502558
panel937,0.950592885375494,0.271654373024236,1.02304578633016,6.2,10,0.288072254054583,0.109118223419763,5,0.0103529279899871
panel938,0.950592885375494,0.273153026577684,0.983001181965347,7,8,0.2791577643974,0.107060020358442,4,0.0113845261316575
panel939,0.93947628458498,0.291359325605901,0.969853007898044,7,8,0.2791577643974,0.0952984861598449,3,0.0126960516463279
panel940,0.93947628458498,0.291735661598675,0.956942933905159,2,7,0.372040400116542,0.102946162285955,3,0.00365219545597179
panel941,0.917490118577075,0.295749912188268,0.728251216463976,2,7,0.372040400116542,0.103349137244541,3,0.00348345992204896
panel942,0.906126482213439,0.203898840885142,0.924900480279987,3.13333333333333,13,0.320785922005336,0.131184773990774,6,0.00148469960412162
panel943,0.917243083003953,0.231973505946109,0.924900480279987,3,12,0.328936907189801,0.136028311511602,6,0.00140644573890886
panel944,0.906620553359684,0.256234632946962,0.918636780633421,3,11,0.338763717587652,0.123600282016178,5,0.0014004411794467
panel945,0.928359683794466,0.221496311907271,1.12383064966672,2.4,13,0.364515959340912,0.138778905838282,7,0.00290991626308243
panel946,0.928606719367589,0.217421847558834,1.02528973133466,2,11,0.372673108672432,0.13828158845381,6,0.00311451310176342
panel947,0.93947628458498,0.238540569020021,1.02528973133466,2,11,0.372673108672432,0.1450461397873,6,0.0022006043255512
panel948,0.922924901185771,0.237994881830498,0.992274867320627,1.83333333333333,9,0.373934560227901,0.152066467310186,6,0.00208762965122628
panel949,0.906620553359684,0.256410256410256,0.968076094289397,1.83333333333333,9,0.373934560227901,0.151237730485322,5,0.00228684759071499
