LBexp_1,LBexp_2,LBexp_3,LBGexp_1,LBGexp_2,LBGexp_3,G135_1,G135_3,G150_1,G150_2,G150_3,G180_1,G180_2,G180_3
BSU36060,7.3104,7.1418,7.3445,7.1848,7.2992,7.3609,7.5773,7.4909,7.4455,7.1926,7.5285,7.4916,7.2177,7.1433
new_3717098_3717211_c,7.2731,7.144,7.3012,7.1662,7.2329,7.31,7.8289,7.5024,7.5532,7.2001,7.9032,7.5221,7.1934,7.1615
BSU36070,6.9301,7.7824,7.1171,6.9211,7.2315,7.0136,10.9139,10.8344,9.8409,9.1942,10.1998,8.9959,9.0729,10.3818
new_3717709_3717906_c,6.9512,6.796,7.0163,6.8544,6.8647,7.0155,7.852,7.5014,7.357,6.7398,7.671,7.2097,6.8152,6.9376
BSU36080,10.7381,11.1171,10.8346,9.6791,10.4915,10.412,10.1745,8.646,9.9086,10.0474,9.9485,9.8484,10.3552,9.4395
new_3718617_3718717,10.9743,11.1938,11.0555,10.3094,10.7136,10.4901,10.3508,8.8658,9.8485,9.9793,10.0148,9.8798,9.8775,9.474
BSU36090,10.7739,10.6192,9.9936,10.3969,10.5879,10.497,10.1973,8.6965,9.9565,10.9454,9.9312,9.3328,9.5397,9.317
BSU36100,7.0657,6.8751,7.1456,7.0916,7.0216,7.2009,7.595,7.5016,7.4426,7.5339,7.7,7.6052,7.5187,7.2074
new_3719173_3720884,8.2912,7.9066,7.9264,8.1755,7.1162,7.4879,8.4652,7.6875,8.0613,8.7382,8.4418,7.9165,7.9017,7.7381
BSU36110,10.3128,10.1163,9.9977,10.4335,10.1702,10.1133,10.7329,9.1529,10.1748,11.0155,10.4721,10.3789,10.7788,9.7421
BSU36120,10.1822,10.049,9.6934,10.408,10.0611,10.0696,10.5726,9.0872,10.0247,10.8528,10.3239,10.3342,10.7756,9.6591
BSU36130,9.2463,8.9937,8.7164,9.4543,9.0333,9.2508,9.8359,8.7153,9.2717,9.8726,9.9116,9.6876,10.3932,9.0084
BSU36140,8.2774,8.0074,7.9618,8.4013,8.5302,8.5194,8.9969,8.233,8.4983,9.0625,8.9833,8.805,9.1629,8.3404
BSU36150,8.7117,8.3508,8.4072,8.6217,8.833,8.9367,9.2645,8.3868,8.9033,9.4902,9.1852,9.1462,9.527,8.7035
BSU36160,8.8896,9.041,8.4894,8.6094,8.7558,8.8328,8.2773,7.7686,8.5073,8.8274,8.9682,8.4264,8.5925,7.9515
BSU36170,10.7523,10.6209,10.0355,10.4764,10.7747,10.7614,11.0633,9.8503,11.0169,11.8233,11.1322,10.7819,11.2392,10.2217
BSU36180,12.1188,12.0016,11.7459,11.9662,12.2806,12.1176,12.406,10.3673,12.4172,12.9972,12.7704,12.326,12.5894,11.5246
BSU36190,10.8806,10.8023,10.5721,11.0367,11.4816,10.8141,11.3638,9.3357,11.491,12.2948,12.0616,11.2871,11.5904,10.3111
BSU36200,10.8332,10.7515,10.5428,10.69,11.4665,10.7872,11.071,9.2148,11.4202,12.0844,11.9392,11.1556,11.7084,10.2301
BSU36210,10.9312,11.0279,10.665,11.1568,11.7458,11.0501,10.977,9.2707,11.5686,12.3021,12.0091,11.304,11.5659,10.2666
new_3728120_3728202_c,11.0927,11.096,10.7676,11.2213,12.0359,11.0875,11.2998,9.1162,11.7016,12.3807,12.2643,11.3954,11.5315,10.449
new_3728379_3728510_c,11.5004,11.1095,10.75,10.5657,11.4392,11.0747,10.2282,8.7106,10.5027,10.9093,10.5061,10.4248,10.6186,9.4456
BSU36220,10.7044,10.3341,10.136,10.2288,10.7042,10.5183,9.7194,8.458,9.9676,10.5112,10.0119,9.6559,9.9706,8.9995
new_3729297_3729412_c,11.3108,11.1596,10.2389,10.4282,11.3867,11.0645,10.0286,8.4235,10.2715,10.8933,10.5943,10.1662,10.4266,9.0071
BSU36230,11.7546,11.2409,10.8695,11.4996,11.5987,11.3685,11.1954,9.5884,11.0485,11.7419,11.3491,11.2142,11.8723,10.2247
new_3730846_3730971_c,12.0583,10.608,11.0206,11.6196,11.9797,11.6439,11.1864,9.5203,11.1165,11.6388,11.3037,11.2258,11.4095,10.3275
BSU36240,10.1768,9.7527,9.4732,9.8028,10.3812,9.7557,9.4581,8.1665,9.4021,10.3841,9.6044,9.1819,9.6312,8.4779
BSU36250,12.1485,12.3742,11.9765,11.9593,12.0724,11.3813,10.7662,8.9483,10.8714,11.8196,11.0817,10.6049,10.9077,9.7141
BSU36260,11.6391,11.9916,11.2193,11.372,11.6465,11.0712,10.0571,8.5897,10.4083,11.3603,10.5909,10.2952,10.6145,9.3732
BSU36269,13.3211,13.1401,12.6229,9.7386,12.6556,12.8654,10.585,9.6584,10.9232,11.8895,10.7114,11.9538,12.5236,11.8866
new_3733649_3733734_c,12.5805,12.4835,12.3187,9.9202,11.769,11.2375,10.4498,9.4845,11.1433,11.8672,10.4224,11.5851,12.1841,11.7608
new_3733736_3733966_c,10.0448,10.5073,10.1323,9.7973,9.6722,9.3521,7.9923,7.7723,7.8513,7.3298,8.0847,7.6862,7.4212,7.5457
BSU36270,11.9997,11.2948,11.0457,11.8362,11.2258,11.4457,12.2181,10.3581,11.7471,12.6359,12.1927,11.949,12.4345,11.0549
new_3733968_3734142_c,7.3193,7.2293,7.2724,7.2223,7.127,7.2177,7.585,7.7222,7.4943,7.2743,7.9997,7.4869,7.5371,7.5549
BSU36280,11.9038,11.2501,10.895,11.752,11.2238,11.8267,12.3286,10.5416,11.7638,12.6836,12.298,11.9545,12.3961,11.0267
BSU36290,11.4105,10.6696,10.098,11.9276,11.9798,11.5099,12.0074,10.1326,10.7516,11.3944,10.9365,10.8376,11.1929,10.2098
BSU36300,11.0377,10.1584,9.6391,11.7852,11.5795,10.8782,11.556,9.5733,10.5739,11.0834,10.6451,10.593,11.1047,10.0285
new_3740032_3740104_c,7.369,7.3208,7.4286,7.6153,7.2378,7.4803,7.5381,7.6388,7.5701,7.4039,7.8032,7.595,7.1045,7.0823
new_3740106_3740205_c,9.717,10.573,9.7892,9.3952,9.7366,10.2797,8.5966,7.7037,8.0481,7.896,8.2543,7.878,7.1627,7.0551
BSU36310,9.7429,10.5378,9.8178,9.5016,10.0411,10.25,8.4654,7.9368,8.7248,9.1707,8.6347,8.7309,9.0068,8.0868
BSU36320,10.8144,11.3682,11.0097,10.1812,11.1747,10.9971,9.0971,8.0514,9.5248,9.6403,9.6321,9.5255,9.3843,8.8942
BSU36330,12.6197,12.8368,12.4473,12.697,12.933,12.3484,11.9379,10.2168,11.8701,12.3525,12.042,12.097,12.3563,11.4778
new_3741593_3741676,12.1446,12.2276,11.9361,12.2709,12.3306,11.9455,11.0469,9.4838,10.8369,10.9806,11.1578,10.8773,10.7752,9.4117
BSU36340,8.7272,8.0114,7.9593,8.9691,8.4684,8.8398,9.4365,8.3902,8.7843,9.5964,9.2666,9.3021,9.7178,8.5224
BSU36350,8.9002,8.7691,8.4681,8.9503,8.6623,8.2404,9.1151,8.2308,8.6313,9.1417,9.0313,9.0214,9.1207,8.4919
BSU36360,12.6435,12.4445,12.138,13.1242,12.6508,12.714,12.4858,10.9807,12.2599,12.8195,12.2355,12.5313,12.9173,11.9567
BSU36370,13.699,13.2011,12.9691,13.7856,13.4339,13.7549,13.0141,11.5389,12.8915,13.5902,12.8171,13.6494,13.9492,12.9584
new_3744236_3744320_c,9.4292,9.1397,9.2683,7.8578,8.874,8.8408,9.0725,7.7552,8.4148,9.2118,9.518,8.8141,8.977,8.6644
new_3744322_3745406_c,8.0219,8.3109,8.5565,8.0851,7.7356,7.7109,7.9682,7.6242,7.6781,7.8724,8.0394,7.7832,7.8544,7.6771
BSU36380,12.5777,12.6756,12.0183,12.2374,12.6195,12.3538,10.1541,8.6831,10.6145,10.9895,11.1328,10.1898,10.481,9.5183
new_3745414_3746298,10.8941,10.7627,10.4284,10.0306,9.8109,10.7199,9.5486,8.499,9.4879,9.9102,9.7462,9.076,9.1299,8.9901
BSU36390,13.0577,13.4673,13.343,12.7088,13.2213,12.6531,10.6948,9.2434,10.5467,11.2107,11.075,10.6457,10.8735,9.962
BSU36400,12.8723,13.4846,13.1066,12.5953,13.6162,12.3864,10.4394,8.8689,10.4808,11.1935,11.0528,10.5465,11.1556,9.773
new_3747092_3747171_c,13.3006,13.6086,13.0603,12.044,13.5414,12.238,10.3625,8.7578,10.0391,10.7573,10.6716,10.2972,10.6247,9.5802
BSU36410,14.6747,14.2638,13.9002,14.3892,15.0706,14.8003,14.2956,12.9243,13.9234,14.6186,14.0731,14.3286,14.607,13.421
new_3748336_3748420_c,6.8825,6.8015,7.054,6.8783,6.9638,7.1852,7.9232,7.4705,7.3835,6.8753,7.4947,7.3482,6.7955,7.0616
BSU36420,6.911,6.7631,7.0591,6.8598,6.9288,7.0381,7.5844,7.4719,7.3336,6.8815,7.5909,7.3716,6.8418,7.047
BSU36430,6.9664,6.7475,7.1397,6.8625,7.0173,7.0323,7.6562,7.5122,7.5089,6.918,7.672,7.5055,6.9998,7.2429
BSU36440,9.8635,9.1908,8.9112,10.1335,10.2748,9.8285,10.4477,8.9612,9.9367,10.8117,10.6537,10.4773,10.722,9.7039
BSU36450,9.4853,8.9106,8.6652,9.9649,9.7185,9.7541,9.828,8.7255,9.5227,10.2677,9.7459,9.4499,9.8565,8.9913
BSU36460,10.2717,9.9665,9.6239,10.8486,10.5035,10.5759,10.3372,8.5811,10.3871,10.7134,10.7782,9.9247,10.1528,9.07
BSU36470,7.3042,7.1636,7.2514,7.2267,7.2813,7.3612,7.4064,7.3917,7.422,7.2735,7.5313,7.2185,7.0797,7.0262
BSU36480,9.5146,9.568,9.1538,9.2873,9.3809,9.2571,9.1829,8.3312,9.0378,9.4164,9.0309,8.6517,9.0258,8.3469
BSU36490,10.3831,10.1571,10.2403,9.7554,10.2526,10.0196,9.5081,8.3273,9.6461,10.2231,9.7339,9.617,9.8776,8.688
BSU36500,9.3545,9.4192,9.1409,9.0443,9.2172,8.9468,8.6214,7.8943,8.9044,9.2408,9.0731,8.4304,8.5294,7.867
BSU36510,7.9422,8.086,8.0093,8.3133,7.787,8.0215,9.2657,8.517,7.8557,9.4817,8.257,8.524,8.954,8.2958
BSU36520,9.9543,10.397,10.2933,9.3845,9.7601,9.7424,10.147,9.2318,8.6762,10.399,9.2299,9.7234,10.2019,9.2548
BSU36530,13.2571,12.6076,11.6642,13.1352,13.1109,12.6857,12.2541,10.7956,11.8656,13.2954,12.1114,11.9853,12.4982,11.3093
BSU36540,9.1418,9.1355,8.8152,9.0791,9.266,9.0832,8.1462,7.7179,8.1637,8.9374,8.3891,8.235,8.2543,7.8902
BSU36550,8.239,8.1709,8.3855,7.8461,7.9246,7.857,8.8099,8.0866,8.3208,8.6549,8.6652,8.581,8.6212,8.5252
new_3760210_3760556,12.4157,12.6716,12.1044,12.1045,12.5463,12.0964,11.997,10.0101,11.7578,12.1016,12.1397,11.5472,12.1705,11.2207
new_3760558_3760693,12.7282,12.9924,12.399,12.2865,12.6259,12.464,12.2545,10.3046,12.002,12.3414,12.4265,12.0741,12.3315,11.2336
BSU36560,12.2396,12.455,11.904,12.259,12.1602,12.099,11.8562,10.0985,11.6421,12.0882,12.0169,11.6204,12.0189,10.8176
new_3761046_3761954_c,8.5611,8.3978,8.3925,8.0113,8.0348,7.9211,8.8313,8.0235,8.4028,8.8098,8.9535,8.5675,8.76,8.2896
BSU36570,12.4154,12.4067,12.2255,12.2948,12.1772,12.3171,12.2272,10.4867,11.9297,12.3118,12.451,11.9839,12.3764,11.1458
BSU36580,11.2985,11.6207,11.0856,10.1476,11.2536,10.7328,9.9831,8.7821,9.6777,10.342,9.8629,10.0801,10.3233,9.7547
new_3762479_3762776_c,7.9564,7.8249,7.7387,7.8961,8.1693,7.9389,8.4558,7.8511,8.1527,7.9776,8.6268,8.2529,8.073,7.7236
new_3762583_3762663,11.8184,11.2573,10.9741,10.6561,11.4956,11.8679,11.191,9.7667,11.2181,11.858,11.3989,11.5892,11.6398,10.9901
BSU36590,11.4973,11.1438,10.841,11.7231,11.1508,11.63,11.3841,10.0394,11.1936,11.8636,11.3764,11.512,11.9,10.7004
new_3762778_3763121_c,7.6628,7.6332,7.581,7.5964,7.882,7.6292,8.2012,7.8745,7.7095,7.7368,8.1108,8.0789,7.6527,8.0782
BSU36600,8.613,8.6703,8.6364,8.3108,8.6795,8.5689,8.434,7.7761,8.1697,8.1155,8.5366,8.3798,8.3022,7.8126
BSU36610,11.0353,10.7202,10.1371,11.4136,11.2788,11.2178,9.529,8.9652,9.461,10.1974,9.4297,10.7597,11.1229,10.2719
BSU36620,9.7633,9.6685,9.2877,9.4251,9.9046,9.8618,9.4096,8.3637,9.1842,9.6183,9.3916,9.5386,10.0205,8.994
BSU36630,11.6676,11.5335,11.1402,11.9642,12.1356,12.0029,11.3701,10.0964,11.1451,12.0043,11.2597,11.9167,12.3406,11.6615
new_3766640_3766713_c,7.6502,7.7294,7.627,7.8291,7.9668,8.0472,7.9942,7.6624,7.7063,7.7714,7.8983,7.9903,7.8646,7.5188
BSU36640,8.0501,8.169,8.0262,8.0327,8.2024,8.2006,8.1339,7.669,7.8974,7.8851,8.0874,7.9711,8.1272,7.5885
BSU36650,7.7511,7.8941,7.843,7.5819,7.7583,7.8118,7.6948,7.4718,7.6451,7.5645,7.8516,7.5874,7.6502,7.0905
BSU36660,7.3558,7.7874,7.7621,7.4129,7.4303,7.4339,7.5913,7.4441,7.5091,7.1882,7.5977,7.3936,7.1876,7.0749
new_3769109_3769193_c,7.3895,7.8724,7.8604,7.3835,7.5929,7.4695,7.4944,7.4599,7.493,7.0839,7.6001,7.2369,7.1408,7.1115
new_3769195_3769288_c,7.2169,7.5,7.5571,7.0995,7.1044,7.2927,7.2546,7.4562,7.3482,6.9143,7.4072,7.1203,7.0806,6.961
BSU36668,7.1048,7.4638,7.5544,7.0625,7.1166,7.1999,7.4205,7.461,7.3445,6.9244,7.2827,7.181,7.0386,6.9629
new_3769454_3769625_c,7.0178,6.9562,7.197,7.0207,7.0763,7.1478,7.2981,7.4136,7.1899,6.9018,7.1675,7.2015,6.9311,6.9508
BSU36669,6.9721,7.0192,7.2285,7.0627,7.0802,7.1311,7.3948,7.2999,7.1659,6.9655,7.3048,7.1867,6.9193,6.9995
new_3769809_3769955_c,7.1176,7.2154,7.2973,7.1376,7.0815,7.1666,7.5229,7.5576,7.3376,6.9725,7.4149,7.3759,6.921,7.0733
new_3769957_3770070_c,7.1195,7.1106,7.3263,7.1091,7.0802,7.1841,8.1101,7.5797,7.4957,7.0654,7.533,7.4997,6.992,7.1264
BSU36670,7.3256,7.298,7.5378,7.2903,8.4741,7.4224,8.2772,7.5713,7.6828,7.2087,7.5377,7.6314,7.3785,7.1533
BSU36680,7.0572,6.7906,7.0248,7.1097,8.281,7.1586,7.4883,7.4335,7.329,7.0312,7.3247,7.2827,7.06,7.0818
BSU36690,11.9413,11.887,11.3931,11.7273,12.0955,11.268,10.6578,9.1506,10.6899,10.9311,10.9423,10.3182,10.4247,9.7293
BSU36700,11.7503,11.5605,11.1636,11.1443,11.229,11.1114,11.286,9.8515,11.2953,11.4797,11.4273,10.876,11.4282,10.037
BSU36710,12.0333,11.771,11.3146,11.4057,11.4142,11.3135,11.4973,9.8343,11.6684,12.102,11.8626,11.221,11.704,10.4281
new_3774188_3774399_c,7.2743,7.0589,7.2338,7.2706,7.1654,7.4102,7.5652,7.5347,7.4896,7.3888,7.5148,7.5142,7.3685,7.1208
BSU36720,7.3208,7.328,7.2509,7.3257,7.3877,7.4802,7.6914,7.5625,7.4836,7.4007,7.5705,7.5179,7.4903,7.4463
BSU36730,8.2951,8.1007,8.0079,8.0141,8.3732,8.2874,8.0858,7.6067,7.9161,8.1766,8.0585,7.987,8.0364,7.5389
BSU36740,8.4069,8.3203,8.2899,7.9963,8.4201,8.2565,8.3637,7.7948,8.226,8.7547,8.3246,8.5448,8.693,7.9669
BSU36750,9.1487,8.7275,8.6382,9.5239,11.0711,8.9297,9.944,8.7206,9.3332,10.6942,9.8633,9.9921,10.4658,9.3075
new_3777796_3777913_c,10.0533,9.6028,9.5659,9.7348,11.8718,9.8217,10.6044,9.1896,9.8439,11.4902,10.5848,10.7606,11.1178,10.1002
new_3777872_3780532,7.3419,7.3299,7.6209,7.2089,7.4157,7.5282,8.0751,8.2456,7.8305,7.1556,8.3736,7.9672,7.1624,7.9782
BSU36760,15.2901,14.8962,14.5413,15.1775,14.9645,15.0954,14.9922,13.587,14.51,15.2569,14.8614,14.7399,15.0407,14.3186
BSU36770,14.2155,14.4428,14.0083,14.4413,14.1629,14.2704,13.8931,11.6895,13.4748,14.4128,13.7645,13.451,14.2705,13.4262
new_3780034_3780161_c,13.6493,13.9661,13.5043,14.0113,12.6514,13.5264,13.3515,11.5206,12.8308,13.7923,12.9301,12.9317,13.5768,12.1067
BSU36780,13.8093,14.0772,13.6515,14.0587,13.1129,13.6124,13.7171,11.6413,12.9444,14.1538,13.4125,13.4022,13.8119,12.7196
new_3780393_3780655_c,13.7051,13.9575,13.5657,13.9701,12.3514,13.5058,13.3453,11.1467,12.8403,14.0294,13.0638,13.0408,13.1883,12.46
BSU36790,8.0982,8.3537,8.2181,8.1063,8.8252,8.2849,8.7807,8.0668,8.2596,7.9877,8.9611,8.4658,8.0987,8.1479
new_3780657_3781040_c,9.5353,8.8817,8.8034,9.423,8.5262,8.6438,11.2446,9.6089,10.1669,11.3163,10.7767,10.8582,11.1936,10.4225
BSU36800,14.9761,14.8775,14.6428,14.9525,14.4392,14.8377,16.0287,14.4919,15.0978,15.3731,15.4755,15.098,15.6748,14.7108
BSU36810,15.1815,15.269,14.8884,15.128,14.5249,15.1936,16.031,14.4754,15.4059,15.7704,15.727,15.2994,15.7272,14.851
BSU36820,16.0713,15.9184,15.973,16.0872,15.4582,16.2921,16.4056,15.0345,16.3909,16.4398,16.4578,16.2527,16.3906,15.7604
new_3783802_3783877_c,16.34,16.0138,16.1295,16.0028,15.6931,16.3755,16.4469,15.3521,16.4568,16.4736,16.4849,16.4523,16.4892,16.0677
BSU36830,16.0191,15.9136,15.7995,16.0897,15.4278,15.8198,16.4315,14.9162,16.288,16.3619,16.4048,16.1484,16.4566,15.502
BSU36840,15.9534,15.7491,15.7365,16.1556,15.4515,16.1411,16.4006,14.9702,16.4367,16.4552,16.4192,16.1509,16.4212,15.6944
BSU36850,16.1624,16.1288,15.8175,16.1671,15.581,16.0615,16.3896,14.961,16.3959,16.4138,16.4448,16.2774,16.4307,15.7407
new_3786458_3786619_c,15.648,15.281,15.3703,15.4073,15.0012,15.4634,15.9324,14.2015,15.8329,16.053,15.9874,15.7077,15.8551,15.0805
BSU36860,15.9498,15.7587,15.5533,15.3586,15.095,15.9223,16.0922,14.3978,15.9873,16.1865,15.979,15.6938,15.8401,15.0748
BSU36870,15.6266,15.5452,15.2533,15.3558,14.9218,15.5406,16.0943,14.3982,15.8679,15.7198,15.8646,15.2191,15.8773,15.1171
BSU36880,14.8445,14.551,14.2494,15.1282,13.7429,14.6498,15.2738,13.3192,14.7929,15.1528,15.1681,15.0721,15.2243,14.5756
new_3788004_3788274_c,15.1874,14.9886,14.7911,15.4647,14.362,15.0359,15.4852,13.4213,15.1352,15.5741,15.1624,15.1782,15.314,14.6523
new_3788276_3788397_c,9.6755,9.0078,9.2146,9.603,12.1398,9.5491,10.5341,9.0983,9.8559,11.0041,10.5884,10.9467,11.2058,10.2726
BSU36890,14.662,14.2019,13.9294,14.7051,15.3616,14.9623,14.2225,12.801,13.9489,14.5973,13.9608,14.6778,15.0084,14.0251
BSU36900,14.6104,14.8733,14.5076,14.8684,14.5512,14.3454,13.8445,12.2437,13.6667,14.1919,14.0346,14.0397,14.3416,13.0178
new_3790498_3790582_c,13.1682,13.3385,13.0702,12.9161,12.9221,13.1955,12.8132,11.1158,12.5032,13.2282,12.9577,12.42,13.0932,11.311
BSU36910,13.122,13.2208,12.9017,13.0634,13.0511,12.9832,12.8015,11.1563,12.5253,13.2419,13.0719,12.6311,13.1279,11.7258
BSU36920,13.7654,13.9643,13.5466,13.817,13.9305,13.6875,13.2439,11.4748,13.0745,13.641,13.3497,13.1677,13.6044,12.1182
new_3791649_3791748_c,13.7139,13.984,13.6503,14.1001,14.0775,13.628,13.2129,11.1484,13.212,13.6058,13.3901,13.2697,13.7915,11.9909
BSU36930,12.1912,11.9845,11.7342,12.1245,12.0565,12.033,12.1372,10.2394,11.9087,12.4466,12.5169,12.0016,12.5133,11.0954
BSU36940,9.5351,9.501,9.1557,9.2635,9.0968,9.268,9.543,8.4576,9.1571,9.5628,9.1761,8.8707,9.2547,8.5673
BSU36950,11.6153,11.6716,11.1659,11.3964,11.7066,11.4311,11.0496,9.5748,10.8897,11.3964,11.1412,10.8814,11.3521,10.0846
new_3794010_3794074_c,12.3831,12.3819,12.1857,11.8616,12.632,12.1126,11.6788,9.7306,11.5221,11.7956,11.561,11.5175,11.795,10.7395
new_3794076_3794165_c,7.8399,7.6761,7.7208,7.7334,7.659,7.9626,8.7596,8.1074,8.0452,8.8788,8.354,8.2782,8.7865,8.2232
BSU36960,7.8604,7.6182,7.5598,7.9907,7.6384,8.051,8.9663,8.3747,8.2004,8.9735,8.4434,8.5844,9.1797,8.3141
BSU36970,8.3596,7.9557,7.9701,8.369,8.1024,8.4779,9.3962,8.3688,8.6082,9.5903,9.1427,9.41,9.7802,8.782
BSU36980,10.5443,10.7116,10.3179,10.2015,10.3892,10.5689,9.9709,8.7723,9.7096,9.9144,9.9749,9.6637,9.9087,9.7408
BSU36990,11.5618,10.9163,10.849,11.8753,10.8581,11.6069,12.13,10.6727,11.5071,12.1674,11.6686,11.7533,12.3133,11.2466
new_3796158_3796216_c,11.1038,10.6848,10.4107,11.8562,10.2415,11.0997,11.9308,10.5942,11.2664,12.0521,11.5999,11.6942,12.3184,11.0227
BSU37000,11.8787,11.516,11.2415,11.9701,10.9988,11.8885,12.3784,10.6689,11.8373,12.4059,12.2114,12.2142,12.7952,11.3694
BSU37010,13.8581,13.7056,13.4376,13.7349,13.686,13.8947,13.5831,11.9887,13.331,13.6697,13.5136,13.8148,14.2593,12.9232
new_3798209_3798320_c,7.4199,7.0681,7.4297,7.3775,8.3563,7.4637,7.8746,7.628,7.8411,7.4583,7.8453,7.7345,7.5097,7.3862
BSU37020,10.5223,10.9016,10.5412,10.2277,10.6442,10.5381,9.7076,8.5724,9.8592,10.1769,10.2045,10.1003,10.337,9.3098
BSU37030,9.9902,10.2443,9.8647,9.6136,9.9692,9.7868,9.3938,8.5109,9.3074,9.5805,9.6293,9.6515,9.873,8.7407
BSU37040,8.1881,8.2671,8.2115,8.9391,9.4968,9.2264,9.2507,8.6586,9.0608,9.4399,9.0265,8.8599,8.9141,8.4449
BSU37050,9.1509,8.7575,8.8185,10.2859,10.8416,10.1034,10.1242,8.9079,10.1226,10.6181,10.2877,10.0194,10.1271,9.1717
new_3802167_3802257_c,10.0204,9.6988,9.6099,10.7297,11.9237,10.9438,10.9299,9.1285,10.7002,11.3911,11.0406,10.731,10.8307,10.19
BSU37060,11.7496,11.1527,10.7952,12.1749,11.8436,11.6223,12.303,10.9293,11.7041,12.7941,12.0344,12.1214,12.5196,11.6917
BSU37070,16.2794,16.3347,15.9787,15.9235,16.3885,16.3741,15.8927,15.0171,15.7981,16.0648,15.8352,16.2601,16.4008,15.6512
new_3803282_3803359_c,16.1994,16.3022,15.974,15.8708,16.3635,16.4269,15.8787,14.9528,15.8485,15.9852,15.6076,16.2673,16.3357,15.2457
BSU37080,13.1403,12.8553,12.6796,13.0887,12.4533,12.9386,13.8594,12.0193,13.1821,13.8778,13.5909,13.4005,13.8262,12.721
new_3804684_3804986_c,13.5243,13.1531,13.0628,13.6777,12.7489,13.4457,14.0626,12.1114,13.5202,14.2114,13.9834,13.7128,13.9723,13.278
BSU37090,13.7961,13.6399,13.3482,13.3933,12.9387,13.0712,13.5688,11.709,13.2855,13.3393,13.6602,12.6969,13.2365,11.987
BSU37100,14.197,14.0394,13.7116,13.7883,13.4535,13.4471,13.8536,11.8222,13.7792,13.7444,14.089,13.2423,13.7202,12.1865
new_3807376_3807735_c,14.5206,14.3563,14.2306,14.2491,13.933,13.6218,14.0323,12.1229,13.9885,13.8883,13.8704,13.1283,13.5143,12.4704
BSU37110,15.4246,15.348,15.3239,14.9772,14.9256,14.8029,14.5816,12.8199,14.6223,14.5189,14.7214,14.0939,14.4915,13.2155
new_3808393_3808511_c,15.5705,15.5699,15.541,15.1637,15.1445,15.167,14.7783,12.7515,14.9622,14.8236,15.0553,14.3136,14.9369,13.7088
BSU37120,16.1067,16.2865,16.0528,15.8648,16.311,16.1855,15.7378,14.4006,15.7326,15.9318,15.4791,15.517,15.945,15.2294
new_3809370_3809496_c,15.731,16.1974,16.0694,15.9293,16.211,16.1023,15.6548,14.4325,15.8651,16.0688,15.3845,15.2695,15.6486,15.2398
BSU37130,11.5891,11.9142,11.5319,11.0476,11.237,10.9484,11.2058,9.4121,10.8719,11.5492,11.204,10.9676,11.4093,10.1795
new_3809980_3810619_c,9.7296,9.8086,9.2196,9.4372,10.0472,9.1122,9.8985,8.7486,9.5362,10.0316,9.7064,9.3896,9.4538,9.1049
BSU37140,11.852,11.5818,11.1534,11.9318,11.5253,11.8485,11.8707,10.4855,11.5451,12.7076,11.4922,12.3618,12.8987,11.6815
BSU37150,14.9741,14.5142,14.1373,14.9443,15.2267,14.8959,14.8961,13.0226,14.6128,15.0561,15.0593,14.778,15.0535,13.9032
new_3812301_3812488_c,15.7766,15.1531,14.904,14.4349,16.0652,15.7697,14.7124,13.0479,14.6794,15.2218,14.6854,14.5654,15.1438,13.677
BSU37160,14.6613,14.4651,14.134,14.5703,14.7575,14.7335,13.9577,12.4606,14.0382,14.4403,14.0583,14.4555,14.736,13.9083
new_3813064_3813166_c,15.0927,14.8525,14.4915,14.7223,15.1443,15.0558,14.2292,12.5998,14.3657,14.6558,14.2226,14.8117,14.9205,14.115
new_3813168_3813245_c,9.2305,8.8365,8.7332,8.4616,8.4808,8.665,10.2106,8.9077,10.5088,9.7567,10.8627,9.1127,9.3682,8.8058
BSU37170,9.0535,8.7218,8.6636,8.491,8.2727,8.5613,10.0479,8.5241,10.4295,9.7876,10.7723,9.0166,9.3748,8.4218
BSU37180,8.2759,7.9469,7.9091,7.7903,7.6841,7.8697,9.5858,8.1209,10.002,9.222,10.3968,8.302,8.9627,7.8689
new_3816500_3816558_c,8.2497,7.5317,7.6202,7.5395,7.6529,7.7665,9.3617,7.8255,9.9208,9.1732,9.899,8.1507,8.4363,7.8129
BSU37190,6.9721,6.7251,7.0973,6.8614,6.9665,7.055,7.3818,7.3998,7.3981,6.9219,7.6827,7.2903,6.8691,6.9678
new_3816846_3817724_c,6.925,6.7638,7.0313,6.9371,6.8623,6.9913,7.18,7.398,7.2495,6.9959,7.234,7.167,6.8859,6.9198
BSU37200,7.1591,7.004,7.2006,7.0789,7.1901,7.2586,7.3981,7.4905,7.4807,7.0986,7.8816,7.4846,7.1276,7.034
BSU37210,7.4862,7.6868,7.8707,7.3797,7.3445,7.4279,7.8837,7.5219,7.8102,7.2673,8.1947,7.6085,7.2286,7.2472
new_3819213_3819619,7.4814,7.722,7.8734,7.5375,7.7089,7.7395,7.6719,7.8294,7.4871,7.2455,7.992,7.476,7.2185,7.5285
BSU37220,12.3512,12.6069,12.5171,12.868,12.1906,12.205,11.6736,9.7231,11.5366,11.9043,11.6871,10.9316,11.2086,9.9846
BSU37230,12.4151,12.8231,12.4231,12.5526,12.0926,12.2993,11.5227,9.4589,11.6311,12.1672,11.7137,10.9752,11.2885,9.744
BSU37240,7.9389,8.1793,8.2233,7.7806,8.0051,8.0043,8.2434,7.6241,8.0662,8.1501,8.2394,7.9896,8.0602,7.3975
