SMMPr_1,SMMPr_2,SMMPr_3,HiTm_1,HiTm_2,HiTm_3,BMM_1,BMM_2,BMM_3,Heat_1,Heat_2,Heat_3
new_1253253_1253384,11.873,11.8284,12.8274,7.5476,7.1277,7.4146,6.858,7.0193,7.1414,7.5907,6.9084,7.596
BSU11810,11.9299,11.9569,12.9694,7.5756,7.055,7.4292,6.8466,6.9429,7.2061,7.5771,7.0432,7.5577
new_1253669_1254769,7.3547,7.4022,7.422,7.3306,7.138,7.2297,7.0837,7.1363,7.511,7.7092,7.4091,7.6468
BSU11820,8.9323,8.8558,8.8707,8.7056,8.8974,8.898,10.4932,10.1398,10.1147,10.0593,9.5676,9.4915
new_1255867_1256041_c,9.1154,8.9083,8.8817,7.6789,8.8516,9.2646,10.8301,10.5626,10.8178,10.6799,10.1619,10.2348
new_1255943_1256078,9.9409,10.1439,10.0318,9.359,9.4444,10.3072,8.5706,8.3882,8.4268,8.4649,7.8665,8.4112
BSU11839,10.7361,10.7585,11.0714,15.0819,11.6467,11.2687,10.4212,10.307,11.4906,13.4252,13.6003,13.5592
BSU11840,13.6608,13.7591,13.8031,14.3233,13.7582,13.947,13.3487,13.192,13.8909,14.6673,14.3687,13.9963
BSU11850,13.6826,13.8136,13.9426,14.0185,13.7337,13.9249,13.4605,13.3027,14.0481,14.5339,14.2391,14.0958
BSU11860,13.8174,13.7726,13.864,13.5626,13.8264,13.9765,13.6455,13.4947,14.1026,14.7288,14.319,14.1179
BSU_misc_RNA_15,13.5144,13.4114,13.2675,13.2529,13.8872,14.652,14.9436,14.8503,14.5298,14.348,14.917,14.3387
BSU11870,12.6338,12.5366,12.5008,13.2323,13.2073,13.9701,14.7706,14.6961,14.2805,14.2433,14.3058,13.8662
BSU11880,12.4076,12.19,12.2663,13.3808,12.9991,13.3143,14.3579,14.2415,14.0947,14.2208,14.1879,13.7043
new_1260806_1262335,9.1295,9.1399,9.1939,8.4082,8.266,8.9786,11.576,11.1614,11.633,10.9115,10.6689,10.6527
BSU11890,9.9258,10.0065,10.0427,10.4457,9.9353,10.4553,8.528,8.4897,8.5887,10.0787,10.162,10.0738
BSU11900,9.5076,9.6962,9.7911,10.3197,10.0084,10.7695,8.8779,8.9556,9.065,10.5998,10.7619,10.4573
BSU_tRNA_83,10.5961,10.2854,10.6844,12.1145,11.7501,12.2547,10.781,10.3874,10.4654,11.4459,11.2552,10.6688
new_1262876_1263611_c,9.8826,10.0122,10.2867,8.7284,9.2319,9.4043,9.2826,9.2612,9.7453,10.6868,10.1369,10.4297
new_1262896_1264544,9.3397,8.8012,8.9413,8.1999,9.6298,10.1112,9.7072,9.5867,9.94,10.6523,10.0642,10.1647
new_1263613_1263701_c,12.4984,12.3958,12.9058,11.4806,11.9456,11.9169,12.4327,12.3218,11.9598,12.2234,11.6695,11.6949
BSU11910,14.8753,15.0388,15.413,13.2087,14.2974,14.3765,14.8088,14.6824,14.6176,15.0833,14.4689,14.6237
new_1264932_1265017_c,15.1745,15.2067,14.6961,12.5359,14.7612,14.5412,14.7599,14.6975,13.5448,14.4025,13.0712,13.0957
BSU11920,12.8602,12.6991,13.1578,11.5174,12.3703,12.5831,12.6862,12.4965,12.8759,12.7508,12.4711,12.3636
new_1265432_1265529,9.074,9.151,9.2933,7.6755,7.6178,7.959,9.8309,9.4915,9.6981,9.5142,9.0666,9.2647
BSU11928,9.2504,9.3267,9.4137,7.7059,7.6253,7.8873,9.8517,9.5186,9.5128,9.4365,8.9969,9.1963
BSU11929,9.0235,9.2906,9.4236,7.7566,7.5941,7.9524,9.7337,9.4146,9.4441,9.2598,8.8115,9.1326
BSU11930,9.3176,9.4669,9.5836,7.8344,7.8403,8.0714,9.7929,9.4732,9.4296,8.9113,8.6246,8.7823
new_1266349_1266589,10.0552,10.0313,10.4151,8.4871,8.8073,9.1756,10.3791,10.1267,10.4404,10.9764,10.4424,10.7914
BSU11940,13.8896,14.1033,14.626,11.1806,12.5723,12.5265,13.4724,13.3839,13.2812,13.3454,12.9905,13.0814
BSU11950,13.3997,13.4543,14.0998,11.1995,12.1706,12.3528,12.9384,12.6475,12.5779,12.7153,12.3644,12.4486
BSU11960,6.791,7.1128,7.2237,7.2959,7.0534,7.3204,6.8748,6.9706,7.1532,7.4452,6.982,7.6261
BSU11970,11.7344,12.0137,12.2166,11.2605,10.9163,11.3386,11.8977,11.5932,11.9614,12.3808,12.2002,12.2589
new_1268593_1268828,11.9122,12.3975,12.3672,11.6167,11.3892,11.8768,12.0095,11.9078,12.306,12.889,12.4205,12.4545
BSU11980,11.2571,11.6057,11.8531,11.3028,10.7195,11.0495,11.1728,10.9439,11.2753,12.0274,11.7333,12.0482
new_1269585_1269672,11.4892,12.133,12.0713,12.0808,11.6127,11.8055,11.3492,11.2592,11.4936,12.4091,12.2255,12.1204
new_1269672_1269732_c,11.1607,12.6522,12.2436,10.0293,9.2036,9.452,7.5396,7.5548,7.6836,8.7503,8.4688,8.9614
BSU11990,11.424,13.0449,12.5058,10.1966,9.9133,10.1219,8.1961,8.0763,8.2363,9.6662,9.3811,9.5409
new_1270127_1270583_c,9.0853,9.2749,9.6628,8.8835,9.2989,9.3438,8.1505,8.0679,8.138,9.6022,9.5765,9.7148
BSU12000,8.5686,8.5821,8.8949,8.9142,9.4039,8.9878,8.159,8.0542,8.1833,9.4587,9.3007,9.3109
BSU12010,6.8837,7.2443,7.4519,7.9244,7.9145,7.5977,6.7415,6.8068,7.0059,7.4127,6.9933,7.4601
BSU12020,6.9353,7.3162,7.4621,8.0639,7.9911,7.6752,6.7353,6.7817,7.034,7.5137,7.0677,7.5371
new_1275640_1275738,6.9332,7.3418,7.555,8.1954,8.0519,7.6963,6.7711,6.861,7.2619,7.6133,7.1344,7.5751
new_1275740_1275808,11.8772,12.0513,11.9871,9.5292,11.3007,11.4381,12.7186,12.5508,12.388,12.6575,12.2233,11.7548
BSU12030,11.6443,11.6993,11.6834,9.4723,11.062,11.088,12.5086,12.3113,12.1724,12.5796,12.1119,11.8154
BSU12040,11.579,11.3194,11.4855,8.4478,10.0785,10.5041,11.0603,10.733,10.4481,10.9302,10.4373,10.1026
new_1276876_1277061_c,10.1282,9.6693,9.4848,9.2087,7.0736,7.2675,7.0332,7.0249,7.2547,7.7264,7.0527,7.7263
BSU12050,11.1822,10.6729,10.4782,7.5745,7.2225,7.5401,7.3046,7.1338,7.4152,8.0768,7.3569,7.8611
new_1277495_1278195_c,9.9431,9.9093,10.487,8.1332,8.7503,8.872,8.4564,8.4934,8.6541,9.5394,8.9464,9.1845
BSU12060,9.958,10.0293,10.2391,10.2133,10.8442,11.0336,10.3607,10.3137,10.2493,11.3448,11.0558,10.9455
BSU12069,11.8393,12.2807,12.6055,10.5009,10.8176,11.0111,10.394,10.1289,10.4895,10.6053,10.1753,10.2205
BSU12070,9.7998,10.0495,10.2233,10.1857,10.2525,10.2673,9.3086,9.2219,9.3511,10.9991,10.577,10.6223
new_1278946_1279513_c,8.5876,8.9741,9.1611,7.5986,7.6788,7.8763,7.4145,7.2968,7.5083,8.1258,7.5124,7.8181
new_1279022_1279523,10.509,10.211,10.4863,8.9976,10.3577,10.6547,10.9797,10.7955,11.0427,11.5259,11.1622,11.2535
BSU12080,10.6909,11.2986,11.4131,8.9329,9.5718,9.4919,8.4505,8.2494,8.0891,9.1034,8.5971,8.5852
BSU12090,13.5111,13.578,13.9193,7.6688,7.4992,7.5712,7.6751,7.7477,7.6457,9.4747,9.1398,9.0849
new_1281024_1281127,10.8654,10.5184,10.4887,9.727,11.3112,10.6572,12.7917,12.6635,12.0559,15.0122,14.4179,14.5179
BSU12100,10.2674,9.8564,10.0821,9.8463,11.0055,10.1695,12.2759,12.0856,11.6597,14.8616,14.5517,14.2132
BSU12110,11.8649,11.5067,11.3279,8.9489,9.6064,9.9655,9.2238,9.0297,9.2201,9.1849,8.9245,9.0267
BSU12120,12.002,12.089,12.4315,11.274,11.9193,12.1026,12.1284,11.9714,12.4756,12.3535,12.1986,11.8766
BSU12130,6.5468,6.9253,7.0354,7.1951,6.9631,7.1352,6.7276,6.816,7.0267,7.4485,6.9847,7.509
BSU12140,9.2923,9.1345,9.2135,7.864,9.3631,9.4941,9.3676,9.2167,10.067,11.1851,10.6952,10.5328
BSU12150,6.6578,7.0104,7.1735,10.3992,7.8412,8.2164,6.8744,7.0344,8.6327,11.685,11.648,11.4953
BSU12160,7.7421,7.741,7.7987,10.3155,9.098,9.3002,9.0729,9.1796,11.6538,13.4602,13.4488,13.1707
BSU12170,7.763,7.9084,7.9444,10.0516,9.0424,9.4379,8.9297,9.0046,11.7438,13.5036,13.2613,13.2086
new_1289139_1289257,6.6705,7.0569,7.2224,8.147,7.6208,7.7054,7.4144,7.1734,8.32,10.0714,9.9911,9.9974
BSU12180,13.2185,13.3319,12.9686,13.5895,14.5028,14.756,13.0897,12.725,12.6897,12.8689,12.2002,11.9778
BSU12190,10.3887,10.4028,9.8984,10.7454,10.9287,10.8064,10.0262,9.5387,9.4736,9.6472,9.1781,9.0654
BSU12200,9.842,9.8517,9.9669,9.0203,9.9894,10.391,10.211,10.0716,10.6827,10.9622,10.5801,10.3892
new_1291003_1291419_c,7.7626,7.7504,7.9024,7.2218,6.8859,7.0726,6.6149,6.6925,7.0121,7.3099,6.8872,7.4408
new_1291189_1291343,10.5889,10.5383,10.2695,9.4184,9.6604,10.4288,9.6036,9.7454,10.075,11.2009,10.7156,10.6525
BSU12210,9.8949,10.05,10.0291,9.4491,9.4114,9.7167,9.2247,8.9982,9.675,10.6516,10.5145,10.2542
BSU12220,9.5547,9.9057,9.7531,9.6065,9.2874,9.3338,9.0165,8.7747,9.6091,10.501,10.399,10.0886
BSU12229,9.6193,8.9999,9.4626,8.1703,9.8916,10.3955,10.3312,10.2393,10.4656,10.5792,10.3041,10.1103
BSU12230,11.8817,11.8054,11.7974,11.2081,11.8752,12.3198,12.513,12.2312,12.0149,12.7205,12.7206,12.0447
BSU12240,8.8308,8.8528,8.9329,8.7388,8.8159,8.7276,9.426,9.3026,9.3766,9.546,9.1032,9.1797
BSU12250,8.905,8.9382,9.0141,8.6305,8.9626,8.9242,9.6727,9.3875,9.3438,9.6651,9.219,9.1526
BSU12260,9.6767,9.7565,9.9015,9.656,10.1615,10.2706,10.6796,10.5601,10.4272,10.4531,10.1535,9.9086
new_1297643_1300149_c,8.0317,8.496,8.5124,9.1463,8.1065,8.5082,6.767,6.9563,7.4792,7.4584,7.0157,7.564
BSU12270,8.6188,8.619,8.826,13.1288,10.2896,10.1117,8.9486,8.7313,8.7598,11.1505,11.4438,10.8103
new_1298224_1298337,8.6119,8.843,8.9371,12.7476,10.2778,10.2104,8.9723,8.7801,9.1976,11.67,11.7732,12.0532
new_1298339_1298611,15.1254,15.2095,15.3467,14.1382,15.1577,15.0299,15.7504,15.5327,15.5176,15.679,15.0995,15.234
BSU12280,14.881,14.9988,15.2666,14.8634,15.0798,14.9511,15.47,15.3713,15.4597,15.7082,15.2044,15.1168
BSU12290,14.3356,14.3874,14.5646,15.1421,14.7727,14.5256,15.0633,14.8313,14.7714,15.0176,14.7404,14.4233
BSU12300,6.7413,7.1894,7.3133,7.7474,7.2414,7.3434,6.7347,6.7621,7.0274,7.3634,6.9267,7.4453
BSU12310,6.5614,6.9863,7.0622,7.3718,6.967,7.174,6.6014,6.689,6.9518,7.267,6.6849,7.3985
new_1303355_1303422,8.066,8.3432,7.7169,7.6087,7.4221,7.6754,6.7861,6.831,7.0659,7.6592,7.3317,7.6704
BSU12320,7.1591,7.4395,7.3936,7.4277,7.1496,7.29,6.7459,6.8009,6.9882,7.4324,6.9375,7.5061
BSU12330,7.0303,7.3632,7.3285,7.5505,7.2533,7.3311,6.7814,6.7945,6.9622,7.4333,7.1041,7.4762
BSU12340,7.0902,7.3647,7.3974,7.6274,7.2688,7.407,6.9158,6.8215,7.1657,7.6596,7.3592,7.7103
BSU12350,6.8893,7.3003,7.2991,7.6662,7.4385,7.4549,6.8516,6.832,7.1345,7.5692,7.3066,7.597
BSU12360,6.893,7.2102,7.3006,7.6961,7.4939,7.5225,6.8488,6.8477,7.1314,7.7132,7.2372,7.6007
BSU12370,10.1142,10.1619,10.1898,9.6579,10.291,10.3441,10.4394,10.1907,10.261,10.7813,10.3205,10.1947
BSU12380,6.8542,7.2194,7.3807,7.6382,7.2908,7.5284,7.2206,7.2635,7.3709,7.8402,7.4225,7.8684
BSU12390,7.0283,7.3411,7.4623,7.7573,7.4043,7.6362,7.1957,7.2016,7.3427,7.9091,7.459,7.8225
BSU12400,10.9867,10.5765,11.1041,8.9943,8.3553,12.6065,10.7844,10.8665,10.813,8.4835,8.1686,8.2837
new_1313663_1313744_c,9.6497,9.7375,9.839,7.3046,7.008,7.2148,6.8687,7.0162,7.1713,7.6621,7.2582,7.7296
BSU12410,12.5149,12.8381,12.7177,12.6252,12.0146,12.349,12.0126,11.8229,12.5894,14.3892,13.9921,13.8415
BSU12420,11.2435,11.6218,11.6131,9.1884,9.921,9.972,10.3272,10.2507,10.3851,10.1033,9.3736,9.3222
BSU12430,15.3465,15.4041,15.3906,15.7629,14.9353,15.7849,13.8837,13.8125,13.5793,14.1756,13.8354,13.8255
BSU12440,15.327,15.5171,15.5007,16.4078,15.1998,16.1324,13.4896,13.3126,13.1302,13.6675,13.7866,13.6627
BSU12450,11.2401,11.4014,11.4248,9.6864,10.5229,10.9266,11.168,10.809,10.9111,10.997,10.8046,10.574
BSU12460,8.274,8.2247,8.5722,9.7728,9.0635,9.8943,8.4209,8.1612,7.983,8.099,7.4847,7.6958
BSU12470,10.6453,10.9995,11.0515,9.8868,10.7014,10.7694,11.3172,11.1243,11.4816,11.567,11.3117,11.1857
BSU12480,8.711,8.7748,8.8146,8.908,9.6972,9.4114,9.7656,9.4629,9.6916,10.1208,9.7447,9.5277
new_1319640_1320569_c,8.0195,8.0033,8.2526,7.8705,8.6057,8.6019,8.3479,8.1855,8.2188,9.7988,9.5162,9.453
BSU12490,9.5777,9.4295,9.6242,8.833,9.462,9.307,9.7419,9.3592,9.3283,9.555,9.2931,9.0617
BSU12500,8.5818,8.6717,8.8949,8.3059,9.0419,9.2136,9.2747,8.965,9.0764,10.5113,10.6906,10.3364
new_1321205_1321328_c,11.568,11.4549,11.7786,11.5595,12.503,12.5639,11.3033,11.0744,11.0341,12.0504,11.9163,11.6828
BSU12510,12.4219,12.3549,12.2916,11.8085,12.7768,13.2281,12.1902,11.9855,11.8793,12.781,12.6244,12.0606
BSU12519,6.8247,7.1101,7.2644,7.8659,8.0911,8.5009,7.2698,7.3554,7.4806,8.0968,7.6524,8.0147
BSU12520,6.7891,7.1187,7.221,8.0303,8.2052,8.4827,7.2363,7.2246,7.3302,7.8939,7.6387,7.9769
BSU12530,6.8981,7.2523,7.3966,8.4068,8.3899,8.6384,7.4189,7.3971,7.518,8.1954,7.8033,7.9913
BSU12539,6.918,7.2646,7.4144,8.5485,8.4076,8.7073,7.4193,7.4145,7.6033,8.3081,7.9342,8.0776
BSU12540,7.1645,7.4436,7.5842,8.8724,8.5789,8.8429,7.5749,7.5392,7.6418,8.3934,8.0805,8.2175
BSU12550,7.1855,7.4409,7.5428,8.8105,8.4942,8.7263,7.554,7.5168,7.6112,8.3162,8.0222,8.086
BSU12560,6.6477,7.0679,7.2528,7.8566,7.6968,7.8783,7.2461,7.2342,7.338,7.6456,7.2312,7.693
new_1325005_1325095,7.7727,8.0119,8.139,10.4408,10.5259,11.4187,8.9434,8.8253,8.4401,8.1581,7.3345,7.72
BSU12570,7.8194,7.9296,8.1556,10.2475,10.4099,10.9905,8.5924,8.3809,8.3238,8.3859,8.0338,8.0794
BSU12580,7.7314,7.8553,7.9649,10.1483,10.224,10.651,8.4445,8.2982,8.2338,8.3045,7.9326,8.0624
BSU12590,8.0239,8.1666,8.4035,11.122,10.5908,11.0841,8.7744,8.4855,8.4081,8.4793,8.1456,8.2115
BSU12600,9.0175,9.1015,9.3458,12.1228,11.5551,11.9492,10.0353,9.7269,9.3721,9.2174,8.8779,8.5618
BSU12610,8.7226,8.8537,9.003,11.9296,11.2208,11.6485,9.7209,9.4955,9.0067,8.8911,8.6221,8.3635
BSU12619,8.4022,8.4834,8.6829,11.6442,10.9513,11.3323,9.3491,8.9556,8.6943,8.6454,8.2589,8.1374
BSU12620,8.7159,8.8368,9.0371,11.8137,11.2651,11.6808,9.4851,9.2299,8.8718,9.0544,8.5222,8.3738
BSU12630,8.6037,8.8294,8.9478,11.72,11.1751,11.6018,9.6094,9.4461,8.7509,8.6557,8.4118,8.0962
BSU12640,8.9623,8.8924,9.2123,11.7359,11.2947,11.6587,9.7965,9.497,9.0937,8.8012,8.5814,8.3593
BSU12649,8.6697,8.8754,9.1109,11.9219,11.386,11.8355,9.8355,9.585,9.3689,9.1474,8.5869,8.567
BSU12650,8.6356,8.9036,9.1753,12.2305,11.376,11.8588,9.7604,9.5207,9.2177,9.1332,8.812,8.6502
BSU12660,8.7152,8.8806,9.1154,12.1365,11.3445,11.8467,9.6513,9.3952,9.3244,9.255,8.7279,8.6912
new_1334248_1334338,8.882,9.0814,9.3945,12.3151,11.7333,12.2286,9.6828,9.5172,9.3755,9.4017,8.8748,8.9819
BSU12671,8.6266,8.8441,9.0343,12.0688,11.406,11.9259,9.3518,9.2049,9.117,9.113,8.5257,8.6563
BSU12672,7.9903,8.1939,8.4708,10.7111,10.5772,10.8718,8.6952,8.6861,8.5919,8.9592,8.4037,8.6664
BSU12680,8.3516,8.5469,8.6953,11.0162,10.5534,10.9447,9.3091,9.0604,8.991,9.2728,8.9835,8.935
BSU12690,7.9142,8.1827,8.3128,11.0231,10.4997,10.8473,8.9695,8.7733,8.4572,8.6929,8.2179,8.3317
BSU12700,7.8543,8.1061,8.1364,10.7591,10.2217,10.594,8.6127,8.5282,8.3165,8.439,8.0457,8.0382
BSU12710,7.9596,8.2679,8.4049,11.3527,10.7029,11.1403,8.9743,8.8725,8.5216,8.7583,8.2438,8.407
BSU12720,8.0169,8.1207,8.3898,11.0573,10.5579,10.8617,8.8063,8.535,8.4187,8.6065,8.1335,8.2983
BSU12730,7.752,8.0175,8.0277,10.7138,10.1708,10.4933,8.4756,8.2664,8.1668,8.3208,7.978,8.0999
BSU12740,7.8724,7.9889,8.1134,10.8199,10.2133,10.623,8.6251,8.2926,8.1452,8.5159,8.2206,8.1018
BSU12749,7.9986,8.0721,8.2368,10.8241,10.3346,10.7602,8.9032,8.6557,8.4396,8.7003,8.3207,8.4328
BSU12750,8.147,8.323,8.6398,11.2371,10.5675,11.0573,8.9898,8.8424,8.7201,8.9526,8.5086,8.7318
BSU12760,8.0067,8.0742,8.3497,11.1664,10.5012,10.8162,8.7984,8.6056,8.2022,8.6409,8.0945,7.9977
BSU12770,8.04,8.2921,8.4476,11.6423,10.9422,11.4667,8.9481,8.6989,8.6219,8.691,8.1625,8.1905
BSU12780,8.0097,8.1759,8.3236,11.318,10.6958,11.1046,8.6581,8.4466,8.3502,8.4204,7.8009,7.9935
BSU12790,8.6931,9.0003,9.2245,13.1425,12.3306,12.9653,9.4736,9.2918,9.2436,9.1368,8.7032,8.4322
BSU12800,8.6558,8.8952,9.136,12.949,12.3341,12.7163,9.1727,8.9879,8.7658,8.7635,8.1113,8.1857
BSU12810,8.581,8.7534,8.9985,12.7518,12.0773,12.3706,9.1355,8.8268,8.7167,8.7545,8.1958,8.2056
new_1348200_1348403_c,10.5368,10.1348,10.0752,9.134,9.6007,10.3196,10.3499,10.0552,10.1617,10.3096,10.3697,9.66
BSU12820,11.2241,10.9242,10.9887,10.3865,11.2657,11.7138,11.1425,11.005,11.4087,11.9169,11.618,11.2911
BSU12830,11.2225,10.9685,11.4658,9.977,10.8708,11.1206,11.2007,11.0442,11.5143,12.0463,11.6484,11.6442
BSU12840,12.659,12.4679,12.5255,13.1537,13.1798,12.5813,14.0228,13.7055,13.9024,14.4053,13.9144,13.8537
BSU12850,13.2555,13.4009,13.4718,13.8268,13.8151,13.6085,14.7157,14.5831,14.8619,15.2669,14.7474,15.0239
new_1351139_1351236_c,12.2362,12.1516,12.312,11.4234,12.2743,12.5246,12.9418,12.7273,13.3421,13.8082,13.5592,14.0343
BSU12860,8.5769,8.4851,8.6542,9.347,9.74,9.3365,10.5013,10.2101,10.0571,9.7411,9.2089,9.2249
new_1353008_1353079,10.4097,10.7299,10.9894,10.0331,10.5963,10.5785,10.8593,10.8134,11.1131,12.7388,12.5339,12.4456
BSU12870,10.1479,10.4519,10.4464,10.2355,10.0897,10.0065,10.3287,10.1402,10.5579,12.2563,11.9769,11.4476
BSU12880,6.8904,7.2082,7.3591,7.8694,7.7062,7.7343,7.5165,7.3871,7.5624,8.1906,7.9651,8.2792
BSU12890,7.1009,7.476,7.5655,8.242,7.9924,8.0086,7.5839,7.4244,7.7051,8.5358,8.072,8.4141
new_1356775_1357416_c,7.9419,8.0837,8.1675,7.2068,7.1177,7.5371,7.8039,7.7295,7.9521,8.1264,7.5073,7.8259
new_1357486_1357852_c,12.5236,12.966,12.7417,9.055,10.7773,10.7383,11.4848,11.1517,11.1943,10.1566,9.7342,9.4906
BSU12900,14.2622,14.9423,14.7398,12.4877,13.2188,12.4965,10.4049,10.0598,10.2509,11.8475,11.6195,11.4424
new_1359357_1359439_c,9.9704,10.3542,10.1817,8.7181,9.423,9.5654,9.4629,9.6628,10.0321,10.315,9.9123,9.9085
BSU12910,10.3118,10.3599,10.5465,10.0122,10.3568,10.5128,10.7208,10.4935,10.9782,10.9321,10.5744,10.2615
BSU12920,13.1896,13.1823,13.1463,13.0096,12.5092,13.5396,11.5048,11.3147,10.9156,11.1423,11.095,10.5672
BSU12930,12.5107,12.5905,12.6854,12.8302,11.5837,12.7459,10.0638,9.9048,10.0176,10.259,9.9584,9.881
BSU12940,11.856,11.765,11.6814,12.0982,11.0003,11.8049,8.8285,8.708,8.3333,8.5965,8.2797,8.4255
BSU12950,12.4359,12.3392,12.2313,12.6183,11.505,12.2175,9.2946,8.9781,8.7467,9.052,8.9811,8.7254
BSU12960,12.3166,12.2333,12.1689,12.9842,11.6929,12.2892,9.5776,9.2811,9.1463,9.3114,9.3189,9.1864
BSU12970,11.4692,11.5535,11.359,11.1516,10.2627,10.6473,9.2814,8.8893,8.7103,8.7251,8.7103,8.5984
BSU12980,11.5004,11.5579,11.4769,11.2852,10.3296,10.7317,9.3961,9.0405,8.9248,8.8444,9.0096,8.8307
BSU12990,11.8579,11.7372,11.6877,11.6976,10.7446,11.1326,9.6523,9.3227,9.2228,9.3211,9.3674,9.358
BSU13000,11.4671,11.4919,11.3809,11.4567,10.423,10.9569,9.3495,9.1677,9.1521,9.5817,9.5572,9.3937
new_1369127_1369854_c,7.2685,7.4637,7.5447,7.6955,7.2584,7.5998,7.2075,7.1594,7.475,7.9218,7.4079,7.855
new_1369868_1371036,8.8857,8.9553,9.0841,8.8092,8.5686,8.7499,7.9756,7.7602,7.9983,8.1317,7.8367,8.0029
BSU13010,12.6331,12.9815,13.0293,13.2075,12.5783,12.6162,12.7229,12.4739,12.9549,14.0234,13.8894,13.4699
BSU13020,7.7085,7.8041,8.0042,12.5405,8.8223,8.6963,7.9521,8,9.3251,11.6585,11.7515,11.7545
BSU13030,11.9946,12.0986,12.2718,11.335,11.7709,11.7176,12.6451,12.5427,12.7179,14.0672,13.8776,13.6285
new_1372636_1372742,10.2223,9.4848,9.2588,8.5857,7.7859,8.1122,8.7276,8.5025,9.2684,9.7308,9.4845,10.2372
BSU13040,8.7005,9.8351,9.4801,9.1877,9.3521,9.7692,7.9005,7.818,8.1921,8.2127,7.9475,8.1009
new_1374025_1374396,6.6094,7.1919,7.1652,7.3035,7.1398,7.4295,6.6993,6.7919,7.0267,7.1319,6.6374,7.2496
BSU13050,6.9035,7.1783,7.3605,7.1379,6.849,7.1152,6.8239,6.7951,7.1178,7.2966,6.8633,7.3296
BSU13060,7.8667,7.7225,7.6275,7.3838,7.2118,7.4549,6.8084,6.8257,7.0048,7.2904,6.8382,7.3896
BSU13070,9.9781,10.1692,10.0414,9.8683,9.2118,9.785,8.6194,8.3332,8.49,7.9281,7.4637,7.8745
BSU13080,10.0153,10.0198,9.9965,9.9293,9.1336,9.7242,8.5341,8.2657,8.2742,7.9206,7.4575,7.7626
BSU_misc_RNA_16,13.6803,13.7265,13.6579,14.0446,14.2607,14.6285,13.3454,13.2899,13.5216,14.0912,13.767,13.6857
BSU13090,8.1398,8.2592,8.4477,8.599,8.6905,8.7202,9.4704,9.2359,9.371,10.209,10.071,9.7134
BSU13100,7.7977,8.158,8.0186,8.6932,8.6118,8.6194,9.2032,8.9662,8.9157,9.8124,9.4358,9.0164
BSU13110,11.8383,11.7864,11.5114,11.4883,12.681,12.5282,12.7093,12.235,12.4142,13.2364,13.0789,12.52
BSU_misc_RNA_17,12.9865,12.6466,12.5405,12.7746,13.7476,14.266,12.8273,12.4582,12.1861,13.1725,12.9196,12.1771
BSU13120,12.3501,12.287,12.3739,11.5503,12.3818,12.4577,12.6404,12.4878,12.1979,12.92,12.5044,12.0094
BSU13130,12.3433,12.2659,12.3848,12.4761,12.287,12.3272,12.5619,12.3095,12.2555,12.6863,12.4421,11.9214
BSU13140,10.8631,10.9633,11.0242,10.4395,10.6095,10.5653,11.4566,11.1848,11.7445,11.6458,11.9706,11.3916
BSU13150,9.4124,9.514,9.5969,8.7115,9.2965,9.3255,9.294,9.0604,9.5237,9.8641,9.6619,9.6434
BSU13160,9.9128,9.6883,9.6429,14.9989,11.5225,11.9249,10.1699,10.2564,13.0465,15.0624,14.7773,14.2073
BSU13169,8.0827,8.1942,8.1387,10.3013,8.2401,8.6678,8.0956,8.2081,10.0468,11.514,11.7132,11.3004
new_1382628_1383305,7.4031,7.5634,7.6266,9.049,7.9449,8.1408,7.2622,7.5512,9.1141,10.941,10.8196,10.747
BSU13170,9.4895,9.3397,9.4414,8.5751,8.3214,8.8037,11.5958,11.3862,10.8205,9.2952,9.1894,9.0924
new_1383187_1383294_c,9.6147,9.5126,9.6213,9.111,8.4612,9.1467,12.1193,12.2093,12.0395,9.9806,9.8186,9.6772
BSU13180,14.4907,14.3542,14.5862,14.406,13.8619,14.5637,16.2297,16.3968,15.9943,14.839,14.7346,14.4639
new_1385609_1385671_c,14.9904,14.962,14.9138,13.4427,14.163,15.2599,15.8451,15.802,14.9183,15.1541,14.7775,15.3134
BSU_misc_RNA_18,13.7045,13.627,13.7474,12.7127,13.6611,14.6793,15.3427,15.3935,14.9964,13.9439,14.1749,13.5924
new_1385938_1386023_c,9.623,9.4107,9.4358,10.7009,9.8653,11.1515,8.4358,8.5108,8.4399,8.4051,8.1165,8.55
BSU13190,9.3031,9.0135,9.2177,9.7637,8.9114,10.5524,8.4309,8.2092,8.2903,8.3768,8.2284,8.2408
new_1386984_1387035_c,9.846,9.3805,9.3735,8.7425,10.0244,10.9868,9.3598,9.1912,7.6066,8.114,7.6281,7.9558
BSU13200,12.4395,12.7173,12.9447,12.3598,12.2811,12.3331,11.8238,11.6705,11.8167,12.6197,12.3405,12.1949
BSU13210,11.6586,11.5579,11.6048,13.6265,13.6022,13.3815,13.9389,14.0043,13.8001,13.1799,13.0558,12.6242
BSU13220,12.0404,12.0084,12.0611,13.9651,13.8255,13.6921,14.438,14.3526,14.135,13.5501,13.3591,12.8008
BSU13230,11.6751,11.8332,11.9387,13.5675,13.5352,13.4568,14.2086,14.1322,13.832,13.2069,12.9562,12.4776
BSU13240,12.1388,12.3064,12.2601,13.5059,13.7422,13.7797,14.5986,14.469,14.2855,13.369,13.3426,12.9802
BSU_misc_RNA_19,12.6043,12.4418,12.4223,11.2058,12.868,13.244,14.7565,14.7171,13.7696,12.7571,12.6128,11.8028
