LBexp_1,LBexp_2,LBexp_3,BT_1,BT_2,B36_1,B36_2,B60_1,B60_2
new_3263403_3263797,8.0522,7.6614,7.6345,7.4689,7.053,6.8202,7.4136,7.524,7.8645
new_3263786_3264226_c,9.8493,10.0648,9.5959,8.8247,8.5924,8.1688,8.3966,8.2151,9.0843
BSU31810,8.7673,8.373,8.1604,9.855,8.7237,9.425,9.6361,8.466,8.7229
BSU31820,10.0766,10.6642,9.8519,13.7518,12.8869,12.4126,12.3697,10.8777,11.2418
new_3264537_3264677_c,9.683,10.2963,9.3212,13.0509,12.4311,12.0351,11.7783,10.4687,10.7932
BSU31830,10.7052,11.3297,10.4785,13.3452,12.3964,12.2432,12.2998,10.9771,11.5509
new_3265241_3265327_c,7.4513,7.4026,7.5884,14.0413,12.6777,12.6594,12.4685,10.7949,11.5469
BSU31840,11.2867,11.8114,11.3442,11.7504,11.2646,10.1863,10.0297,10.5089,10.3991
BSU31850,11.5914,11.9079,11.6048,12.6951,12.3426,9.9832,9.9167,10.0999,9.8433
new_3266637_3269004,7.7298,8.2426,8.1335,10.4164,10.16,9.159,8.9564,9.135,10.6303
BSU31860,12.1695,12.3333,12.0561,12.7669,12.1863,10.1033,9.9421,9.9894,9.5366
BSU31875,11.6396,11.598,11.2038,12.4184,11.7508,9.5979,9.5743,9.2223,8.8626
new_3273703_3274665,7.2414,7.3667,7.5889,10.3979,9.4318,10.3632,9.7199,11.8393,12.4705
BSU31890,11.3784,10.9908,10.6897,10.8973,10.4085,8.2825,8.8161,8.4523,9.1474
BSU31900,11.3773,11.0475,10.6611,11.1738,10.5966,8.8979,9.4062,8.7192,9.7615
BSU31910,15.0915,15.501,15.2148,16.3449,15.8371,14.0464,14.0326,13.9762,13.6083
new_3276435_3276513_c,15.1053,15.4886,15.2156,15.885,15.804,14.0997,14.022,14.0126,13.7735
new_3276604_3276710,7.1761,7.0659,7.5706,9.9119,9.0392,9.3906,9.4604,10.2614,10.4824
BSU31920,10.8255,10.8883,10.4139,10.2178,9.6831,10.4293,10.3142,11.4116,11.3667
BSU31930,13.6293,14.3554,14.0101,10.8653,10.3416,11.8608,12.1766,12.762,12.606
BSU31945,10.1329,11.4897,11.2089,12.9664,12.3204,13.2744,13.278,13.9549,14.1426
BSU31959,12.184,13.3292,13.2041,10.8211,9.8343,14.1658,14.0132,13.8574,13.5164
BSU31960,13.1299,13.931,13.7279,11.4005,10.3928,14.8104,14.4867,14.1886,13.7349
BSU31970,14.117,14.8782,14.7119,11.742,10.7524,15.3299,15.0251,14.9256,14.5201
BSU31980,14.0998,14.7915,14.6911,11.4112,10.4499,14.7547,14.5472,14.2424,14.1876
BSU31990,14.207,14.9515,14.735,11.6212,10.5183,15.0321,14.886,14.689,14.5105
BSU32000,14.2028,14.9431,14.7102,10.8517,10.0686,15.0226,14.8076,14.8313,14.8543
new_3292297_3292406_c,15.3476,16.0383,16.2733,12.0269,10.6148,16.0622,15.3815,16.2933,16.1621
new_3292408_3292489_c,13.4012,14.4425,14.4585,10.6517,10.1954,14.8328,14.3738,15.1997,15.0925
BSU32010,13.6613,14.5056,14.2951,12.0466,11.1194,14.6977,14.38,15.0368,14.9909
new_3293360_3293440_c,13.8455,14.2527,14.1133,11.4165,10.8525,14.6192,14.1431,14.6316,14.9349
BSU32020,9.8546,9.6875,9.1039,8.8404,8.3698,10.6869,10.5539,10.3595,10.4999
new_3294170_3294254_c,10.4619,9.8347,9.5939,9.2833,8.6536,10.984,11.1376,11.0283,11.014
BSU32030,9.7823,9.7342,9.4337,11.455,11.0484,14.6795,14.492,14.8001,14.9161
BSU32040,9.7089,8.824,8.7206,10.086,9.6478,10.8423,11.1644,10.4519,10.4993
BSU32050,11.3537,11.5649,11.3954,11.7066,11.2823,11.6522,11.3383,11.0467,10.9369
new_3297920_3297994_c,12.2884,12.7181,12.7119,12.7336,11.6427,11.7389,11.8444,12.1204,11.8805
new_3297962_3298076,11.5635,11.9338,11.2886,10.8221,10.4143,11.9183,11.6773,12.777,13.2006
BSU32060,10.9358,11.0633,10.5827,10.4386,9.9274,11.3306,11.3435,11.9708,12.4278
BSU32070,9.8569,9.5913,9.2497,11.7693,10.9167,12.461,11.9795,11.8143,11.8828
new_3298930_3299376,7.6036,7.586,7.7297,12.1491,11.8864,10.7138,10.7061,9.6726,10.0352
BSU32080,10.7839,11.2092,10.4759,12.71,11.9001,15.1303,14.9687,15.2806,15.4454
new_3299378_3299588,7.528,7.2972,7.6297,11.6488,11.5711,8.1253,8.2976,7.5174,7.7504
new_3299590_3299699,7.9119,7.6699,7.9341,12.305,11.6378,8.6194,8.3121,8.589,8.1827
new_3299701_3300252,7.1797,6.9647,7.1619,8.6499,8.2806,8.2728,8.2619,7.9661,8.7858
BSU32090,7.7616,9.3925,8.7143,11.5187,10.4714,14.9186,14.5019,14.8296,14.9498
BSU32100,8.3731,8.5955,8.3001,11.084,10.6739,12.1826,12.2169,11.1065,11.2831
new_3301255_3301382_c,8.8672,8.9246,8.5664,10.6477,10.5781,12.0864,11.9814,10.8648,11.6384
new_3301384_3301448_c,8.6688,8.8982,8.5539,7.9347,7.6671,8.9812,8.5468,9.4801,10.0753
BSU32110,14.2355,14.4488,14.1448,11.1457,11.1578,12.4682,12.5598,11.889,12.7669
BSU32120,11.1088,10.4973,10.1563,8.758,8.3469,8.8748,9.0566,9.3766,9.9141
new_3302764_3302893_c,11.6425,10.9267,10.5339,9.2492,8.7173,9.4699,9.5917,10.1273,10.5723
new_3302895_3303142_c,7.0083,6.9468,7.1791,9.0659,8.4489,7.6542,7.9363,7.5573,8.1363
BSU32130,10.7526,11.8005,11.1228,9.5762,9.2963,12.3479,12.3266,13.0194,12.8208
BSU32140,9.445,9.5172,9.2536,10.0238,9.5818,10.8823,11.3689,10.5567,10.4803
BSU32150,8.8942,9.0122,8.9333,8.8808,8.605,10.4523,11.1249,10.3494,10.3914
new_3305322_3305430_c,9.035,8.8231,9.1105,7.9275,7.7609,10.8021,11.1761,10.5573,10.9935
BSU32160,14.0817,14.0036,13.6689,13.5248,12.552,14.3156,14.1076,14.713,14.741
BSU32170,12.3429,12.3055,11.8929,11.8715,11.2535,12.3288,12.3549,10.9554,11.4378
BSU32180,11.5647,10.0185,9.6432,8.1143,7.6815,8.1592,8.4524,7.8384,8.2507
new_3307598_3308367,7.383,7.5744,7.3552,10.845,10.1531,9.9161,9.6867,11.5308,12.6744
BSU32190,11.5391,11.8834,11.4772,10.1012,9.4131,11.86,11.797,12.2377,12.155
new_3308369_3308785,7.1536,7.2671,7.2214,8.7364,8.2335,7.4433,7.577,8.2616,9.9463
BSU32200,12.7535,13.0501,12.4952,9.9845,9.7597,10.0848,10.4408,9.7799,10.534
BSU32210,10.7333,10.8334,10.6397,9.9687,9.7062,9.6687,9.7341,9.89,10.2398
BSU32220,14.4402,14.6306,14.2408,14.3637,13.8188,15.3172,14.8431,15.2484,15.1497
BSU32230,8.6889,9.0077,8.8298,10.4544,9.9041,8.9247,9.2217,8.7858,8.9504
BSU32240,10.5473,11.3758,11.1354,12.1625,11.7573,13.1212,12.8368,12.521,12.2463
BSU32250,10.762,11.8576,11.3323,12.1608,11.549,13.1742,12.9253,12.5924,12.3363
BSU32260,11.0398,12.2957,11.6458,11.853,11.2566,12.8756,13.0494,12.1121,12.7715
new_3316130_3316211_c,11.5583,11.2865,11.8781,11.7263,11.2939,12.1995,11.7749,11.373,12.7317
new_3316213_3316329_c,8.3908,8.6524,8.7755,11.678,11.2395,11.9775,11.6898,11.0357,10.7811
BSU32270,7.863,7.9013,7.9584,11.5325,10.7131,11.6494,11.6722,10.7618,10.5851
new_3317409_3317473,7.021,6.8717,7.1933,10.814,10.9244,12.6861,12.3312,11.0714,11.3325
BSU32280,7.0762,6.869,7.2008,12.794,12.067,12.9351,12.7833,11.3799,11.8514
BSU32290,12.5884,12.5694,12.3185,10.6305,10.3465,10.3542,10.1655,10.1471,10.3836
BSU32300,12.9781,13.0646,12.7508,10.9543,10.6523,11.5835,11.3605,11.3966,11.537
BSU32310,13.3364,13.2339,13.0145,11.5013,11.1268,12.5629,12.1442,12.3645,12.3819
new_3319608_3320300_c,10.786,10.6408,10.4665,9.9726,9.4711,10.0482,9.9068,9.6576,9.6595
BSU32320,7.1708,6.994,7.2794,10.6817,10.437,9.2655,9.3318,8.3271,8.5109
BSU32330,13.9866,13.9161,13.5667,12.1168,11.4816,12.2606,12.3331,12.4006,12.4665
new_3321221_3321355_c,14.2852,14.3801,13.9645,11.5429,10.9606,12.2735,12.1565,12.2674,12.8405
BSU32340,8.2052,7.9332,7.9389,10.9878,10.7287,8.9185,9.1543,8.8093,8.614
BSU32350,10.3413,9.8109,9.6245,12.9453,12.306,11.9969,12.0814,10.8424,10.7508
BSU32360,11.4242,11.2827,10.9875,14.9589,14.2278,14.0668,14.1508,11.4759,11.6116
BSU32370,11.8399,11.8699,11.6683,10.1561,9.5851,10.6608,10.4658,10.2437,10.1754
BSU32380,11.4776,11.577,11.3341,9.8027,9.3918,10.1792,10.1186,10.0801,10.0586
BSU32390,11.8687,11.8997,11.6051,10.0987,9.611,10.2703,10.1811,9.921,10.5299
BSU32400,10.1348,9.9623,9.8178,8.8243,8.5198,7.983,7.9955,7.7871,8.3406
BSU32410,7.9293,7.8169,7.7073,11.7538,11.2827,9.8662,10.032,8.8817,8.7577
new_3328673_3328761,9.0463,9.0877,8.9734,11.7681,11.3611,8.2576,8.2725,8.199,8.546
BSU32420,8.4755,8.5427,8.4719,11.7579,11.39,8.359,8.3753,8.1175,8.0669
BSU32430,7.6201,7.5601,7.6226,12.5484,12.0544,7.7066,7.8544,7.6301,7.6988
BSU32440,7.273,7.1847,7.3297,13.0312,12.5049,7.9245,7.8842,7.5385,7.4994
BSU32450,7.4296,7.3598,7.4599,13.5464,13.1732,8.3477,8.2707,7.8748,7.7545
BSU32460,8.4068,8.3142,8.0824,13.6045,13.2047,9.3733,9.2355,9.1084,9.024
new_3335006_3335393_c,7.1179,6.8637,7.1309,12.6245,11.8719,7.4047,7.4235,7.1018,7.2518
BSU32469,6.9138,6.8691,6.9246,14.4349,13.3511,13.451,13.4689,9.7374,10.2184
new_3335546_3335614,6.8902,6.7389,6.9226,15.1353,14.3057,13.5636,13.5378,10.0243,10.4707
BSU32470,7.3762,7.2433,7.306,14.4438,14.0855,8.3162,8.1456,7.6535,7.4565
BSU32480,7.4199,7.2488,7.3584,14.4588,13.8646,8.308,8.0922,7.6242,7.4405
BSU32490,7.0275,6.8875,7.163,14.3319,13.7557,7.9986,7.8325,7.3672,7.3172
BSU32500,6.9734,6.8331,7.1241,13.8772,13.2987,7.7326,7.7771,7.355,7.1752
BSU32510,6.9492,6.8714,7.1267,13.2386,12.8266,7.4677,7.5466,6.9221,7.181
new_3340938_3341024_c,6.9719,6.9536,7.1505,12.8862,12.7766,7.8149,7.5477,7.0736,7.3576
BSU32520,8.4816,8.5002,8.2458,11.7156,11.3261,10.4651,10.1776,8.8562,8.6903
BSU32530,7.9015,7.7007,7.6948,11.279,10.9495,10.0242,9.8312,8.3596,8.317
BSU32540,8.073,8.0641,7.9202,10.9027,10.609,9.7047,9.6752,9.9078,9.8479
BSU32550,9.438,9.2898,9.0252,11.1453,10.296,12.6804,11.8282,11.2602,10.7067
new_3346117_3347050_c,9.1726,9.1904,8.9207,11.3582,10.3593,12.766,11.9791,11.3048,10.6643
BSU32560,10.3396,10.2379,9.8419,9.496,8.9522,9.9742,10.1071,9.6752,10.0465
BSU32570,7.1552,7.0128,7.2121,11.2021,10.1035,12.727,12.1527,11.2777,10.4688
BSU32580,7.008,6.8632,7.1103,10.8488,9.6934,12.75,11.8004,11.0914,10.5114
BSU32590,7.0373,6.9383,7.1315,10.9771,9.8279,12.8931,12.2033,11.4781,11.0425
BSU32600,7.2083,7.2154,7.335,12.1357,11.3227,13.988,13.3337,12.5911,12.2825
BSU32610,8.2305,8.3406,8.0998,14.2571,13.5533,15.0532,14.4167,13.9113,13.7346
BSU32620,12.1436,11.8496,11.552,10.9199,10.8522,11.1649,11.1602,10.5966,10.7484
BSU32630,12.0196,11.6673,11.4531,10.2052,9.4251,10.4738,10.3635,10.218,10.3889
new_3353940_3354550_c,10.36,9.72,9.43,9.51,9.44,8.04,7.48,8.41,8.61
BSU32640,7.0181,7.1769,7.1132,16.3834,16.3726,16.2587,15.9441,13.7319,14.1414
BSU32650,7.0452,7.1762,7.157,16.4229,16.3992,16.3144,15.8588,13.3535,13.9257
BSU32660,12.0838,11.6387,11.2934,9.909,9.5218,10.4209,10.128,10.4241,10.6854
new_3354935_3355044_c,12.124,11.7418,11.4826,9.8106,9.3764,10.3719,9.9733,10.4616,10.622
BSU32669,12.1895,11.7662,11.5265,9.836,9.1982,10.3473,9.986,10.5013,10.5729
new_3355486_3355592_c,12.6401,12.8543,12.9842,12.2591,11.8156,13.1603,12.5642,12.5964,12.3246
BSU32670,15.5721,15.7425,15.5908,14.4613,13.8101,15.1973,14.8176,14.8666,14.638
BSU32680,15.8542,15.9093,15.6822,14.4945,13.9128,15.4268,14.9471,15.0282,14.8224
BSU32690,15.4074,15.5653,15.5103,14.214,13.4525,15.0927,14.561,14.5775,14.4268
BSU32700,15.7555,15.9223,15.8592,14.3428,13.5588,15.3067,14.7643,14.9369,14.9709
BSU32710,15.4756,15.5068,15.3005,13.2597,12.5641,14.8782,14.6119,14.5563,14.8346
new_3360892_3360973_c,9.2655,10.1315,9.7613,10.6024,10.4143,12.4995,12.0085,13.0087,13.9661
BSU32719,9.914,10.6815,10.1519,12.2218,11.7833,13.1501,12.8114,14.0579,14.5928
new_3361112_3361196_c,10.1351,10.9216,10.3418,12.2626,11.8056,13.2498,12.9006,14.1558,14.7661
new_3361198_3361304_c,7.7895,7.6557,7.6128,11.0708,10.8903,10.4707,10.5036,10.0329,9.6685
BSU32720,8.1231,7.8968,7.8958,11.6593,11.1819,10.7258,10.8062,10.2027,10.0223
BSU32730,14.5767,14.2694,14.0762,12.9881,12.705,13.8228,13.828,13.1085,13.0384
BSU32740,13.5634,13.259,13.2669,11.5368,10.8178,12.6738,12.7735,11.9446,12.1018
BSU32750,13.4514,13.3117,13.0533,10.7521,10.1695,12.3462,12.7005,11.7641,12.3302
new_3364292_3364396_c,13.9729,13.8288,13.8327,11.2983,10.4806,12.3915,12.7829,12.3942,12.9963
BSU_misc_RNA_53,14.0707,14.0698,13.9042,13.0023,11.7989,13.7589,13.7467,13.3791,13.8534
new_3364544_3364617_c,9.6926,10.235,9.934,10.7979,10.752,11.7044,11.4745,12.0248,12.4397
BSU32760,10.5764,10.4124,10.1498,11.2672,10.9101,11.7141,11.7572,12.2576,12.6687
new_3364963_3365068_c,10.684,10.7642,10.3727,10.2536,10.0351,10.9648,10.8529,11.807,12.0606
BSU32770,10.9863,11.0529,10.6967,10.1253,9.7141,10.8406,10.8836,11.4682,11.9566
BSU32780,11.1964,11.2942,10.909,10.5562,10.005,10.9508,11.1178,11.6255,11.9276
BSU32790,14.3284,14.341,14.1635,14.3045,14.0856,13.4761,13.4594,13.8187,13.8935
BSU32800,15.3984,15.5255,15.3798,14.5795,13.9927,14.0642,13.8425,14.4052,14.4074
BSU32810,14.1933,13.859,13.7096,10.8883,10.4233,8.8855,9.2307,10.1021,10.6669
BSU32820,9.2558,9.1471,8.9033,11.8147,11.4926,12.6927,11.9848,14.3068,14.0373
BSU32830,9.2633,9.1227,8.8323,11.9441,11.5787,13.203,12.1576,14.5429,14.2052
BSU32840,8.696,8.6212,8.4402,11.9432,11.9408,12.6344,11.761,14.1747,13.9857
new_3372473_3372739_c,6.8473,6.6142,6.8944,11.599,10.8336,11.0576,11.0792,9.799,9.8266
BSU32849,7.8398,7.4326,7.2967,11.7795,10.7626,9.9083,10.3739,10.116,9.7831
new_3372716_3373742,6.7758,6.6353,6.9101,9.3547,8.742,8.2872,8.4686,8.173,8.3284
BSU32850,6.9,6.7663,7.0113,11.8397,11.5215,11.6421,11.5881,10.1648,10.1113
new_3373649_3374171_c,6.8793,6.7366,6.998,12.1772,11.4565,12.1841,12.0756,10.5366,10.478
BSU32859,7.0809,6.9515,7.2251,11.8552,11.7106,10.5034,10.5948,10.1558,9.5837
BSU32860,7.0869,7.0112,7.2528,12.1739,12.0413,10.6382,10.9084,10.2473,9.7191
BSU32870,11.9776,11.0452,10.7648,10.2654,9.9255,10.9203,10.8604,11.2269,11.2756
BSU32880,11.7124,11.1469,10.8556,10.6479,10.0843,11.0912,10.9732,11.1114,11.0011
BSU32890,7.9725,7.8813,7.9726,7.5508,7.3459,8.4484,8.1742,8.6097,8.5914
BSU32900,8.1883,8.0896,8.0987,7.5361,7.2528,8.5101,8.269,8.7181,8.5956
BSU32910,8.2592,8.1824,8.074,7.5809,7.2999,8.6316,8.4754,8.8391,8.8102
BSU32920,8.9286,8.8248,8.5677,8.4849,8.0406,8.5651,8.6569,8.4488,8.6139
BSU32930,12.541,12.3841,11.9988,10.8979,10.2876,12.8645,13.1,12.422,13.2102
BSU32940,14.0757,14.1587,13.7284,11.9343,11.2005,12.9186,13.239,13.1202,13.787
new_3379940_3380077_c,14.5522,14.408,13.9234,10.8021,10.1001,10.4494,10.897,11.9954,13.2935
BSU32950,7.6789,7.8798,7.9328,9.3458,8.977,8.2992,8.4233,8.6076,9.1291
BSU32960,9.5765,10.3794,10.1168,11.3505,10.891,11.2853,11.2135,11.0377,11.1889
BSU32970,9.7018,10.445,10.1527,11.1018,10.3717,10.6336,10.6234,10.6158,11.3084
BSU32980,9.2142,9.5705,9.1345,9.7444,9.0682,9.7578,9.987,9.4938,9.8291
BSU32990,10.9856,11.8699,11.7406,13.3428,12.8252,14.5309,13.9744,12.9498,14.0151
BSU33000,11.627,11.4131,11.0769,10.4441,10.0268,11.8305,11.5717,11.738,11.7227
new_3385447_3385618_c,11.4882,11.0471,10.6024,9.2785,8.9132,10.5717,10.1108,11.0853,11.6703
new_3385699_3386762_c,8.6014,8.1807,8.9237,7.6659,7.3814,8.0988,8.0738,7.889,8.2839
BSU33010,10.9964,11.2483,10.9259,9.4222,8.8798,9.8577,10.0138,10.6888,10.6778
BSU33020,10.7514,10.8967,10.7483,9.1873,8.7887,10.0727,9.8901,10.5953,10.5423
new_3386852_3387780_c,9.4503,9.9754,9.3639,9.2882,8.5885,9.0303,8.9204,8.758,10.0056
BSU33029,11.3175,11.9442,11.0314,12.2337,11.6073,11.9203,11.7404,11.9416,12.4046
new_3388000_3388112,11.1759,11.0079,10.3652,9.0813,8.394,8.6673,8.7383,9.7344,10.0215
new_3388009_3388287_c,10.5709,10.7896,10.715,11.6672,11.0913,11.5313,11.372,11.5798,11.9008
BSU33030,10.8022,10.55,10.0152,8.9259,8.3977,8.5392,8.6409,9.1837,9.7821
new_3388289_3388830_c,10.9153,11.0751,10.9845,11.8674,11.2928,11.7008,11.6031,11.574,11.4229
new_3388832_3388961_c,10.9501,10.9605,10.9073,12.1342,11.4793,12.0107,11.9257,11.8381,11.4864
BSU33040,13.9989,14.202,13.8457,13.2535,13.0146,13.1067,13.1151,12.7828,12.6668
BSU33049,14.6536,14.1226,14.0967,10.7653,10.321,11.4032,11.2293,11.4919,11.8098
BSU33050,7.1625,6.9045,7.1738,8.9348,8.5283,7.8987,8.1831,8.044,8.0214
new_3391778_3394421_c,10.0617,9.6569,9.8375,8.7634,8.2697,8.5028,8.4751,8.8065,9.0836
BSU33060,7.3972,7.176,7.3773,9.546,8.9546,8.2383,8.5851,8.197,7.9538
BSU33070,7.3693,7.262,7.398,9.5587,9.1654,8.4035,8.4874,8.0821,7.9372
BSU33080,11.3713,11.2399,11.0295,10.3475,9.4044,10.7279,10.4992,10.3215,10.1996
BSU33090,11.5837,11.3327,11.3453,10.2775,9.4442,10.819,10.6335,10.4173,10.4306
BSU33100,11.1133,10.9052,10.6057,9.7642,8.8625,10.1407,9.9544,9.8225,9.93
BSU33110,10.9957,10.9504,10.4551,9.9878,8.907,9.783,9.767,9.6417,9.9562
BSU33120,10.1018,9.8056,9.639,12.0235,10.3726,10.3923,10.1507,9.7605,9.8442
BSU33130,9.8649,9.6952,9.471,11.7028,9.785,9.7057,9.8452,9.4801,9.3192
BSU33140,7.4328,7.5237,7.4911,10.2056,9.7353,10.1401,10.291,10.7267,11.3166
BSU33150,12.1168,11.8504,11.7622,10.5995,10.0487,10.0065,9.9571,9.5921,9.0816
BSU33160,11.8364,11.675,11.3418,10.1393,9.5522,9.6647,9.5107,9.2424,8.7779
BSU33170,11.4403,11.2938,10.9737,9.8273,9.2955,9.3332,9.2796,8.7286,8.659
BSU33180,13.026,13.0669,12.7638,11.7337,10.9891,10.7682,10.7726,10.8427,10.866
new_3404438_3404707_c,13.8327,13.7694,13.4445,12.9162,11.4721,11.6908,11.7362,11.7169,12.0555
new_3404709_3405636_c,7.6527,7.5113,7.6944,7.7197,7.3799,9.8047,9.2921,9.545,10.4871
BSU33190,12.3004,12.149,11.7293,10.5065,9.8369,9.6356,9.7264,9.8152,10.0828
BSU33200,11.8735,11.6269,11.377,11.9626,11.3166,12.9777,12.9949,12.3635,12.8441
BSU33210,12.032,11.6858,11.5145,9.5016,9.1451,9.8766,9.9268,9.625,9.7092
BSU33221,11.6418,11.4401,11.0067,7.8535,7.6157,7.6639,7.7281,7.8747,8.903
BSU33222,7.9388,7.7002,7.7335,7.7204,7.4729,8.2369,7.9564,9.1781,9.59
BSU33230,8.0885,7.8931,7.8065,7.5016,7.2196,8.1975,8.04,8.0821,8.062
BSU33239,7.0752,6.9926,7.251,7.4164,7.031,6.8451,6.8435,7.0414,7.1627
new_3410379_3410465,9.1459,9.498,9.3915,11.5586,10.2109,8.8661,8.4781,8.7814,8.491
BSU33240,8.6168,9.0542,8.8709,10.9102,10.0051,8.5541,8.3207,8.6672,8.309
BSU33250,7.9747,8.1952,8.1012,7.6815,7.346,6.6545,7.0469,6.8461,7.1442
BSU33260,11.0544,11.173,11.2872,11.4859,11.1995,11.6368,10.9543,11.1059,10.5377
BSU33270,11.3293,11.5252,11.3516,11.6415,10.8494,11.603,11.5336,11.1471,11.0682
BSU33280,11.7551,12.0235,11.5869,10.821,10.1377,11.1849,11.2881,10.6769,10.8395
BSU33290,12.9817,13.4497,13.1162,10.0549,9.5816,13.4734,13.1166,13.0614,13.0669
BSU33300,13.0906,13.378,13.1487,9.7009,8.9592,13.4218,13.1532,13.4121,13.2969
BSU33310,12.7457,12.9115,12.5316,8.8543,8.1342,12.7563,12.7863,13.059,12.9733
BSU33320,14.4408,14.9171,14.674,11.5909,11.2431,14.6982,14.3761,14.4757,14.4984
BSU33330,10.6034,9.0482,8.7903,9.5296,8.9237,10.7406,11.0137,8.874,9.3634
new_3420519_3421486,7.0805,6.8414,7.161,9.5073,9.0018,8.4234,8.4567,8.3897,8.9684
BSU_misc_RNA_54,12.8478,11.5331,10.5442,10.954,10.7443,12.4192,12.5676,11.3434,11.5496
BSU33340,8.8113,8.2366,8.259,15.4397,15.1728,13.8456,13.6752,12.8572,12.7224
new_3421635_3422223_c,8.2936,8.1133,8.0431,10.5182,9.6712,9.6105,9.7378,9.0539,9.1661
BSU33350,11.4493,10.4162,10.0604,9.2242,8.6341,9.0346,9.305,8.6737,9.063
BSU33360,11.2872,10.8625,10.3271,9.2647,8.7828,9.4367,9.8289,9.3483,9.8202
BSU33370,11.9366,12.2825,11.9324,11.1162,10.3912,10.9539,10.5864,12.255,12.0981
BSU33380,10.6503,10.7666,10.436,8.5835,8.2492,9.049,8.5668,8.2187,8.3855
BSU33390,10.7749,10.8225,10.4529,8.8215,8.1962,8.6665,8.3427,8.1943,8.3423
BSU33400,14.2391,14.3995,14.1994,12.8022,12.3141,12.1153,11.7976,12.4152,12.4518
BSU33410,6.766,6.6548,7.0617,10.4755,9.9234,12.9371,12.5009,13.4803,13.719
BSU33420,11.4896,11.575,11.18,9.9851,9.3738,10.2061,10.0084,11.5843,11.3814
new_3430344_3430495_c,11.2061,11.4205,10.8288,9.8659,9.4551,10.3151,9.9291,10.9383,10.8079
BSU33430,9.9225,10.383,10.232,13.5074,13.2293,13.3072,13.0553,12.1934,11.8972
BSU33440,9.8053,10.1956,9.9483,12.2786,12.195,13.2579,12.8918,11.8509,11.5033
BSU33450,10.1865,9.5584,9.3061,10.5882,10.1822,10.3928,10.5035,9.868,9.8603
BSU33460,10.6222,10.0728,9.6337,9.2655,8.5412,9.8401,9.9344,9.1375,8.9853
BSU33470,13.1806,13.7259,13.3121,12.4402,12.1936,11.8207,11.8546,12.0114,12.1044
BSU33480,13.8529,14.3481,13.9965,12.4295,11.9232,11.8166,12.2042,12.2455,12.647
BSU33490,12.016,12.5821,12.2237,11.3061,11.0016,11.1612,11.0644,8.8457,8.6331
new_3440953_3441054_c,12.4203,12.7866,12.7376,11.8128,11.3087,11.4769,11.2742,9.2831,9.0798
BSU33500,10.1997,10.0925,9.8575,9.1885,8.5759,9.9689,9.7287,9.5906,9.6902
new_3443530_3443612_c,10.2671,10.429,9.747,9.3537,8.3193,10.5346,9.9199,10.3895,10.3818
BSU33510,11.5992,11.7754,11.5634,10.9828,10.5488,11.4336,11.2596,11.5083,12.2035
BSU33520,11.37,11.6112,10.9896,11.0377,10.3219,10.6271,10.4329,11.6168,12.3415
BSU33530,11.8315,12.097,11.7193,11.7052,10.9061,13.082,12.7749,12.7495,13.1028
BSU33540,10.0636,10.1564,9.8225,12.3524,12.2056,10.7251,10.6879,10.3795,10.0731
new_3446078_3446175_c,11.3493,11.1412,11.1444,13.102,12.1169,11.2959,11.0435,10.9965,10.9903
BSU33550,7.3241,7.1419,7.2025,8.1923,7.7606,7.69,7.7263,7.5456,7.4314
BSU33560,9.5354,9.6637,9.3414,8.7146,8.245,9.2192,9.1634,8.8783,8.8858
BSU33570,9.6929,9.8157,9.5215,8.6084,8.3175,9.342,9.1942,8.884,8.9453
BSU33580,9.7176,9.9072,9.6006,8.7673,8.3826,9.231,9.1867,9.2351,9.245
BSU33590,9.8216,10.2946,9.881,10.6054,9.6033,10.3042,10.2845,9.8064,9.9669
new_3450605_3450670_c,8.7811,8.6691,7.935,7.3228,7.2332,7.1407,6.9182,7.3249,8.1955
BSU_misc_RNA_55,16.4645,16.4742,16.4444,16.4616,16.4356,16.4879,16.4987,16.4828,16.4668
new_3451133_3451197_c,15.308,15.2162,14.7796,12.8185,11.0852,13.4656,13.2369,14.1951,14.6202
BSU33600,13.2981,12.8301,12.5496,10.6469,10.2819,12.0133,11.636,11.4372,11.4573
new_3451771_3451862_c,11.188,10.8966,10.8633,10.7916,10.0357,11.6804,11.0823,10.9567,10.9294
BSU33610,12.2978,12.2278,12.0671,12.467,12.0152,12.7525,12.4835,12.7517,12.5603
BSU33620,12.4448,12.3672,12.1136,12.3357,11.6603,12.7098,12.3254,13.4043,13.5546
BSU33630,14.8433,14.9337,14.4562,13.8691,13.2454,14.2734,14.1384,14.4302,14.2288
BSU33640,7.5632,8.0815,7.8326,10.0692,9.6481,8.7173,8.8529,9.1021,9.061
BSU33650,7.6156,7.7155,7.646,7.6825,7.2576,7.9252,7.8549,7.8435,7.8709
BSU33660,11.3661,11.3322,10.7274,8.9189,8.3894,9.1075,9.3633,9.3855,9.9252
BSU33670,10.045,10.1976,9.2934,8.3503,7.9164,8.4886,8.5708,8.7346,9.5317
BSU33680,11.1904,11.4245,11.0279,9.2708,8.7254,10.3383,10.0118,10.6987,10.8329
new_3457942_3458026,10.0583,10.1113,9.8567,8.3491,7.8109,9.4376,9.1776,9.46,9.7196
BSU33690,9.9352,10.1673,9.9076,7.9494,7.7045,8.6341,8.5296,8.4805,8.626
new_3458782_3459775_c,6.8507,6.7432,7.0841,9.7316,9.0739,9.4111,9.5423,8.623,8.9042
