LBexp_1,LBexp_2,LBexp_3,LBstat_1,LBstat_2,LBstat_3,LBGexp_1,LBGexp_2,LBGexp_3,LBGstat_1,LBGstat_2,LBGstat_3,M9exp_1,M9exp_2,M9exp_3,M9stat_1,M9stat_2,M9stat_3
new_3856732_3856994_c,14.4952,14.2008,13.3682,12.3586,11.9301,11.1408,14.8178,15.1825,14.0389,11.6829,10.7341,12.0154,15.4507,14.8889,14.9614,14.6077,14.0089,13.9572
BSU37570,9.6776,9.3347,9.0824,7.7377,7.7455,7.7577,9.7546,9.8051,9.6567,8.6312,8.3738,8.279,9.1144,8.644,8.5334,7.7418,7.9051,7.6387
BSU37580,10.0617,9.466,9.2606,7.7533,7.7596,7.7461,9.9288,10.3567,9.977,8.5816,8.4611,8.5023,9.5107,9.223,9.0144,7.9905,7.9907,7.7684
BSU37590,12.6106,12.1244,11.6166,10.6715,10.4838,10.1917,12.622,11.6778,12.2976,10.5367,10.1337,11.0694,11.9995,11.7462,11.5482,8.8779,8.7448,8.459
BSU37600,12.9707,12.399,11.9925,10.8462,10.4783,10.3152,12.8482,12.0134,12.4688,11.6253,11.0669,11.1325,12.5871,12.1014,11.933,9.1028,8.9561,8.7278
new_3860876_3860997_c,12.1292,11.3151,11.1874,9.0627,8.6109,8.4813,11.514,10.9596,11.8751,10.8672,10.3722,10.414,11.0891,10.9468,10.5909,8.5546,8.6146,8.1605
BSU37610,12.5137,11.9013,11.4506,10.0078,9.2962,8.7162,12.6364,12.2942,12.1295,11.2608,10.3792,10.4338,11.7551,11.4161,11.1804,9.7588,9.75,9.384
new_3861223_3861307_c,12.633,11.938,11.5101,9.8223,9.0334,8.2854,12.717,12.4538,12.1256,11.1261,9.9406,7.9013,11.7107,11.3369,11.127,9.612,9.7537,9.3035
BSU37620,7.6232,7.7519,7.8676,8.7756,8.785,8.7045,7.2332,7.5164,7.3861,7.7406,7.5317,8.3751,8.1818,7.9976,7.3544,13.0854,11.2972,11.2812
new_3862327_3866553,7.2426,7.1439,7.3748,7.801,7.9593,7.8805,7.2006,7.2683,7.2786,7.8988,7.5234,8.4778,8.8465,8.7027,10.3256,8.4241,8.3381,8.0917
BSU37630,8.7882,8.6212,8.2397,7.807,7.8327,7.8852,8.7056,8.3853,8.3736,7.6223,7.4007,7.9041,8.0082,7.88,7.5814,7.9407,7.9964,7.7526
BSU37640,12.3947,12.269,11.7585,10.494,9.7,9.4102,12.4162,12.4853,12.5325,9.9267,9.1643,9.9153,11.7557,11.2221,11.0526,8.872,8.6218,8.4768
BSU37650,11.3071,11.2869,10.747,9.0996,8.7316,8.7619,11.2518,11.7125,11.2429,8.232,8.2358,9.6676,10.4498,10.1695,9.8406,8.7056,8.6629,8.3846
BSU37660,14.6643,14.7988,14.4785,10.9479,10.5605,10.5512,14.9243,15.029,14.9873,12.5976,12.7593,14.1028,13.6798,13.3677,12.9607,8.8515,8.6551,8.5275
BSU37670,12.8086,13.5704,13.181,15.2468,15.2505,15.2117,12.8535,12.6459,12.9122,13.6806,12.393,13.8614,11.9844,11.5135,11.4954,10.1861,10.1277,10.0205
BSU37680,8.9029,10.0103,9.4539,11.8958,11.3563,11.0876,8.4063,8.6079,8.4372,8.0713,7.9395,8.6069,12.9977,12.5577,12.3476,11.62,11.7812,11.6898
BSU37690,9.4687,9.6611,9.5396,10.0452,9.8662,9.7385,8.6991,8.9574,8.9934,7.5148,7.6658,8.2452,11.2648,10.9279,10.5261,8.4421,8.1997,8.0282
BSU37700,9.6317,10.0823,9.8352,9.9983,9.9324,9.6892,9.0998,9.0382,9.0276,7.3716,7.587,8.2295,11.5182,11.0659,10.8973,8.5755,8.344,8.1225
BSU37710,9.4048,10.1546,9.9564,10.3575,10.206,9.8568,8.7883,8.7999,8.6783,7.6198,7.6791,8.4693,11.9373,11.4766,11.2813,9.246,8.8645,8.7099
BSU37720,9.1697,9.9706,9.607,10.1075,9.6834,9.3065,8.4754,8.5008,8.1907,7.6662,7.595,8.3819,12.0166,11.6241,11.3807,9.3361,9.152,8.8655
BSU37730,9.1125,9.991,9.5138,10.0162,9.7136,9.254,8.5658,8.6338,8.2469,7.948,7.9976,8.4082,11.8184,11.4339,11.2298,9.7248,9.5376,9.2815
BSU37740,7.8973,9.0595,8.5455,8.5373,8.4195,8.1791,7.5207,7.8804,7.5217,7.2364,7.281,7.9761,11.7062,11.3865,11.2338,9.4987,9.3321,9.1806
new_3873771_3874382,7.3487,7.6272,7.533,7.0523,7.3241,7.5005,7.2672,7.3405,7.2419,7.1517,7.1716,7.7118,9.073,8.7326,7.6272,7.8847,8.476,8.1605
BSU37750,7.1611,6.9839,7.2074,6.9976,7.2702,7.4369,7.091,7.2611,7.2474,7.0378,7.1245,7.6039,7.164,7.0627,7.039,8.1431,8.0645,7.748
BSU37760,7.5272,7.5752,7.4935,11.662,12.0937,11.8463,7.4962,7.6028,7.6658,7.4797,7.5314,7.7343,8.9313,8.6521,8.2879,9.6402,9.6102,9.6575
BSU37770,7.3754,7.2965,7.3162,12.9548,13.18,12.9368,6.9842,6.9134,7.1689,7.2077,7.1551,7.633,8.1032,8.0735,7.9455,9.7166,9.3435,9.192
BSU37780,9.8691,10.1296,9.8011,15.1171,15.145,15.3003,7.864,7.7517,8.136,7.8016,7.4535,7.9254,9.0296,8.7593,8.8583,9.8233,9.4185,9.5016
new_3880559_3880739_c,10.3168,10.5228,10.4172,14.4265,14.5894,14.6877,8.139,8.0721,8.5063,7.9683,7.4709,8.0202,9.2426,9.0349,8.8559,10.2009,9.7993,9.6263
BSU37790,9.8578,10.1956,9.8944,14.1641,14.0871,14.1687,8.0722,7.7956,8.1593,7.9973,7.5245,7.9106,8.9727,8.7211,8.7229,9.9181,9.4051,9.3224
new_3882015_3882097_c,9.7932,10.0529,9.9536,14.8094,14.3366,13.9596,8.0986,8.1615,8.2697,8.4539,7.7715,8.2806,8.9607,8.6556,8.7715,10.2248,9.5059,9.3951
BSU37800,11.0797,12.0198,11.6691,11.8413,11.3226,11.1185,10.2551,11.7279,10.8089,12.9143,11.3737,12.3367,13.0277,12.7659,12.3517,11.2013,11.3673,11.0999
new_3882656_3882766_c,12.0201,12.6364,12.1265,12.3434,11.7205,11.2948,11.3001,12.3823,11.7453,13.0123,11.5705,12.3952,13.6371,13.5612,13.2999,11.9282,11.8042,11.8355
BSU37810,8.7275,8.4133,8.1948,8.1831,8.2656,8.2534,8.7672,8.7153,8.5841,8.1889,7.9956,8.3492,9.653,9.3279,8.0876,9.7585,8.4465,8.27
BSU37820,9.256,8.7932,8.6486,8.305,8.3851,8.3868,9.1099,9.299,9.144,8.9928,8.5666,8.5094,9.886,9.5742,8.3251,9.8001,8.6091,8.2805
BSU37830,9.2655,8.9813,8.7193,8.0747,8.2201,8.1518,9.1566,9.4293,9.2259,8.91,8.461,8.5169,9.6931,9.4779,8.4092,9.7746,8.3817,8.1961
BSU37840,9.5962,9.1502,8.8028,8.0397,8.13,8.0574,9.5006,9.7555,9.4615,8.8776,8.5085,8.5279,9.8147,9.5401,8.5758,8.3386,8.0503,7.8444
BSU37850,8.0327,7.8357,7.7436,7.6205,7.8193,7.8086,7.9535,7.9656,8.1507,8.1863,8.0362,8.0213,9.515,9.1452,7.6265,8.229,7.9357,7.6933
BSU37860,7.972,7.6157,7.6473,7.5582,7.7107,7.7703,7.9204,7.9083,8.0197,7.9714,7.8109,7.9459,9.0769,8.7972,7.4289,8.2053,7.9567,7.6491
BSU37870,7.7897,7.6275,7.5758,7.5103,7.6448,7.7681,7.7655,7.7881,7.9801,7.9092,7.8438,7.8839,9.0654,8.7149,7.3269,8.1748,7.9171,7.6438
BSU37880,7.8394,7.5553,7.6018,7.4274,7.6173,7.6909,7.8712,7.9033,7.949,7.8986,7.7598,7.8884,9.0827,8.8314,7.3596,8.249,7.9055,7.6435
BSU37890,7.6072,7.4277,7.4191,7.3074,7.5625,7.6218,7.5881,7.6861,7.7343,7.739,7.6237,7.7887,8.9285,8.6427,7.187,8.0828,7.8629,7.6319
BSU37900,7.3345,7.1955,7.3147,7.2636,7.5045,7.5525,7.3232,7.2941,7.4091,7.5898,7.4738,7.753,8.9524,8.6573,7.0653,7.9527,7.8807,7.5529
BSU37910,7.4144,7.2087,7.3862,7.2724,7.5144,7.5502,7.3354,7.3757,7.3741,7.4535,7.4237,7.6983,9.1994,8.9464,7.0882,8.1328,7.9566,7.6492
new_3893312_3893440,7.1987,6.9885,7.301,7.04,7.3207,7.4814,7.1809,7.1881,7.2903,7.5042,7.2876,7.7809,8.8588,8.3937,7.0402,14.3411,11.7989,11.6034
BSU37920,7.2015,7.0742,7.298,7.0848,7.3745,7.3987,7.1827,7.3381,7.3865,7.4629,7.2927,7.7385,8.4359,8.3081,6.9893,13.6012,11.2538,11.0983
BSU37930,12.0152,12.3873,11.8117,11.9322,11.3343,11.0209,11.7653,10.993,11.9222,12.021,10.8483,11.3655,10.8619,10.5353,10.1713,8.7913,8.8567,8.441
BSU37940,12.0206,11.8463,11.4042,11.1427,10.866,10.7642,11.5065,11.1204,11.4144,10.8113,10.4131,9.9617,10.8919,10.5901,10.1594,9.0787,9.3205,8.9286
BSU37950,12.6506,12.4351,12.1034,11.9235,11.3356,10.9046,11.4266,11.996,12.0465,11.8818,11.413,12.0449,12.4359,11.8805,11.3922,10.3422,10.9095,10.3929
BSU37960,9.2617,9.1872,8.7659,8.1703,8.1328,8.1366,9.2618,9.1182,9.2404,7.266,7.2311,7.9648,9.5752,9.2603,8.957,8.0734,8.0501,7.8542
BSU37970,11.914,11.9437,11.5654,9.8699,9.6067,9.6778,11.9039,12.2533,12.1156,9.3508,9.161,9.992,11.7861,11.2913,11.0352,8.9494,9.1215,8.8502
BSU37980,12.3026,12.2133,11.9908,10.0612,9.8348,9.6442,12.4054,12.6828,12.4211,9.1392,8.9338,10.0433,11.9368,11.5997,11.3591,8.9942,8.7246,8.4426
BSU37990,9.6684,9.2613,8.8942,8.6948,8.6504,8.4038,9.7593,9.5815,9.2343,7.0761,7.1854,7.7203,9.2919,9.0095,8.8084,8.3898,8.2886,7.9357
BSU38000,10.0709,10.1601,9.1456,9.4876,9.2564,8.8915,10.0145,10.4246,9.5567,7.5044,7.5038,8.4975,10.0354,9.5479,9.3828,8.9901,8.777,8.4872
BSU38018,11.5026,11.3175,10.3479,10.7607,10.3942,10.0687,11.6085,11.8788,10.8754,8.8672,8.5668,10.0116,12.3013,11.9881,11.5113,11.0838,10.8239,10.6022
BSU38020,12.5889,12.5694,12.0279,10.1432,9.673,9.2823,12.8203,13.0117,12.7722,9.3652,8.5348,10.1954,12.3093,11.956,11.6967,9.3331,8.9803,8.7829
BSU38030,13.3261,11.3639,10.9077,9.3159,8.8954,8.5308,10.4993,9.5513,10.6184,7.7892,7.8823,8.3675,10.2559,9.9922,9.6916,8.9993,8.8901,8.493
new_3902136_3902209_c,13.8043,11.704,11.3277,8.8297,9.0427,8.9443,10.4795,9.1732,10.5564,7.8442,8.0176,8.1587,8.4014,8.1382,8.1231,9.0646,8.9318,8.5673
BSU38040,13.9051,11.6513,11.1984,8.9155,8.9415,8.9827,10.2141,8.9661,10.4105,7.9266,8.1102,8.0444,8.3798,8.1284,8.1268,9.0328,8.8505,8.6723
BSU38050,13.3542,10.7484,10.3862,8.395,8.262,8.2469,10.1265,8.7954,10.2957,7.7214,7.8394,7.9153,8.1481,7.9465,7.9546,8.7918,8.6163,8.3946
new_3905066_3905130_c,11.0399,8.7847,8.7781,8.4906,8.5623,8.6286,9.3567,8.2755,9.5821,7.8511,7.86,7.9052,8.121,7.5981,8.0518,9.4775,9.1769,9.0264
BSU38060,9.6546,13.6633,12.9914,9.9969,10.087,9.293,10.9749,9.0558,13.2445,8.639,7.5686,8.1828,7.8859,7.8422,7.694,7.7973,7.8818,7.6714
new_3906104_3907171,8.2437,12.3619,12.2252,8.938,9.4773,8.6975,8.6172,7.2666,11.8753,7.8526,7.4822,7.8917,7.381,7.4191,7.1837,8.0028,8.0366,7.9528
BSU38070,10.1789,9.6743,8.9827,8.7918,8.8348,8.7107,9.8403,11.1707,9.5736,8.3123,7.9046,9.1134,11.0565,10.7077,10.2037,16.4535,16.2596,16.3382
BSU38080,7.9987,7.749,7.7723,8.3582,8.5245,8.464,7.4922,7.6385,7.6902,7.5885,7.6731,8.0895,8.5059,8.4072,7.8524,16.4535,16.1057,16.3306
new_3907315_3907453_c,7.8479,7.7331,7.7261,8.2509,8.3812,8.2837,7.512,7.6558,7.6795,7.4176,7.4369,7.8363,8.3981,8.2472,7.5619,16.4494,16.2572,16.3539
BSU38090,7.7244,7.6865,7.7072,10.6489,10.5873,10.3879,7.3987,7.5095,7.4451,7.6024,7.516,8.0399,10.4484,10.0695,9.5685,13.1508,12.5072,12.4033
BSU38100,9.5339,9.2475,9.1208,8.9304,8.767,8.8652,9.1205,9.5635,9.2557,9.4824,9.3749,9.4323,8.5158,8.2449,7.9941,8.6568,9.0931,9.015
new_3911304_3911465_c,8.8469,8.5909,8.5833,8.2638,8.2127,8.4411,9.1222,9.481,8.8983,9.2534,9.3666,9.4239,8.4774,8.4237,8.0224,9.0109,9.3649,9.2727
BSU38110,12.3317,12.2312,12.0704,11.2565,10.6389,10.7334,11.8637,12.4687,11.7594,12.6521,11.9804,12.582,11.0463,10.6581,10.4439,10.183,10.436,10.3447
BSU38120,12.7105,12.5197,11.9106,10.3896,9.8126,9.5992,12.5091,12.2204,12.7248,11.4973,11.5104,10.6444,11.6371,11.3106,11.1454,9.9051,9.969,9.8295
new_3913514_3913645_c,12.4374,11.6423,11.0651,9.4266,8.8929,8.7218,9.1712,11.395,11.8337,12.1903,12.3834,10.8258,11.3061,10.7691,10.9783,10.6793,10.8908,10.5843
new_3913898_3914008,8.1647,8.0983,7.8342,7.3642,7.8326,7.7956,7.7994,8.8065,8.1188,7.8979,7.745,8.0555,10.3694,10.162,10.1217,14.9123,15.2919,15.2901
BSU38130,7.9642,7.5419,7.6651,7.5288,7.8326,7.7626,7.5246,7.8035,7.4335,7.622,7.4184,7.7218,9.9373,9.8294,9.5033,14.8647,15.2297,15.2583
BSU38140,15.7305,15.7463,15.5667,16.2292,16.3398,16.451,15.8546,15.6816,15.9109,16.4879,16.4731,15.9616,15.4009,14.9102,14.927,12.5442,12.9043,12.8575
BSU38150,15.823,16.107,15.797,16.439,16.4096,16.4507,16.1466,15.8147,16.1621,16.4872,16.4785,15.9957,15.5315,15.1198,15.1349,12.5701,13.0546,12.9095
BSU38160,16.3178,16.3689,16.3394,16.4316,16.4245,16.4271,16.1506,16.2342,16.3885,16.477,16.4721,15.9132,16.11,15.6829,15.7848,13.4707,14.0075,13.8847
BSU38170,16.2172,16.2567,16.3403,16.3773,16.0171,16.1527,16.1504,16.187,16.3972,16.4771,16.4742,16.2204,16.0933,15.7236,15.7473,13.5415,14.0626,13.9691
new_3918262_3918330_c,16.1802,16.1278,16.0406,16.2412,15.8685,15.8286,15.3519,16.0273,16.2545,16.1865,16.2331,15.1238,15.9505,15.4587,15.7187,13.6587,14.0277,13.9394
new_3918332_3918517_c,14.7114,14.6253,14.3574,11.3758,10.5836,10.4475,15.0984,15.064,15.1135,15.9725,15.2898,14.9398,14.661,14.4251,13.7348,11.11,11.3303,10.6029
new_3918519_3918628_c,13.451,12.962,12.3435,9.0942,8.6778,8.8025,12.8503,13.2501,12.7585,14.6377,14.1404,12.3019,13.9726,13.576,12.5417,10.8568,11.3209,10.3064
BSU38180,7.8021,7.8946,8.0692,8.3184,8.4686,9.0614,7.5689,7.8283,7.6795,8.0368,7.5807,8.0904,11.8791,11.6772,7.9242,12.1059,14.3402,13.7143
BSU38190,11.5915,11.3133,10.9992,12.3522,12.2811,12.1137,10.5866,9.7906,10.3599,9.3313,9.2751,9.7917,10.5593,10.2358,9.748,10.4971,10.7307,10.2594
BSU38200,11.9797,11.8426,11.6164,12.3651,12.2422,12.1099,11.1992,10.7986,11.1237,9.3673,9.4102,10.0067,11.3542,11.0123,10.6843,10.6464,10.806,10.3417
BSU38210,11.8813,11.859,11.5985,11.6009,11.2199,10.8769,10.5659,11.1044,11.2737,8.8375,8.8039,10.1262,11.2424,10.9591,10.8477,9.8782,9.3908,9.2456
BSU38220,10.8272,10.6804,10.2217,9.4906,9.0489,8.8189,10.5168,10.7139,10.4495,8.8148,8.5981,9.926,10.1272,9.8508,9.5871,8.8954,8.9414,8.6335
new_3923131_3923318,11.1354,11.2032,10.6405,9.8384,9.6131,9.4281,11.2145,11.7041,11.2837,11.451,10.6507,10.4212,11.3438,10.954,11.0542,10.1207,10.0526,9.7623
BSU38229,10.7563,10.905,10.3138,9.5187,9.3817,9.2385,10.5789,11.0566,10.7173,10.8912,10.3596,10.394,11.1061,10.8278,10.8184,10.0517,9.9772,9.7543
new_3923478_3923862,9.5428,10.0223,9.3055,9.1112,8.6964,8.6743,9.4796,9.5711,9.7261,9.6748,9.4378,9.4493,10.3438,9.9854,9.8708,9.2285,9.2207,9.0038
BSU38230,8.9084,9.5677,8.7724,9.0963,9.077,8.7481,9.0246,8.8375,8.8307,8.2214,7.7595,7.9965,8.8857,8.6362,8.2448,11.8764,9.8093,9.5918
BSU38240,7.4977,7.2044,7.3288,8.2598,8.304,8.2743,7.0517,7.0017,7.1581,7.1374,7.1724,7.6029,7.0965,7.0255,6.9798,11.2438,9.2769,9.0096
BSU38250,11.5625,11.511,11.4279,9.7892,9.5433,8.8992,11.723,11.5526,11.2567,8.6065,7.8321,8.7931,10.5485,10.1113,9.9736,7.9165,8.101,7.8412
new_3926400_3926681_c,11.9831,12.3166,12.4234,11.2664,11.3688,11.2796,11.8302,11.9665,11.95,7.4916,7.4564,7.8654,10.9759,10.6355,10.3966,7.8463,8.0985,7.8504
BSU38260,14.1008,14.3823,14.2064,13.0204,12.6096,12.2471,14.1583,13.4926,13.9806,11.0855,10.1074,11.4367,13.352,12.8971,12.7574,9.5248,10.377,10.0163
BSU38270,14.1663,14.2843,14.361,9.5152,9.7514,9.4352,13.9975,13.57,14.0143,7.8676,7.8211,8.2575,13.4935,13.0899,12.857,8.5352,8.8621,8.5862
BSU38280,13.3302,13.5575,13.3337,8.5768,8.6197,8.4119,13.2906,12.4314,12.731,7.2798,7.2693,7.7533,12.5118,11.8826,11.7677,8.0864,8.4127,8.0895
BSU38290,11.2677,11.2896,10.9719,9.8863,9.7937,9.7604,10.9806,11.1704,11.152,10.4643,9.7848,10.209,11.0453,10.6329,10.4538,8.6113,8.7068,8.5325
BSU38300,11.3243,11.4447,11.0509,9.9423,9.7288,9.7464,11.1837,11.1684,11.2037,10.7209,9.9633,10.2564,11.2558,10.9005,10.5718,8.7319,8.7799,8.6494
BSU38310,11.7844,11.8819,11.3369,10.2688,10.062,9.9812,11.7576,11.7111,11.6014,10.7992,10.0558,10.2128,11.4946,11.0934,10.9984,8.8591,9.148,8.9468
BSU38320,11.1003,12.2314,11.7091,8.2149,8.2761,8.3076,13.2382,11.8315,12.7097,12.0404,11.4768,9.8909,13.1208,12.826,12.8824,7.9047,7.9233,7.7598
BSU38330,9.6929,10.6953,10.1733,7.2141,7.5291,7.6577,11.4885,10.3504,11.047,9.9454,9.175,8.3884,11.1993,10.7382,10.8004,7.8023,7.8806,7.6355
BSU38340,9.6168,9.7875,9.4279,9.7824,9.4964,9.4218,9.4844,9.886,9.1307,9.7476,10.1473,9.4431,10.6814,10.3492,9.9524,9.3706,9.4376,9.264
BSU38350,9.6423,9.9107,9.5196,9.4838,9.3869,9.2567,9.6066,10.2313,9.497,8.1349,8.2592,9.0084,10.4864,10.349,9.71,9.807,9.1824,8.7751
BSU38360,11.3415,11.358,11.0774,10.1954,9.7671,9.5948,11.3263,11.5856,11.3101,9.5686,9.211,10.3646,11.4459,11.1503,10.7602,9.0079,8.9821,8.8762
BSU38370,12.5191,12.2395,11.8381,11.0319,10.5615,10.1656,12.1277,12.7182,12.1953,9.7721,9.2796,10.829,12.7291,12.4583,12.1326,10.105,10.2919,10.0287
BSU38380,9.0284,9.056,8.8681,8.3409,8.1322,8.0664,8.8532,8.9472,8.9773,9.243,8.8805,8.894,8.9505,8.6957,8.5068,8.2929,8.3344,8.0946
BSU38390,7.7695,7.622,7.5559,7.3859,7.5665,7.5881,7.6138,7.5946,7.6938,7.6468,7.495,7.7192,7.5382,7.3833,7.3047,7.7808,7.8823,7.5542
BSU38400,11.3495,11.849,11.5507,12.907,12.736,12.4045,10.8603,11.2881,10.7283,11.16,9.9281,11.0339,13.5249,13.036,13.157,8.8875,8.5491,8.4299
BSU38410,9.6235,8.766,8.4477,7.4899,7.5584,7.675,9.5003,8.9112,9.6102,9.0323,8.9299,8.4469,8.9894,8.6395,8.9191,7.8179,7.8044,7.5814
new_3943322_3944525_c,6.9513,6.9801,7.1207,7.0932,7.3193,7.449,6.9377,6.9694,7.0948,7.1686,7.2194,7.6465,7.5468,7.4813,6.9285,8.3894,9.6431,9.3048
BSU38420,9.441,8.6206,8.4748,8.1024,8.0069,7.9377,9.2557,8.7216,9.3925,8.7676,8.7307,8.3899,8.9294,8.6944,8.6562,8.2095,8.2491,7.9819
BSU38430,8.2046,8.6007,8.4013,9.7182,9.6165,9.8514,7.6739,7.9916,8.0568,8.7335,8.2669,9.1644,13.49,13.2,8.959,10.9856,13.4787,13.1571
BSU38440,7.3972,7.2078,7.3101,6.9333,7.1419,7.3128,7.273,7.2582,7.3582,7.2264,7.2852,7.6025,7.1052,7.0602,6.9909,7.7724,7.7534,7.4921
BSU38450,9.8975,9.5541,8.8166,9.0127,8.9804,8.6933,9.9478,9.5109,9.8044,8.3303,7.9619,8.324,10.9671,10.5966,10.3146,9.7561,9.5209,9.243
BSU_misc_RNA_59,9.3801,9.0533,8.7428,8.3496,8.461,8.3521,9.0842,9.0028,9.3298,7.908,7.6258,8.2472,10.4624,10.0359,9.6646,9.0898,8.8284,8.6467
BSU38460,8.6944,8.4029,8.1914,7.2918,7.5123,7.5461,8.5841,8.5867,8.7112,7.3327,7.4611,7.7692,8.8792,8.686,8.3893,7.8974,7.9712,7.6461
BSU38470,7.1427,7.1238,7.2885,9.7388,9.8004,9.7923,7.0516,7.1667,7.163,7.3052,7.3681,7.9274,7.6461,7.5302,7.2746,8.3971,8.3238,8.1619
BSU38480,10.7272,10.6269,10.356,9.5726,9.5039,9.2929,9.7518,11.4065,10.5457,10.9939,11.3835,10.2397,10.0917,9.7433,9.6588,10.7604,11.7066,11.4821
BSU38490,12.3025,12.3086,11.9212,10.9537,10.4508,10.2431,12.4996,12.2284,12.5305,12.9716,12.4086,11.2062,11.553,11.078,10.9294,9.4496,9.4064,9.3457
new_3951662_3951749_c,12.6893,12.4067,12.0283,10.6878,9.9722,9.8525,12.7299,12.8015,13.0018,13.5781,13.0847,12.1707,12.0907,11.7718,11.4837,10.0538,9.9978,9.8948
new_3951938_3952042,11.4288,9.9465,9.6191,7.5299,7.4908,7.6486,10.5183,10.3549,11.0146,11.3141,10.9751,9.5223,9.5821,9.3372,9.297,8.0059,8.1898,7.9984
BSU38499,16.0249,15.5645,15.4315,12.3599,11.6132,11.0449,15.6876,15.6547,15.7406,14.9892,14.9016,13.1522,14.6204,14.3612,14.3668,11.1951,11.0803,10.7681
BSU38500,15.5956,15.1788,15.0253,12.7347,12.5481,12.3249,15.6553,15.3815,15.6849,14.6968,14.699,12.8081,14.4471,13.9864,13.9389,10.3759,10.0045,9.8767
BSU38510,15.8235,15.4008,15.247,12.9503,12.8355,12.545,15.7303,15.5702,15.9278,14.9217,14.8556,13.0221,14.5746,14.0701,14.1548,10.0546,9.7727,9.5562
BSU38520,15.8435,15.727,15.298,12.7369,12.6863,12.3422,15.8178,15.5355,16.1289,14.4343,14.3574,12.7294,14.3007,13.8872,13.8573,9.4487,9.5068,9.1526
BSU38530,15.8247,15.4943,15.1883,12.6974,12.5088,12.1962,15.7812,15.4421,15.9006,14.7091,14.5575,12.737,14.3781,13.8918,13.866,9.3388,9.3476,9.0827
new_3956402_3956491,15.6444,15.4128,15.2179,12.7428,12.5725,12.2304,16.0662,15.3757,15.7891,14.564,14.513,12.9398,14.3455,14.0171,13.9175,9.5189,9.2789,8.9713
BSU38540,15.4683,15.3557,15.1883,12.6563,12.4834,12.1881,15.5671,15.3317,15.7546,14.6058,14.517,12.9355,14.2701,13.7049,13.8689,9.3795,9.4485,9.3047
new_3957252_3958479_c,7.074,7.2436,7.3573,7.3473,7.7291,7.544,6.9955,7.059,7.0273,7.1305,7.0659,7.6184,6.9607,7.0185,6.8508,7.8591,7.9835,7.7838
BSU38550,12.2372,12.5889,12.154,12.0757,11.7546,11.6048,12.6509,12.3148,12.2353,9.467,9.174,10.0321,14.5496,14.1489,13.9954,11.5161,11.3601,11.223
BSU38560,11.0721,10.8398,10.2283,11.4372,11.0076,11.4393,7.4534,7.5334,7.6051,7.5793,7.4259,7.8108,7.7122,7.5342,7.5022,9.8745,9.7052,9.6742
BSU38570,11.0933,10.7405,10.0732,11.4742,10.9274,11.2137,7.1707,7.1923,7.2498,7.3325,7.2695,7.6748,7.5592,7.5111,7.4431,10.0947,9.9753,9.7669
BSU38580,10.514,10.2063,9.6285,11.3514,10.8426,10.8953,6.9995,6.9291,7.2279,7.2348,7.2019,7.6839,7.507,7.3866,7.32,9.9285,9.7315,9.5062
BSU38590,9.8835,9.3483,8.9504,10.7313,10.5075,10.5631,7.2027,7.1004,7.3611,7.3145,7.2904,7.7603,7.6991,7.7317,7.6766,9.6714,9.4112,9.3058
BSU38600,9.868,10.1889,9.3778,11.1178,10.8902,11.1092,9.3674,9.3311,9.2798,8.0926,8.5474,8.8413,10.7022,10.3581,10.1444,9.6607,9.6545,9.4753
BSU38610,8.8937,8.8018,8.2125,8.3407,8.25,8.3046,8.7274,9.203,8.6987,7.3336,7.3096,8.1851,10.4956,10.0439,8.8247,8.9596,10.043,9.5504
BSU38620,9.0475,8.8647,8.4529,8.2208,7.9628,7.9621,8.7521,9.4051,8.8295,7.2438,7.3013,8.3397,10.2541,9.7196,9.0761,8.5579,8.6846,8.5834
BSU38630,7.1963,7.0625,7.2404,7.533,7.6029,7.7439,7.0266,7.207,7.1922,7.3532,7.42,7.8598,9.8864,9.5436,7.2401,10.4724,10.2489,9.9849
new_3965134_3966683_c,6.9485,6.6768,7.0229,6.9934,7.282,7.2988,6.8344,6.7847,6.8721,6.9316,7.0825,7.5545,6.8992,6.9327,6.7718,7.7394,7.8841,7.6467
new_3966685_3966776_c,8.8775,8.648,8.3216,8.9385,9.0954,8.8413,7.5964,7.2857,7.9227,7.649,8.3534,7.8546,8.4436,8.1336,7.8355,9.2225,9.0404,8.7823
BSU38640,9.1433,8.9919,8.6255,8.9739,8.8357,8.7289,8.2597,8.1809,8.3266,8.2319,8.1842,7.9746,8.1307,7.9966,7.9453,8.5156,8.4923,8.379
new_3966778_3967943_c,10.088,9.7856,9.4908,9.6983,9.7177,9.8492,8.7698,9.1074,8.7409,8.9368,9.5965,8.5891,9.9732,9.7283,9.0514,10.1108,10.4379,10.3157
BSU38650,10.1262,9.9762,9.6975,9.7272,9.7336,9.8021,8.7464,9.0641,8.9963,9.0739,9.8263,8.452,9.9283,9.5118,9.0351,9.8436,9.9977,9.8742
BSU38660,10.7486,10.737,10.4917,10.0746,10.0136,10.1352,9.405,9.9073,9.6633,9.8546,10.5281,9.337,10.6986,10.2478,9.7696,10.4787,10.7993,10.6574
BSU38670,10.8396,10.5272,10.54,9.9036,10.0387,10.0162,9.6709,10.1384,9.7561,9.7215,10.4639,9.2757,10.6456,10.3395,9.6725,10.448,10.7895,10.6054
BSU38680,10.9853,10.8649,10.6101,9.8099,9.9911,10.0282,9.6898,10.2227,9.961,9.685,10.435,9.2135,10.6166,10.3321,9.6673,10.422,10.7734,10.5541
