LBexp_1,LBexp_2,LBexp_3,LBGexp_1,LBGexp_2,LBGexp_3,BI_1,BI_2,BC_2,BC_t1,BC_t2,BC_1,Sw_1,Sw_2
new_2340291_2340801,13.0879,12.5122,12.0722,12.6662,12.9663,12.8312,11.6684,11.6391,11.5713,11.1899,11.5373,11.0285,10.2682,11.114
new_2340762_2341218_c,8.1517,8.0051,8.066,8.4116,7.9281,8.082,7.7365,7.9367,8.1649,8.989,9.8402,8.0321,8.387,7.7237
BSU22310,12.9246,12.3573,11.926,12.4944,12.498,12.5467,11.5549,11.597,12.288,11.4477,12.0552,11.6051,10.6505,11.3194
BSU22320,13.841,13.6336,13.403,13.6304,13.4291,13.5502,12.8775,13.0284,13.2584,12.4982,13.1485,12.6978,12.5319,13.2102
BSU22330,12.1297,11.9567,11.6337,12.3211,12.179,12.1867,12.0912,12.2736,12.2708,11.7572,11.9536,11.4626,12.2204,12.5167
BSU22340,12.5237,12.4017,12.269,12.7272,12.6197,12.6648,12.4522,12.6887,12.5706,12.1134,12.3831,11.8368,12.5329,12.874
BSU22350,13.0387,12.9238,12.8497,13.1416,13.1127,13.2098,12.8934,13.0033,12.8269,12.1301,12.6029,12.5069,12.0186,12.5303
new_2346132_2346223_c,13.2024,13.2144,13.2865,13.518,13.4673,13.3318,12.9568,13.2691,13.0987,12.4147,13.0139,12.5776,12.4616,12.9393
BSU22360,14.2126,14.2133,14.0255,14.3337,14.4611,14.2734,13.4729,13.5927,13.4529,13.0474,13.3477,12.9328,13.563,13.7875
new_2347517_2347578_c,15.207,15.028,14.8653,14.9571,15.3617,15.014,14.1896,14.066,13.6671,13.0001,13.3524,13.2363,13.3082,13.7177
BSU22370,14.5472,14.5774,14.3326,14.1403,14.2464,14.1428,13.7211,13.8842,11.764,11.016,11.6205,10.9803,9.9693,10.8525
BSU22380,14.9938,14.9363,14.6699,14.4429,14.8007,14.5722,14.1865,14.3172,12.6326,11.8743,12.2949,11.7742,10.809,11.6776
BSU22390,13.62,13.212,13.0253,13.3672,13.386,13.3134,12.4044,12.7739,11.6116,10.7057,11.4824,10.9,10.3448,11.1001
new_2349529_2349600_c,13.5229,13.2862,13.0515,13.2476,13.3142,13.2359,12.3374,12.6919,11.5142,10.7327,11.4226,10.7984,10.495,11.1233
new_2349590_2349664,8.3633,8.2626,8.1378,8.0197,7.9703,8.39,8.072,8.2054,8.0598,8.8523,10.2644,7.6153,8.1536,7.3056
new_2349602_2349670_c,13.182,12.7967,12.5024,13.1129,12.636,12.9402,12.1007,12.2997,11.3402,10.4095,10.9837,10.5235,10.4768,10.9051
BSU22400,13.2755,12.902,12.6254,13.185,13.0893,12.9387,12.3357,12.3868,11.7623,11.258,11.7317,11.042,10.9597,11.3409
new_2352467_2352591_c,13.6829,13.2047,13.098,13.4948,13.6836,13.4674,12.6424,12.7929,11.2751,10.7408,11.5797,11.3462,10.5612,10.8651
BSU22410,13.9357,13.6799,13.5474,13.7396,13.6933,13.985,12.7416,12.9878,11.7872,11.5194,11.7905,11.3089,11.7144,11.7803
BSU22420,13.8054,13.5047,13.2615,13.8656,13.632,13.8506,12.6578,12.9336,11.8237,11.24,11.6359,11.1887,11.5632,12.1083
BSU22430,13.8737,13.6073,13.4164,13.9111,13.7968,13.9185,12.6946,12.8395,11.8646,11.1485,11.7149,11.3249,11.4288,12.0759
new_2354673_2354880_c,14.49,14.1461,14.0016,14.0131,14.4316,14.6898,13.1399,13.542,12.4469,12.076,12.6452,12.035,11.9778,12.6192
BSU22440,13.1712,12.9192,12.6319,12.8483,12.7113,12.9038,11.6622,11.9379,10.0405,9.3582,10.0145,9.4769,9.636,10.0605
BSU22450,13.1288,12.8526,12.6524,12.9221,12.6468,12.5304,11.7294,11.9483,10.2599,9.7214,10.3298,9.7578,9.6628,10.1746
BSU22460,13.1162,12.8169,12.7325,12.8466,12.6092,12.6447,11.4921,11.619,10.2119,9.4574,10.043,9.3786,9.0551,9.6273
BSU22470,13.3265,13.0063,12.9673,13.1313,12.9648,12.9273,11.8817,11.9593,10.3212,9.756,10.252,9.639,9.0378,9.7569
BSU22480,13.1178,12.6753,12.6853,12.7876,12.8713,12.6862,11.5912,11.5415,10.2655,9.5675,10.1289,9.5072,8.9698,9.7598
BSU22490,12.9896,12.6182,12.3232,12.7162,12.8661,12.6424,11.3523,11.4428,9.7856,9.1232,9.902,8.9321,7.8061,9.0502
BSU22500,13.0691,12.5955,12.1993,12.7998,13.1932,12.6487,10.9917,10.7918,9.6547,9.036,9.8974,9.0132,7.3482,8.133
BSU22510,10.6667,10.5404,10.148,10.1986,10.4508,10.4693,9.8442,10.019,9.1856,9.1629,9.4896,8.8984,9.0278,9.3135
BSU22520,10.9083,10.3863,10.2206,10.9152,9.9063,10.7126,10.8248,11.001,10.2523,9.8155,10.2787,9.9949,9.1713,9.8261
new_2362339_2362406_c,11.3637,10.7966,10.3125,10.4487,10.1686,11.0064,11.0018,11.0979,10.0647,9.5886,10.1034,9.819,8.8873,9.611
BSU22530,10.7746,10.2423,9.7773,10.4747,9.7229,10.3404,10.4302,10.5377,9.7913,9.1921,9.7092,9.1642,8.4734,9.2966
new_2362965_2363044_c,11.0176,10.4262,9.8952,10.4183,9.7499,10.356,10.4684,10.3774,10.0037,9.3715,9.8847,9.4197,8.5124,9.3607
BSU22540,11.9728,12.141,11.7369,10.0848,9.5894,10.0675,14.8249,14.8651,15.5182,15.2363,15.5217,14.9084,14.9227,15.0404
BSU22550,11.6495,11.8527,11.2621,10.0959,9.4491,9.964,14.4106,14.4755,14.9302,14.436,14.794,14.1595,13.7177,14.3544
BSU22560,12.3488,12.3383,12.0015,10.9119,10.4065,10.5567,14.9534,14.8507,15.3515,14.8389,15.2382,14.8388,13.9336,14.6349
BSU22570,9.8522,10.351,10.1037,8.691,8.7028,8.6239,10.9957,11.1836,11.4217,10.0665,11.3142,10.1288,9.409,10.3433
BSU22580,12.6669,13.2603,13.0634,11.83,12.2531,12.1258,14.2238,14.4268,15.475,15.1146,15.494,15.146,14.9972,15.1245
BSU22590,12.1808,11.7412,11.6453,11.7902,11.727,11.5406,12.4753,12.5448,12.8766,12.1968,12.636,12.3746,12.0723,12.6746
new_2367619_2367686_c,12.3877,11.6116,11.6994,12.0582,12.1316,11.3006,11.8514,12.4262,12.9552,12.1249,13.1663,12.2633,9.9294,12.0173
new_2367761_2367905_c,8.6897,8.6016,8.6437,8.7674,9.8111,8.8449,8.685,8.7776,8.1185,8.2046,9.048,7.9439,7.0578,7.2309
BSU22600,12.4168,12.6137,12.3174,12.6441,12.8091,12.5664,12.4598,12.6343,9.777,9.3506,9.8021,9.0146,10.4849,10.5287
BSU22610,12.987,12.9128,12.7217,13.0564,13.3913,13.0197,12.3642,12.7017,9.2645,8.5581,9.4811,8.484,8.6698,8.7662
BSU22620,13.0913,13.0989,12.8527,13.3663,13.6155,13.0434,13.4092,13.5092,11.5149,11.0318,11.2904,10.8049,11.6408,11.8134
BSU22630,12.7478,12.8508,12.3741,13.334,13.5332,12.9322,13.2421,13.3219,11.4688,10.6627,11.0671,10.6426,10.9855,11.4575
BSU22640,7.71,7.5978,7.6642,7.7711,7.7194,7.814,10.3186,10.7045,9.8395,9.3257,9.8239,9.3314,8.9813,9.4158
BSU22650,8.4041,8.916,7.7723,8.3951,8.1475,7.8044,9.7184,11.1553,9.4451,9.098,9.6021,7.3509,8.6259,9.2604
BSU22660,7.611,7.5092,7.5464,7.5182,7.4529,7.5429,9.9832,10.3152,9.1338,8.7404,9.4346,8.7929,8.583,8.9525
BSU22670,7.6378,7.2511,7.5537,7.8346,7.1912,7.4285,10.0549,10.1562,8.9676,8.6679,9.1141,8.5623,8.5751,8.9965
BSU22680,8.806,9.1795,8.4696,9.0755,7.3972,8.1775,9.4456,9.5212,8.5965,8.3506,9.2517,8.0264,8.2641,9.2282
new_2377495_2377626_c,12.7634,13.0775,13.0672,13.4477,13.5844,13.4901,13.7776,14.107,12.9933,12.3987,12.8661,12.5624,13.0065,13.3774
BSU22690,12.8362,13.0704,12.8746,13.3375,13.4443,13.1844,13.7916,14.0582,12.689,12.0665,12.4161,11.9639,12.8222,13.0442
BSU22700,12.3935,12.5546,12.5129,13.1271,13.0138,12.7715,13.4163,13.6123,12.1763,11.5296,12.0367,11.632,12.1526,12.5995
BSU22710,12.7456,12.7025,12.5691,13.207,13.4249,12.968,13.4525,13.7369,11.8565,11.1935,11.7411,11.0208,11.4426,12.1387
BSU22720,11.8558,12.1895,11.8849,11.9539,12.356,11.8042,12.0357,12.1975,11.702,10.5804,11.3674,10.9228,9.343,10.3049
new_2381192_2381353_c,13.5634,13.7635,13.5589,11.938,10.9873,11.94,13.0048,13.3955,12.7757,12.4281,12.2333,12.2704,11.4717,12.1818
BSU22730,14.4349,14.637,14.3903,12.5888,12.3791,12.7899,14.1952,14.2826,13.7809,13.0517,13.4558,12.8681,12.5029,13.0815
BSU22740,13.7801,13.5131,13.2365,13.6359,12.812,13.3438,12.8803,12.6516,11.8999,10.9698,11.7055,11.0587,10.2209,10.6595
BSU22750,13.8511,13.6337,13.4866,13.8383,13.2226,13.5829,13.0584,13.1014,12.7485,11.9563,12.5451,11.7603,11.4732,11.9807
BSU22760,14.1472,13.873,13.5444,13.8902,13.5491,13.8066,12.8908,12.8924,12.624,11.798,12.6546,11.8432,11.2587,11.846
new_2384371_2384456_c,14.3622,14.1705,13.8937,13.8385,13.978,14.0702,12.6284,12.8013,12.3967,11.256,12.2412,11.521,11.009,11.6641
BSU22770,14.227,13.9116,13.5381,13.878,14.0682,14.1303,13.8745,13.888,14.5969,14.2195,14.6093,14.2361,14.0852,14.3853
BSU22780,14.2753,13.786,13.5033,14.0985,14.0686,14.1196,13.2925,13.3045,13.9328,13.2866,14.0614,13.3099,13.2988,13.5908
new_2385396_2385479_c,13.9326,13.7027,13.4884,13.9903,13.5849,13.9962,11.8416,12.1296,10.1765,9.684,10.5974,9.7861,9.2224,10.003
BSU22790,16.4537,16.4834,16.4492,16.4006,16.4714,16.467,15.9213,16.1243,15.1103,15.0311,15.3308,14.5747,14.8616,14.6652
new_2385822_2386047_c,16.4872,16.492,16.4784,16.4116,16.4856,16.4774,16.4716,16.461,15.7667,15.9415,16.1498,15.8115,15.6159,15.1946
BSU22800,7.7965,7.5855,7.6536,7.8546,7.7642,7.7555,8.8405,8.7744,12.5175,11.8823,12.2152,11.7658,9.4005,9.7814
new_2387674_2387835_c,8.4151,8.4543,8.1101,8.0828,8.2554,8.17,8.8935,8.6068,13.3407,12.4015,13.0453,12.5921,8.9456,9.4374
BSU22810,11.8199,11.506,10.8564,11.6617,11.5987,11.3885,12.7745,12.4252,13.4019,12.4192,13.0836,12.464,11.151,11.7454
BSU22820,11.8163,11.614,10.9571,11.9969,11.9807,11.498,12.8051,12.5331,13.2454,12.1865,12.8862,12.241,10.481,11.1227
new_2388935_2389134_c,13.349,13.0337,13.061,13.6095,13.1935,13.5863,12.706,13.1702,12.7742,12.4971,12.8459,12.3809,12.9689,13.4239
BSU22830,13.4193,13.1814,12.9753,13.5928,13.1709,13.6959,12.5871,12.8417,12.5032,12.1171,12.3192,11.767,12.6735,13.1464
BSU22840,13.622,13.2667,13.0661,13.751,13.2966,13.8299,12.6245,12.879,12.404,11.8613,12.1842,11.9223,12.3249,12.985
new_2391517_2391641_c,14.1967,13.8504,13.4558,13.9436,13.9803,14.3627,12.6355,13.0812,12.563,12.0465,12.4383,12.0652,12.1784,12.851
BSU22849,8.8392,8.4642,8.3098,8.6202,8.5152,8.8409,8.7569,9.0064,9.1321,8.8596,9.5563,8.7126,8.2498,8.5257
BSU22850,7.9876,7.625,7.7297,8.017,7.8853,7.9709,8.3293,8.5151,8.6996,8.3702,8.8986,8.1865,7.8409,8.3537
BSU22860,8.0471,7.6771,7.7018,7.9986,7.8566,7.9195,8.3652,8.4291,8.6631,8.385,9.2241,8.336,7.9374,8.3668
new_2393238_2393421,8.3,8.3789,8.2885,7.7711,8.1917,8.2261,8.9822,8.9767,10.524,9.852,10.9696,9.8081,9.6648,9.4721
BSU22869,8.1352,8.1985,8.0518,7.6179,7.9266,7.9501,8.8564,8.9202,9.9914,9.7104,10.6454,9.6432,9.392,9.3373
BSU22870,12.2317,11.9432,11.7695,11.9984,11.495,11.5537,12.2478,12.1529,11.7029,11.1964,11.4989,10.6682,11.1934,11.5205
BSU22880,14.7898,15.1328,14.8143,14.4486,14.7433,14.5273,15.1871,15.1958,15.56,15.2639,15.5615,14.9728,15.1815,15.3131
new_2395813_2395952_c,16.1303,16.3268,16.0113,14.5888,15.422,15.3066,15.684,15.7131,15.8372,15.2489,16.0658,15.3194,14.3114,14.7821
new_2395954_2396044_c,14.3463,13.6646,14.1052,14.3012,14.5668,14.4674,13.1486,13.2495,12.6066,11.5907,12.2325,11.9034,10.7631,11.6826
BSU22890,13.849,13.5595,13.1852,14.022,14.0121,13.9104,12.8247,12.7102,12.26,11.1562,12.0533,10.983,10.1517,10.8046
new_2396720_2396797_c,13.323,13.0973,12.9015,12.4414,12.663,13.0746,10.7785,11.0072,9.6485,9.1486,10.0649,9.2372,7.9011,8.5022
BSU22900,12.6839,12.7278,12.3249,12.2663,12.3573,12.3579,10.5123,10.3925,9.3372,8.9487,9.9541,9.0782,7.4948,8.0671
BSU22910,11.3074,11.188,10.7339,11.2466,11.0603,11.0126,9.4057,9.5422,7.8481,7.6895,8.6434,7.6127,7.2187,7.6367
BSU22920,7.8575,7.7463,7.628,7.9141,8.2907,7.8108,9.2997,9.5501,10.1521,9.2412,9.9517,9.2819,8.8173,9.0438
BSU22930,7.0875,6.8758,7.1251,7.0663,7.6287,7.1762,8.2711,8.4717,9.1718,8.2985,9.2275,8.3762,6.7595,6.6987
BSU22940,11.6326,11.8208,11.4317,11.5219,11.6686,11.2361,13.0406,12.9669,13.1291,12.2378,12.8202,12.102,12.1312,12.4527
BSU22950,13.0917,13.0976,13.007,12.543,12.7557,12.8479,12.6541,12.7901,12.1398,11.7649,11.9545,11.8202,11.4525,11.958
new_2401843_2402036,7.8064,8.1474,8.3593,7.7797,7.7523,7.9856,7.9336,8.5883,8.7539,9.9138,11.1197,8.6909,8.6789,8.553
BSU22960,15.3702,15.478,15.3708,13.8123,14.0929,13.9668,14.9702,15.1244,13.9665,13.2435,13.5602,13.231,13.2833,13.8444
BSU22970,12.5791,12.972,12.4504,12.3756,12.7494,12.1355,12.8448,12.7682,13.4161,13.2163,13.4699,13.0224,12.9949,13.402
new_2404091_2404172_c,12.7491,13.0678,12.6287,10.0831,12.9637,12.1924,12.1668,12.4016,13.213,12.6522,13.2728,12.8698,11.9328,12.3725
BSU22980,9.9348,10.0325,9.747,9.2648,9.7853,9.4432,9.0472,9.1515,9.5492,9.2862,9.6045,9.0753,8.9669,9.268
BSU22990,10.839,10.7263,10.5862,10.5413,9.7925,10.0825,10.8166,11.0278,10.4764,10.0783,10.5487,10.0622,9.7502,10.2811
BSU23000,11.7963,11.7789,11.4919,11.41,11.2246,11.2779,12.7582,12.8359,12.5968,11.8262,12.3575,12.1438,12.4876,13.1128
BSU23010,12.0436,12.0131,11.8386,11.751,11.456,11.5568,12.9395,13.1771,12.5018,11.9177,12.2755,12.1495,12.8793,13.2418
new_2406881_2407627,7.2136,7.2194,7.4017,7.0769,7.1061,7.2496,7.3155,7.3777,7.6533,8.8246,9.9869,7.6635,8.4764,7.3618
BSU23020,11.3557,11.3866,11.0821,10.8538,10.8722,10.9358,12.1614,12.394,11.9767,11.4919,11.8318,11.5774,12.1273,12.6444
BSU23030,11.0234,11.121,10.7032,10.7167,10.8864,10.5352,11.9275,12.0605,11.9979,11.545,11.9358,11.5039,11.2791,11.9408
new_2408773_2409563,7.1534,6.9549,7.1369,7.1274,7.2731,7.3442,7.128,7.0475,8.2376,8.2651,9.607,7.3132,6.9217,6.6955
new_2409565_2409634,7.527,7.2037,7.5732,7.2557,7.5047,7.5504,7.6025,7.6907,9.3108,9.0855,11.263,8.4314,9.0404,9.1672
new_2409636_2409728,14.88,14.9194,14.8386,14.553,15.2511,14.8602,14.106,14.7245,14.7817,14.5709,15.0624,14.4918,14.7475,14.6492
BSU23040,14.5145,14.5166,14.3004,14.5979,14.7554,14.712,13.9536,14.159,14.3198,14.5592,14.6835,14.2749,14.5829,14.4806
BSU23050,11.1524,11.5799,11.1945,11.3603,10.6488,10.9537,11.1033,11.5287,12.3666,11.6702,12.2264,11.6158,11.7773,11.8308
new_2410590_2410694_c,13.0598,13.3803,12.9868,12.7841,12.8502,12.7867,13.376,13.4105,13.9714,13.4257,13.8072,13.6173,13.2491,13.1751
BSU23060,13.0179,13.3644,12.7695,13.0262,13.1382,12.7704,13.1184,13.2249,13.7778,13.2903,13.7536,13.0152,12.7585,12.8399
BSU23070,13.1972,13.9153,13.6044,13.0938,13.4218,12.681,14.484,14.4265,12.5486,12.1972,12.5938,12.2819,12.3723,13.1402
BSU23080,11.3482,11.2059,10.901,11.3545,11.4816,11.2677,11.2651,11.3744,10.9511,10.3273,10.9299,10.4707,10.2406,10.6854
new_2412975_2413587,7.5128,7.6525,7.7496,7.4867,7.8837,7.5849,9.4562,9.4475,7.7854,8.8318,9.8206,7.8203,8.912,8.8231
BSU23090,13.8069,13.7145,13.4256,13.6749,13.6556,13.7606,12.848,12.778,13.1279,12.0951,13.0233,12.4186,11.5419,12.4133
BSU23100,13.9796,13.8441,13.3333,13.6325,13.9552,13.8719,12.7415,12.9255,12.75,11.6,12.7328,11.554,10.23,11.1468
new_2415264_2415371,8.232,7.5984,7.881,7.4975,7.9423,7.5521,8.1236,8.3183,9.2908,9.8209,11.7281,9.4633,9.3825,8.9325
new_2415356_2415414_c,13.6037,13.674,13.3789,13.6073,12.5723,13.2034,14.0499,14.7309,13.806,12.1403,12.1294,11.9517,13.9433,13.8868
BSU23110,13.5457,13.5326,13.3401,13.5487,12.4663,13.2073,14.9509,14.8758,14.1812,13.9534,13.9952,13.9653,14.0574,14.2883
BSU23120,13.0705,13.1806,13.0277,13.0864,11.8936,12.5588,14.2225,14.4579,13.5983,13.1737,13.3033,13.237,12.7993,13.4223
new_2417904_2417983_c,13.2435,13.3532,13.1194,12.9885,11.7955,12.8921,14.1819,14.1936,13.6266,13.1131,13.3435,13.2853,12.3961,12.9531
BSU23130,12.8116,12.7903,12.792,12.638,11.1532,12.1052,13.4878,13.5939,12.8141,12.4909,12.5952,12.1141,11.6806,12.3834
BSU23140,13.6188,13.8687,13.7327,13.521,12.0413,13.1148,13.5676,13.5174,12.8406,12.2094,12.6423,12.2377,11.434,12.4526
BSU23150,13.5634,13.9219,13.7363,13.4839,12.2522,13.3577,12.7196,12.8442,11.2907,10.4539,11.3266,10.3229,9.0892,10.2173
new_2421344_2421437_c,12.7935,12.6097,12.6171,12.6671,12.6933,12.7202,12.5448,12.8102,12.1215,11.4322,11.7364,11.367,10.6098,11.4061
BSU23160,12.9791,12.9365,12.6686,12.7952,12.8178,12.8766,12.6067,12.8728,12.4674,12.0514,12.3645,11.7939,11.1147,11.6385
BSU23170,7.7147,7.37,7.3944,7.7523,7.7349,7.7256,7.3227,7.2747,8.2907,8.2552,8.6919,7.902,6.9031,6.7258
BSU23180,8.0809,7.6316,7.7265,8.1701,8.2908,8.1587,7.8054,7.7578,8.754,8.7165,8.9728,8.4183,7.0881,7.0661
BSU23190,8.5979,7.929,8.0294,8.5167,8.9402,8.622,8.1447,8.1745,8.8674,8.5047,9.095,8.5596,7.1226,7.2086
BSU23200,12.2541,11.5124,11.0991,12.3007,11.9701,12.2166,11.6947,11.6756,10.99,10.816,10.9935,10.4307,10.2445,10.6357
BSU23210,13.4204,12.464,12.3717,13.3787,12.9602,13.2805,12.4913,12.7506,11.1142,10.464,11.0298,10.6532,10.4317,11.0692
BSU23220,13.1021,12.269,11.9245,13.1771,12.8928,12.8409,12.1713,12.2806,11.1307,10.1654,10.8201,10.4707,9.8138,10.5895
BSU23230,9.6742,9.2987,8.8009,9.4038,9.5178,9.2246,9.4674,9.2643,10.0468,9.8091,10.7207,9.3167,8.9927,9.0227
BSU23240,12.514,13.1096,12.3945,12.6701,12.4412,12.4111,14.3471,14.6597,15.7226,15.3628,15.4719,15.2796,15.5571,15.6134
BSU23250,12.1354,11.7676,11.7675,12.1482,11.5369,11.8454,13.0877,13.3414,14.2949,13.4633,14.0664,13.7025,14.4063,14.7508
BSU23260,11.9763,11.8265,11.6917,11.6414,11.2408,11.5304,12.6986,13.0935,13.9633,13.4032,13.8848,13.2779,13.8558,14.2948
BSU23270,12.4938,12.5664,12.2944,12.313,11.7603,12.1686,13.0434,13.2071,14.1853,13.3609,14.14,13.7473,13.7255,14.187
BSU23280,11.6665,12.0046,11.3198,11.7415,11.1589,11.2462,11.9737,12.2074,13.5361,12.8057,13.3936,12.6994,12.9794,13.4604
new_2431344_2431472_c,11.8152,11.8108,11.4615,11.5888,11.1268,11.5369,11.3817,11.5092,12.8898,12.7785,12.5407,11.753,12.4252,12.0803
BSU_misc_RNA_36,12.5181,12.4891,11.7453,12.0824,12.5157,12.2023,12.1395,12.7172,13.0504,13.3623,13.7348,12.169,13.0177,12.8312
BSU23300,10.2072,9.8114,9.3756,9.2671,10.6541,9.3385,9.5188,10.1305,11.1835,10.263,11.3475,10.4108,10.3704,10.5609
new_2432160_2433082,7.3127,7.4136,7.4666,7.5215,7.5964,7.5234,7.1022,7.6368,8.3346,9.7298,10.2251,7.7114,8.709,7.7509
new_2432172_2432238_c,9.3987,9.8512,9.402,8.9618,9.9962,9.1421,8.6046,8.1901,10.5858,9.5179,10.5452,8.985,7.7997,7.9167
BSU23310,13.2497,13.1188,12.5779,13.06,13.2633,13.0098,13.6504,13.5074,14.6227,14.4544,14.6449,14.1227,14.1121,14.3018
new_2432916_2433315_c,12.3007,12.1203,11.3132,12.4753,12.5913,12.1816,11.9336,11.9082,12.7969,12.3276,12.7862,12.3313,10.9629,11.7492
BSU23320,6.962,6.9053,7.1001,7.1414,7.0125,7.1099,6.8847,6.876,7.0811,8.6625,9.7295,7.2725,7.2578,6.5588
BSU23328,12.1925,12.0603,11.2709,12.3912,12.7094,12.1451,11.5675,11.3946,12.6121,11.7632,12.3689,11.9579,10.2798,11.05
BSU23329,7.4337,7.195,7.2544,7.3598,7.3991,7.4256,7.8584,7.9872,8.5228,8.1492,8.9008,8.1623,8.5267,9.0311
new_2433788_2434859,6.844,6.704,7.0283,6.7725,6.8846,6.951,6.7475,6.6336,7.1571,7.9215,9.3049,7.114,6.6734,6.6787
BSU23330,7.4155,7.1829,7.3334,7.2729,7.3853,7.3936,7.6838,7.8117,8.4333,8.29,8.8513,8.0661,8.3458,8.8512
BSU23340,7.4491,7.2801,7.32,7.3337,7.4449,7.4547,7.775,7.7081,8.0232,7.8203,8.5497,7.8414,7.8623,8.3301
BSU23350,7.1875,6.9049,7.1427,7.0018,7.2058,7.1156,6.9646,7.0543,7.47,8.3783,9.7213,7.3888,6.9917,7.0805
BSU23360,14.795,14.7021,14.5484,14.4907,14.6044,14.6685,13.7199,14.0714,12.802,12.7489,13.0984,12.0192,12.189,12.2142
new_2435792_2435878_c,15.0524,14.8832,14.7259,12.7455,14.9777,14.7213,13.1955,13.4739,11.6083,11.2777,12.3974,11.053,9.6978,10.1141
new_2435947_2436044,14.3386,14.0704,14.0206,12.5133,14.0316,14.0751,11.2031,11.7878,10.351,10.0635,10.9234,9.9162,10.4566,10.5209
BSU23370,13.1809,13.2791,12.7986,12.5762,13.1519,12.7677,10.1811,10.2226,9.6061,9.2289,10.1778,9.0078,9.0812,9.3066
BSU23380,11.7925,12.0678,11.5848,12.1162,12.3982,11.7076,12.9089,12.9733,12.9078,12.394,12.7566,12.405,12.7402,13.0093
new_2438267_2438331_c,12.1599,12.2189,11.7029,12.3828,12.5787,12.3072,12.9043,12.6964,12.5292,11.6218,12.0721,11.7113,10.8535,11.3201
BSU23390,8.1286,8.169,7.9775,7.9116,8.1362,8.1266,8.9031,9.1374,9.2885,8.7535,9.5319,8.6594,8.3127,8.7752
BSU23401,7.9524,7.7116,7.6987,7.5436,7.7485,7.5679,8.5615,8.6338,9.0067,8.2633,9.313,8.368,7.5656,7.7558
BSU23402,7.1055,6.8511,7.1262,7.1457,7.1261,7.2549,8.0013,8.2377,8.605,7.9433,8.6822,7.9914,7.1922,7.3281
BSU23410,6.9606,6.8381,7.0107,6.859,6.8889,7.0717,7.9512,8.263,8.6482,8.0059,8.9174,7.9373,6.9519,6.9811
BSU23420,6.8618,6.7452,7.0277,6.8345,6.8571,6.9884,8.1831,8.4905,8.9818,8.0724,9.2222,8.1279,6.7747,6.6966
BSU23430,6.8227,6.6601,6.9923,6.8083,6.7942,6.9139,7.8859,8.2064,8.4814,7.7336,8.7808,7.7065,6.5825,6.5717
BSU23440,6.8344,6.7568,7.0255,6.8233,6.8741,6.9548,8.1455,8.3123,8.8363,8.0276,9.162,8.0217,6.708,6.5587
BSU23450,8.0557,8.6359,8.43,7.2892,7.5515,7.584,11.0118,11.3242,14.2664,13.9566,14.234,13.7437,12.8378,13.1729
BSU23460,8.2889,8.939,8.7895,7.5182,8.0321,7.6971,11.4351,11.692,14.6947,14.0263,14.4755,14.3583,13.1966,13.5877
BSU23470,8.6584,9.3085,9.0751,7.7315,8.2034,7.9484,11.5214,11.8525,14.8728,14.2982,14.8288,14.4837,13.1052,13.4852
new_2445036_2445093_c,7.1637,6.9183,7.2931,7.4656,7.3364,7.3678,8.3186,8.7392,9.6669,9.2176,9.8727,9.4653,7.3411,7.3927
BSU23480,7.1521,6.9357,7.1464,7.0878,7.353,7.1871,8.5721,8.7942,10.1694,9.6595,10.1369,9.6641,7.0956,7.3081
BSU23490,14.2245,14.2492,13.8695,13.9952,13.9991,14.1662,13.9521,13.9705,13.0698,12.7891,12.9565,12.4518,13.3558,13.7024
BSU23500,14.6455,14.4424,14.1067,14.3511,14.2064,14.4242,13.7211,13.8892,12.8126,11.944,12.4522,12.0414,12.5684,13.4941
new_2448499_2448590_c,11.4783,11.2317,10.9765,11.1935,10.9189,11.3099,11.5893,11.6116,11.1001,10.2403,10.8989,10.4252,9.7237,10.149
BSU23510,11.6441,11.5886,11.2674,11.7893,11.5353,11.7856,11.933,12.0568,11.888,11.0731,11.8772,10.9622,10.4869,10.9896
BSU23519,10.268,10.0836,9.4988,10.9854,10.9851,10.9745,9.4409,10.1991,10.2876,9.5719,10.3607,9.4827,8.691,9.2178
BSU23520,13.431,13.9089,13.55,13.3663,14.1655,13.6939,13.5826,13.4164,14.8769,14.2684,14.9022,14.2092,13.1257,13.3364
new_2450326_2450402_c,7.2773,7.1925,7.2885,7.142,7.362,7.3514,7.2167,7.1204,8.3682,8.0878,8.7523,7.9464,6.9745,6.8958
BSU23530,7.3851,7.0453,7.217,7.2575,7.3598,7.3337,7.1625,7.1253,8.2892,8.0842,8.7314,7.9394,6.9273,6.9183
BSU23540,9.8166,8.87,8.6433,8.8571,8.6516,8.547,8.6193,8.7513,8.4393,8.447,9.25,8.644,7.51,7.5713
BSU23550,14.5303,14.6772,14.2956,12.9751,12.3459,12.8705,11.7844,11.9791,10.4736,10.3982,10.4423,9.8381,10.4907,10.794
BSU23560,14.7136,14.7125,14.3659,13.1851,12.5587,12.9714,11.654,11.8672,9.7552,9.1188,9.7471,9.0874,9.5175,10.0764
new_2454265_2454346_c,14.8332,14.3908,14.942,13.6163,12.7569,13.5918,12.06,12.8058,10.4077,9.7648,10.4558,9.6411,10.8434,10.9442
BSU23570,15.1962,15.083,14.9847,14.1137,14.062,14.1904,12.8441,13.0963,10.4518,9.8856,10.3326,9.8521,11.4672,11.3776
BSU23580,15.0913,14.9584,14.6474,14.1011,14.2653,14.1457,12.6147,12.9138,10.4306,9.583,10.2572,9.7314,11.1687,10.9604
