Glu_1,Glu_2,Glu_3,GM-0.1_1,GM-0.2_1,GM+5_1,GM+15_1,GM+25_1,GM+45_1,GM+60_1,GM+90_1,GM+120_1,GM+150_1,GM-0.1_2,GM-0.2_2,GM+5_2,GM+10_2,GM+15_2,GM+25_2,GM+45_2,GM+60_2,GM+90_2,GM+150_2,GM-0.1_3,GM-0.2_3,GM+5_3,GM+10_3,GM+15_3,GM+25_3,GM+45_3,GM+60_3,GM+90_3,GM+120_3,GM+150_3
BSU25950,7.2908,7.3408,7.3805,7.1357,7.6748,6.9242,7.0231,6.8645,7.1658,6.7428,7.1434,7.8036,7.5213,6.7696,7.6326,6.5644,6.6186,7.1087,7.1319,6.4376,7.1859,7.8374,7.2719,7.3522,6.8058,6.9248,6.9168,7.0393,7.3182,7.745,7.4587,7.5844,8.2526,7.1386
BSU25960,7.1255,7.206,7.2797,7.0187,7.5511,6.8627,6.7921,6.7407,6.9393,6.644,6.9376,7.5851,7.3733,6.5822,7.4923,6.4167,6.5582,7.1234,6.9364,6.2914,7.042,7.6641,7.0305,7.1751,6.5777,6.7598,6.8087,6.7905,7.2501,7.6245,7.427,7.5465,8.1259,7.0121
BSU25970,7.051,7.0416,7.1862,6.9524,7.6148,6.7832,6.8053,6.6851,6.8324,6.6578,7.0689,7.9125,7.3747,6.5826,7.4122,6.3253,6.4636,6.976,6.8017,6.2983,6.9983,7.6519,6.7366,7.2748,6.5719,6.7363,6.8173,6.7438,7.1881,7.6266,7.2868,7.4295,8.0584,6.9542
BSU25980,6.9927,7.1028,7.1424,7.095,7.7763,6.9414,6.9799,6.68,7.0105,6.5966,7.0204,7.9316,7.3748,6.515,7.3954,6.5379,6.4749,7.0005,6.8159,6.3577,7.4117,7.5714,7.5811,7.2268,6.6135,6.8272,6.7201,6.8484,7.2686,7.6289,7.6352,7.4373,8.0411,6.9523
BSU25990,6.8123,7.0877,7.2297,6.9851,7.5317,6.87,6.7004,6.6371,7.1147,6.4718,6.9806,7.7639,7.3502,6.4384,7.3942,6.2464,6.3512,6.8866,6.8393,6.2413,7.0972,7.5684,7.3677,7.0962,6.4895,6.8135,6.6018,6.7918,7.1194,7.6978,7.3576,7.4327,8.0481,6.9503
BSU26000,7.0525,7.1316,7.269,6.9995,7.6841,6.7836,6.9504,6.8784,7.1177,6.791,7.0749,7.6961,7.4579,6.6102,7.4537,6.6352,6.5823,7.0529,6.9694,6.2328,6.9635,7.5761,7.2373,7.1753,6.5475,6.8386,6.7995,7.0686,7.2347,7.6364,7.3432,7.4574,8.0342,6.9518
BSU26010,7.012,7.1439,7.2618,6.9874,7.7271,6.8898,6.9504,6.7727,7.0729,6.729,7.0463,7.9927,7.472,6.6847,7.5425,6.4225,6.6058,7.1099,6.9482,6.4468,7.1344,7.713,7.0452,7.3188,6.6875,6.8881,6.7954,6.8449,7.2202,7.6512,7.3565,7.5363,8.0965,7.0646
BSU26020,7.1198,7.2378,7.2782,7.1927,7.7018,7.0365,6.7263,6.7362,7.0119,6.7921,7.0701,7.8232,7.4605,6.7329,7.518,6.603,6.6268,7.133,6.9397,6.5254,7.3253,7.7633,7.3995,7.3516,6.631,6.9623,6.8113,6.9512,7.2837,7.7018,7.5266,7.5805,8.1431,7.0557
BSU26030,7.3978,7.4291,7.5091,7.2986,7.9207,7.1966,7.2531,7.1896,7.476,7.1966,7.4566,7.9317,7.6194,7.0008,7.7166,6.8896,7.0298,7.2698,7.3122,6.6694,7.2518,7.882,7.3902,7.5512,6.9901,7.2326,6.9309,7.233,7.4896,7.7931,7.621,7.7086,8.2644,7.3097
BSU26039,7.2524,7.2021,7.1682,6.9201,7.6109,6.8657,6.7554,6.7078,6.9655,6.605,6.9876,7.7711,7.4398,6.6046,7.4466,6.2878,6.4517,7.027,6.8645,6.395,6.8076,7.6629,7.0305,7.273,6.5182,6.8462,6.7091,6.8812,7.2727,7.735,7.4264,7.502,8.1248,7.0742
BSU26040,7.5384,7.2149,7.2913,7.053,7.6343,6.8449,6.9432,6.6488,7.0891,6.7207,6.9444,7.8098,7.4755,6.5963,7.4821,6.5957,6.3966,7.0169,6.8926,6.1786,7.4326,7.6755,7.6421,7.2512,6.5481,6.7014,6.7327,6.9478,7.1762,7.7894,7.6609,7.5022,8.1334,7.077
BSU26050,13.1014,12.4297,12.543,12.4062,11.1395,12.092,12.6467,12.246,12.9113,12.6118,12.4952,10.5903,12.234,11.9427,12.1926,12.3757,11.9316,12.5504,12.5143,11.5713,11.1083,12.1849,12.0206,12.9683,12.4078,12.5942,11.5606,12.972,13.1054,11.1639,12.311,11.6666,11.8567,11.7921
new_2678362_2678577_c,14.1473,13.7586,14.0461,13.8092,13.2978,13.7578,13.7996,14.2483,14.3288,14.2971,13.4414,12.746,13.8905,13.9399,13.7433,14.2783,13.7202,14.4834,14.3245,13.3312,13.6222,14.2476,13.7572,14.7279,14.3493,14.1707,13.4552,14.5749,14.2452,12.8421,13.5275,13.1277,14.4049,13.0149
new_2678579_2679086_c,11.8585,11.6917,11.7074,11.2297,10.494,11.3924,11.4014,12.0725,11.5976,11.4439,11.292,10.5339,11.4686,11.7398,12.433,11.5997,11.5301,11.5618,12.2443,10.883,10.9215,11.7071,10.7015,12.3655,12.3572,11.9494,10.9882,11.8696,11.8126,11.0915,11.0598,11.6184,11.4238,11.6166
new_2678724_2678943,12.289,11.7265,11.9061,12.1632,11.9415,11.8292,12.3486,12.0099,12.6108,12.3788,12.22,11.2227,11.764,11.5356,11.2273,11.8348,11.7533,12.2925,11.6762,11.2402,10.7754,11.8595,11.6346,12.2475,11.9194,12.576,11.4765,12.2149,11.8323,10.7234,11.1646,10.8213,11.5696,10.9626
new_2679011_2679382,10.6508,10.622,10.6472,9.4212,9.0697,9.6871,9.8079,10.5768,9.9388,9.9031,9.897,8.8328,9.8924,10.207,10.4404,9.8114,9.638,9.3942,10.1938,8.6911,8.8909,9.9673,9.3081,10.5809,10.4504,10.0737,9.0939,9.7955,9.8927,9.0123,9.2158,10.0495,10.247,10.1053
BSU26060,7.8494,7.65,7.6295,7.3791,7.9614,7.2795,7.4439,7.1764,7.4435,7.1999,7.4096,7.8615,7.6672,7.135,7.7002,7.097,6.9968,7.3654,7.2932,6.8462,7.3267,8.0175,7.3846,7.6944,7.0478,7.4168,7.1693,7.4731,7.5552,7.7925,7.7058,7.6464,8.252,7.3342
BSU26075,7.3419,7.164,7.357,6.985,7.6982,6.8468,6.8882,6.6908,7.0198,6.7352,7.0275,7.8239,7.43,6.5747,7.5294,6.5579,6.5545,7.0879,6.8964,6.3926,7.1203,7.6871,7.106,7.2275,6.5925,6.956,6.8106,6.9923,7.2699,7.6613,7.4163,7.5408,8.1749,7.061
BSU26089,7.21,7.1516,7.3106,7.1422,7.7832,7.0042,6.9043,6.8116,7.1619,6.8943,7.2041,7.7871,7.4795,6.6567,7.5453,6.3792,6.3719,7.0101,6.9821,6.51,7.3959,7.7981,7.3774,7.3505,6.6791,6.7974,6.9827,6.8537,7.3528,7.7524,7.5041,7.6404,8.33,7.1208
BSU26090,7.5575,7.6253,7.5141,7.3009,7.8194,7.0872,7.355,7.223,7.4436,7.2055,7.4871,7.899,7.5972,7.0887,7.7279,7.0018,7.1645,7.507,7.5185,6.7646,7.4697,8.0224,7.4393,7.6492,7.1434,7.359,7.0557,7.4222,7.577,7.9841,7.7151,7.6796,8.4159,7.3432
BSU26100,7.4032,7.5578,7.4376,7.2935,7.8118,7.0254,7.2788,7.2,7.4047,7.0761,7.3532,7.9848,7.5716,7.0008,7.6568,6.9364,7.0075,7.5049,7.4386,6.676,7.1307,7.8812,7.1706,7.6275,7.0028,7.2039,6.9496,7.2005,7.4773,7.8191,7.5713,7.7303,8.2452,7.2903
BSU26110,7.6419,7.7342,7.5952,7.4619,7.8708,7.1881,7.5383,7.384,7.4906,7.3058,7.5914,8.1304,7.7054,7.2162,7.8838,7.0994,7.3839,7.7145,7.7163,6.9115,7.3541,8.0481,7.3665,7.8035,7.3405,7.3666,7.1983,7.5452,7.6849,7.9217,7.6607,7.8962,8.4081,7.4603
BSU26120,9.626,9.4611,9.4367,9.2909,9.1339,9.1744,9.8866,10.1435,9.8792,9.6638,9.7246,8.8858,9.2628,9.643,9.5696,9.5953,9.8847,10.2882,10.4763,8.8977,9.3001,10.2219,8.8059,10.056,9.7359,9.7772,8.9111,9.9482,9.9617,9.2053,9.5183,9.5543,10.2093,9.3797
BSU26130,7.7138,7.7346,7.661,7.2241,7.686,7.1848,7.4005,7.4689,7.5347,7.57,7.4677,7.8867,8.0075,7.2238,7.7176,7.0029,6.9602,7.296,7.421,6.7517,7.08,8.2257,7.1627,7.6637,7.258,7.2752,7.1069,7.3713,7.6235,7.7607,7.7042,7.8766,8.4614,7.4456
BSU26140,7.3102,7.4285,7.4837,7.0522,7.7777,7.0602,7.2642,7.1477,7.4348,7.0257,7.3293,7.9176,7.6176,6.9501,7.6244,6.7235,6.8099,7.2568,7.092,6.4895,7.0671,7.8545,7.098,7.4466,6.9195,7.1379,6.8666,7.1225,7.4401,7.7429,7.5844,7.6883,8.2457,7.3192
BSU26150,8.2567,8.1801,8.3027,7.988,8.2012,7.6176,7.993,8.0338,8.2718,7.9764,8.1901,8.3901,8.1028,7.5434,8.0451,7.4159,7.4273,7.7089,7.7177,7.051,7.7898,8.2283,7.8092,8.0378,7.6927,7.857,7.2157,7.7244,7.8044,8.0271,7.9583,8.1164,8.5601,7.9615
BSU26160,11.9067,11.5405,11.7536,11.149,10.9134,11.1745,11.2392,11.7505,11.792,11.886,11.6051,10.6877,11.8868,11.0683,11.5575,10.6852,10.7277,11.026,11.3289,10.2669,10.506,11.8181,10.982,11.426,11.5194,11.467,10.2922,11.6013,11.318,10.6898,10.7456,11.7348,11.646,11.8242
BSU26170,8.1303,8.001,8.1041,7.7446,8.1701,7.648,7.9079,7.9848,8.1772,7.9652,8.1744,8.3041,8.1435,7.6939,8.1958,7.4893,7.5707,7.8339,7.8559,7.3286,7.8979,8.5155,7.6366,8.0941,7.7008,7.9586,7.4208,7.805,7.9375,8.1614,8.0758,8.2857,8.7581,8.0984
BSU26180,7.9706,7.9576,7.9762,7.5616,7.9883,7.4957,7.658,7.8864,7.8886,7.7685,8.0007,8.1352,8.114,7.3446,8.1053,7.3611,7.4192,7.6559,7.8046,7.1741,7.5947,8.4394,7.5439,7.9378,7.5244,7.7903,7.3238,7.6659,7.8593,8.0309,8.0039,8.2936,8.7792,8.0895
BSU26190,7.7031,7.9708,7.8043,7.6067,8.0319,7.3529,7.5943,7.5498,8.0986,7.6345,8.1292,8.3275,7.9647,7.006,7.9585,6.8928,7.1586,7.434,7.572,6.7982,7.9272,8.4191,7.884,7.8479,7.3825,7.6158,7.2845,7.8323,7.8011,8.003,8.041,8.1137,8.7469,7.9419
BSU26200,9.5481,9.4869,9.5055,8.923,8.9611,8.8202,9.169,9.6594,9.5791,9.4334,9.5961,9.2384,9.4192,8.9844,9.4549,9.0484,9.0291,8.9137,9.2635,8.5229,8.801,10.0948,8.9415,9.6844,9.5414,9.5634,8.4754,8.9443,9.0066,8.8539,8.8964,9.576,10.0472,9.7179
BSU26210,12.36,11.8399,12.2714,11.7104,11.1744,11.4918,11.8914,12.3034,12.2272,12.2083,12.1308,11.1616,12.2036,11.7248,12.0263,11.4334,11.253,11.4115,12.1717,10.6228,10.9947,12.8694,11.2447,12.7367,12.5527,12.2728,10.9277,12.1098,11.5872,10.7773,11.0837,12.2129,12.3482,12.345
BSU26220,8.2933,7.3086,7.2712,7.1992,7.7207,6.9712,7.0728,6.8346,7.1064,6.8348,7.1631,7.9194,7.4921,7.0519,7.4998,6.424,6.4737,6.9368,6.9691,6.2402,7.2398,7.6578,7.3141,7.3409,6.6236,6.9741,6.8651,6.8665,7.2062,7.6742,7.5836,7.5433,8.1413,7.622
new_2691497_2692644_c,9.3431,8.9761,9.3999,8.8934,8.5093,8.8098,8.9497,9.2779,9.0056,8.8288,8.6261,7.7299,8.8334,9.9363,9.0983,8.9643,8.9383,9.2394,9.1226,8.3885,8.242,9.0326,8.3009,9.8333,9.3585,9.4752,8.6422,9.3494,8.9278,8.5408,8.5103,8.5012,9.021,7.8776
BSU26230,13.9044,13.4122,13.6273,12.7574,12.5675,12.8853,12.9771,13.8208,13.6426,13.704,13.788,12.851,14.132,12.967,13.1435,12.8919,12.6666,12.7118,13.3142,12.3544,12.599,13.9116,13.5414,13.6232,13.6316,13.6743,12.5453,13.5092,13.2969,13.0195,13.095,14.0949,13.9344,14.5398
new_2692608_2692913,11.6689,11.4294,11.4813,10.699,10.2099,10.8545,10.8489,11.6308,11.3026,11.2126,11.2142,10.1183,11.5631,11.0077,10.9844,10.6001,10.076,9.816,10.7657,9.5138,9.6351,10.9694,10.8591,11.9756,11.7368,11.7907,10.3104,11.2019,10.7345,10.5813,10.5317,11.3863,11.3923,11.8685
BSU26240,8.7969,7.6662,7.761,7.8096,8.1001,7.4337,7.5148,7.613,7.6243,7.4478,7.5347,7.9638,7.7041,7.5554,8.057,7.1994,7.2971,7.6592,7.7442,6.8939,7.863,8.0621,7.4515,7.8255,7.4013,7.3964,7.3108,7.4053,7.6254,7.9094,7.8554,7.8886,8.4358,7.5568
new_2692852_2692932_c,8.818,7.4018,7.3694,7.3724,7.8893,7.3704,7.3578,7.1823,7.6261,7.0493,7.314,7.8591,7.7007,7.5598,7.7656,6.9979,6.6506,7.222,7.3593,6.6877,7.7537,7.9804,7.6191,7.5147,6.8401,7.2428,7.0095,7.2645,7.5455,7.8511,7.7728,7.7829,8.4088,7.9117
BSU26250,7.919,7.192,7.2845,7.2094,7.7654,6.9869,7.1009,7.0046,7.2501,6.8243,7.2014,7.8729,7.6602,6.9493,7.5789,6.7668,6.5613,7.1008,7.0408,6.4576,7.467,7.7927,7.7023,7.3932,6.6765,6.9822,6.6652,7.125,7.3353,7.7555,7.6774,7.6505,8.2338,7.5985
BSU26259,7.7944,7.2983,7.3603,6.9385,7.6474,6.9635,7.0947,6.921,7.2115,6.7399,7.1863,7.639,7.5693,6.8006,7.6144,6.5725,6.6609,7.0816,7.0876,6.4523,7.2105,7.7988,7.3183,7.3295,6.7408,6.9947,6.7132,7.0594,7.3732,7.7532,7.4488,7.6282,8.2555,7.3975
BSU26260,7.4841,7.2472,7.3066,6.9075,7.6337,6.8717,6.8068,6.8955,6.9394,6.7097,7.0673,7.7399,7.4861,6.7195,7.5122,6.5144,6.5527,7.0775,6.9667,6.4288,7.2464,7.7575,7.3268,7.2789,6.6429,6.9666,6.7296,6.8746,7.2125,7.6891,7.4293,7.6406,8.1942,7.1919
BSU26270,7.1154,7.1819,7.2617,6.9121,7.7452,6.86,6.8076,6.7408,7.0158,6.658,7.0176,7.7991,7.4708,6.6033,7.5057,6.4288,6.5338,7.066,6.9275,6.3337,7.1968,7.6954,7.189,7.2155,6.6039,6.8479,6.7211,6.8732,7.1282,7.649,7.4119,7.5843,8.087,7.1644
BSU26280,7.1113,7.2307,7.281,6.9814,7.6562,6.9017,6.9041,6.7872,7.07,6.7216,7.0894,7.7983,7.4667,6.647,7.4927,6.4826,6.5329,7.0744,6.9465,6.3577,7.2641,7.7219,7.378,7.2479,6.6111,6.8184,6.7255,6.8957,7.3228,7.6907,7.5673,7.561,8.1708,7.085
BSU26290,7.0411,7.1891,7.2332,6.9329,7.7099,6.9727,6.8834,6.7493,6.88,6.6198,6.9712,7.727,7.4783,6.6138,7.5012,6.3687,6.4359,7.0747,6.8716,6.3708,7.3427,7.6868,7.4665,7.2402,6.611,6.9334,6.8252,6.9014,7.2371,7.6548,7.6004,7.557,8.1541,7.0649
BSU26300,7.1585,7.1795,7.2311,7.0472,7.6675,6.7854,6.8971,6.675,6.8864,6.5882,6.9745,7.7735,7.4719,6.4842,7.4727,6.5567,6.3804,6.9535,6.8161,6.2131,7.3613,7.646,7.6463,7.3001,6.5234,6.8792,6.802,6.8851,7.3622,7.7539,7.5964,7.5094,8.1458,7.0199
BSU26310,7.0021,7.0301,7.0564,6.9929,7.7496,6.7067,6.6267,6.5114,6.8253,6.5865,6.8791,7.7697,7.3881,6.474,7.4174,6.1573,6.3111,6.8142,6.7635,6.237,6.912,7.578,6.9392,7.0731,6.4866,6.6458,6.7698,6.7142,6.9185,7.6538,7.3093,7.4405,8.1119,6.9501
BSU26320,7.0135,7.0339,7.1442,6.801,7.4973,6.7067,6.5212,6.489,6.9836,6.5145,6.7876,7.8836,7.3131,6.3987,7.322,6.0229,6.28,6.8257,6.7543,6.1991,7.0822,7.5117,6.9147,7.0917,6.3807,6.6762,6.6529,6.6641,7.0276,7.5922,7.2524,7.4179,8.0333,6.9657
BSU26330,7.3136,7.126,7.1919,6.7043,7.4767,6.6722,6.5779,6.67,6.8172,6.4821,6.7706,7.5888,7.4424,6.6059,7.4973,6.1511,6.3667,7.0025,6.8178,6.2522,7.0474,7.7032,6.9478,7.2462,6.5053,6.6108,6.6899,6.6638,7.1304,7.668,7.3371,7.476,8.1743,7.1184
BSU26340,8.1433,7.7981,7.3643,7.2311,7.7807,7.1285,6.8426,6.7621,7.2193,6.7728,6.9061,7.7277,7.8905,7.1323,7.5062,6.4527,6.4363,7.0397,6.8913,6.2851,7.0751,7.7507,7.296,7.3614,6.8317,6.9706,6.9368,6.9744,7.3326,7.7203,7.5755,7.7706,8.2259,7.6368
BSU26350,12.0787,11.7431,12.0746,11.6984,11.3083,11.7793,11.8727,12.2889,12.2638,12.2261,11.8865,11.0253,11.7834,12.1589,12.2821,12.0271,11.7034,11.8617,12.3167,11.1039,11.3072,12.1541,11.2403,12.1585,12.0926,12.2137,10.9807,12.0143,11.6701,11.0895,11.3286,11.8369,12.0202,11.6977
new_2699244_2699382,12.1449,12.0091,12.2618,11.5161,10.7783,11.7871,11.6525,12.2675,11.9734,12.2233,11.5983,8.9499,11.7572,12.227,12.3253,11.7766,11.2515,11.4852,12.2812,10.6957,10.7593,12.166,10.9834,12.2805,12.1753,12.1282,11.0446,11.9669,11.5813,10.8473,11.2737,11.8498,11.9765,11.8089
BSU26360,9.9789,9.3979,10.1341,8.7264,8.4431,8.8713,8.7135,9.0617,9.0474,9.0029,9.1081,7.7317,9.0336,8.931,9.1639,8.9078,8.5906,8.5921,8.7745,7.3907,7.5657,9.1168,9.6099,9.0403,8.9146,9.1768,8.1368,8.91,8.6665,8.1185,7.867,8.8378,9.109,8.9276
BSU26370,8.593,8.4812,8.6424,8.2748,8.4821,8.3209,8.2549,8.337,8.4803,8.1158,8.265,8.068,8.5162,8.3044,8.8058,7.9205,7.9129,8.0607,8.0315,7.1412,7.6198,8.401,8.6973,8.5589,8.2443,8.2457,7.5693,8.1149,7.9748,8.2059,8.0355,8.4376,8.7321,8.3146
BSU26380,9.1037,8.8631,9.0084,8.449,8.506,8.4378,8.581,8.973,8.841,8.6939,8.7084,8.2911,8.8962,8.7445,9.2748,8.5017,8.5415,8.6905,9.0113,8.1338,8.2985,9.07,8.1617,8.9554,8.7029,8.6582,8.0008,8.7234,8.6681,8.7187,8.4637,9.0582,9.1579,8.9562
BSU26390,9.0414,8.7812,9.0576,8.6568,8.7859,8.6142,8.7936,8.7644,9.0742,8.8076,8.887,8.4469,8.5982,8.5196,8.8919,8.6204,8.4611,8.6666,8.5925,8.0814,8.7042,8.8177,8.1164,8.7442,8.5304,8.7155,7.8921,8.5262,8.4848,8.6787,8.5414,8.8607,8.9213,8.6555
new_2701783_2703117,8.0931,7.857,7.7768,7.1361,7.4305,7.1144,7.1483,7.2146,7.3735,7.096,7.3588,7.4902,7.7224,7.1714,7.696,6.9772,6.9895,7.4923,7.2768,6.7086,6.9615,7.8223,6.7205,7.485,6.952,7.2457,6.9355,7.2226,7.4379,7.7349,7.4025,7.6942,8.2432,7.4558
BSU26400,9.4684,9.2783,9.7431,9.3014,9.3841,9.0864,9.4963,9.5409,10.0281,9.725,9.6491,8.633,9.1761,9.3534,9.9937,9.59,9.4351,9.7089,9.7731,8.0372,7.9869,9.2457,8.0432,9.4837,9.5787,9.6009,8.7199,9.491,8.921,8.6477,8.5763,9.3888,9.072,9.1567
BSU26410,9.1341,9.3276,9.0621,8.6184,8.6319,8.6229,9.089,9.5534,9.122,9.0501,9.0258,8.3878,8.7881,9.2833,9.3265,9.0624,9.151,9.1728,9.5652,8.5502,8.3336,9.5855,8.4117,9.4887,9.1789,9.0656,8.4821,9.0639,9.2105,8.9746,8.8605,9.3445,9.5665,9.2945
BSU26420,9.2114,9.4361,9.2583,8.9195,9.0426,8.9652,9.4023,9.6105,9.4783,9.3402,9.3677,8.9817,8.8751,9.253,9.3961,9.1797,9.3155,9.4354,9.4815,8.7524,9.1147,9.5843,8.7665,9.2955,9.2235,9.4237,8.6522,9.3794,9.2809,9.1306,9.1816,9.3688,9.5846,9.1387
BSU26430,9.0822,9.1597,9.0908,8.8945,9.0543,8.7956,9.2856,9.4771,9.4448,9.222,9.4359,8.8551,8.8669,9.006,9.4794,9.0389,9.3401,9.3845,9.5846,8.7061,8.8927,9.4217,8.568,9.3646,9.0342,9.0988,8.4467,9.2348,9.1077,9.1063,8.9146,9.4997,9.4093,9.1907
BSU26440,8.5856,8.605,8.7625,8.3384,8.4282,8.2564,8.8616,9.0834,8.9541,8.811,8.9506,8.5192,8.5021,8.968,8.9924,8.7726,8.8385,8.8539,8.9538,8.3759,8.2878,9.187,8.3416,9.0448,8.8047,8.9501,8.4111,8.9937,8.7933,8.9792,8.7186,9.232,9.2639,8.9985
new_2706711_2707758_c,8.8729,9.1323,8.8143,7.7663,7.9917,7.67,7.891,7.9439,8.1065,7.9082,7.9539,8.0156,8.0461,8.0788,8.4755,7.9251,7.8754,8.1272,8.0083,7.2874,7.5063,8.3676,7.2609,8.314,8.0119,8.1127,7.4538,7.847,7.8925,8.0387,7.9058,8.1797,8.6258,7.8409
BSU26450,9.7624,9.6377,9.6326,9.0162,9.1112,9.2259,9.5744,10.072,9.981,9.7895,9.6701,9.0517,9.323,9.8315,10.1299,9.4137,9.7683,9.7852,10.2918,9.3648,9.6117,10.2562,9.2017,9.8596,9.8083,9.8013,9.1065,9.9628,9.9743,9.7414,9.8521,10.4729,10.3908,10.4034
new_2707685_2707807,9.7098,9.1469,9.3239,8.6794,8.6509,8.7661,9.3953,9.2273,9.9573,9.8133,9.4092,8.4857,8.9104,8.9648,8.7681,9.0748,9.2863,9.5176,9.2337,8.4721,9.0563,10.0004,8.9784,9.0724,8.8239,9.6488,8.5907,9.9772,9.6399,8.2969,9.5012,8.8516,10.2032,9.1308
new_2707760_2708174_c,12.5339,12.416,12.6325,11.8251,11.7784,12.1021,12.1132,12.9241,12.6413,12.5026,12.2022,11.175,12.3471,12.8537,12.569,12.0571,12.0298,11.8216,12.8109,11.7159,11.3956,12.4312,11.827,12.67,12.6662,12.4508,11.2195,12.017,11.8469,10.9769,11.0002,12.382,12.264,12.3644
BSU26470,12.3018,11.9319,12.1625,11.612,11.4811,11.5644,11.8598,12.4883,12.1313,12.0393,11.9295,10.8222,11.7283,12.3205,12.4536,11.9533,11.7863,11.7355,12.1166,11.3098,11.2018,11.7817,11.478,12.22,12.2129,11.8371,10.8498,11.7279,11.4231,10.9824,11.1204,12.1766,11.5897,11.8503
new_2708700_2708787_c,12.4678,12.2362,12.7103,11.8151,11.3297,11.3227,12.0578,12.5501,12.4346,12.2454,12.1488,10.6031,11.9109,12.4784,13.1455,12.193,11.876,12.0228,12.5293,10.7396,10.694,12.2508,11.8273,12.3272,12.48,12.295,11.0891,12.123,10.8145,10.7466,10.3194,12.2332,11.4834,12.2545
new_2708789_2708942_c,11.7653,11.9085,11.9129,11.0602,10.8228,11.0111,11.4334,11.9714,11.6447,11.5837,11.3416,10.052,11.441,12.0779,12.2747,11.4562,11.3436,11.3882,11.8605,10.5165,10.5086,11.7757,10.9952,12.0479,11.6582,11.4441,10.6385,11.2339,10.6414,9.9087,10.0645,11.744,10.9943,11.5966
BSU26480,11.2185,11.1259,11.2355,10.5731,10.2526,10.5913,10.8954,11.3233,11.0798,11.0105,10.8445,9.2003,10.7173,11.2895,11.6307,10.7648,10.6267,10.8159,11.4591,10.0497,10.0085,11.0843,10.2658,11.5259,11.0733,10.7758,9.8931,10.6691,10.3347,9.6391,9.9282,11.167,10.8221,11.0552
new_2709471_2710001_c,7.7638,7.5115,7.5864,6.9662,7.5517,7.2199,7.061,7.2136,7.4685,7.043,7.2733,7.5926,7.9312,7.1547,7.7825,6.7863,6.9016,7.5035,7.3307,6.6771,6.9511,7.9111,6.9746,7.4619,7.0454,7.1476,6.7964,7.0641,7.4277,7.8797,7.4195,7.7321,8.3274,7.4598
BSU26490,7.4632,7.3771,7.447,6.944,7.5685,7.1447,7.0229,7.1291,7.581,6.8707,7.2042,7.5933,7.9906,6.8719,7.6212,6.7111,6.7906,7.1747,7.1404,6.4908,7.0456,7.7647,7.1074,7.3734,6.7628,7.0034,6.8172,7.0823,7.2582,7.6757,7.4965,7.5393,8.1627,7.1517
BSU26500,7.9369,7.7741,7.8254,7.6849,8.15,8.157,7.749,7.7869,8.6427,7.5634,7.8545,8.2764,9.0538,7.4605,8.1198,7.2993,7.4936,7.6707,7.6926,6.9088,7.6214,8.0862,8.1719,7.8652,7.3763,7.6212,7.1345,7.6703,7.7423,8.0305,7.9999,7.9292,8.3872,7.7575
BSU26510,7.6215,7.5694,7.6239,7.3959,7.8326,7.8077,7.3487,7.5077,8.1814,7.2582,7.54,7.9232,8.6819,7.2766,7.9386,7.1674,7.1379,7.3061,7.3597,6.6843,7.1813,7.8953,7.9155,7.6361,7.0661,7.3666,7.0595,7.3101,7.3944,7.7927,7.7096,7.7994,8.2672,7.4609
new_2712243_2712576_c,7.428,7.4273,7.4356,7.3418,7.7644,7.7788,7.2867,7.2,8.2506,7.2512,7.4611,7.8789,8.9315,7.0966,7.9085,7.0082,7.0964,7.1835,7.2854,6.5599,7.3944,7.9392,8.0436,7.6419,7.0277,7.1348,6.9438,7.158,7.5047,7.7862,7.5695,7.7461,8.3598,7.3895
BSU26530,7.8178,7.6347,7.7546,7.3949,7.8801,8.214,7.4577,7.5417,8.6249,7.3462,7.5773,8.0451,9.3395,7.1818,7.9209,7.0088,7.1705,7.2881,7.4178,6.625,7.3717,7.9984,8.2025,7.6746,7.0737,7.4315,6.821,7.3301,7.5994,7.8225,7.6009,7.8197,8.3755,7.4982
new_2713135_2713319_c,8.2573,7.9229,7.8179,7.4798,7.8341,8.2559,7.429,7.5948,8.6814,7.3933,7.5843,7.9864,9.3137,7.3591,8.1576,7.1904,7.145,7.317,7.5719,6.7534,7.7685,8.1257,7.9762,7.7041,7.3472,7.4422,7.1057,7.2811,7.4419,7.875,7.6477,8.019,8.4014,7.5146
BSU26540,7.6488,7.5323,7.5639,7.3331,7.8194,8.1291,7.1131,7.437,8.3728,7.146,7.3591,7.7733,8.9525,7.2011,7.8893,6.9697,7.0021,7.2235,7.235,6.6416,7.4395,7.9952,7.9573,7.5697,7.1451,7.2316,6.8483,7.1447,7.3823,7.8643,7.495,7.8033,8.3771,7.4137
new_2713803_2713911_c,7.9274,7.8134,7.9371,7.4407,8.054,8.334,7.1825,7.5181,8.6088,7.159,7.4585,7.5788,8.9483,7.4162,7.9437,7.1427,7.0461,7.3047,7.5152,6.6619,7.036,8.0815,8.1823,7.5822,7.3011,7.2767,7.0139,7.578,7.3931,7.846,7.429,7.828,8.4208,7.6554
BSU26550,12.1315,11.8087,12.2599,12.1679,12.0478,12.0618,12.3872,12.5233,12.7424,12.4218,12.2442,11.3088,12.0317,12.1328,12.1879,12.2104,12.243,12.3478,12.4843,11.44,11.3698,12.2646,11.2967,12.3907,12.324,12.4832,11.2706,12.4656,12.3054,11.5158,11.8739,11.5876,11.976,11.5649
