SMMPr_1,SMMPr_2,SMMPr_3,LoTm_1,LoTm_2,LoTm_3,BMM_1,BMM_2,BMM_3,Cold_1,Cold_2,Cold_3
BSU17699,8.3005,8.5334,8.4831,8.709,8.604,8.8839,8.9494,8.8893,10.2209,8.0718,7.9344,7.7893
BSU17700,12.3829,11.166,12.8141,11.0706,10.4004,11.3715,9.3185,9.1718,9.308,8.7011,8.3936,8.1956
BSU17710,12.4616,12.6802,12.5565,13.1916,13.2992,13.0923,12.087,11.7943,12.5003,10.7342,10.4247,10.2575
new_1905706_1905808,10.1631,9.9312,9.3551,13.9295,13.9647,13.9947,7.1378,7.2314,7.3342,7.3687,7.2841,7.468
BSU17720,9.2425,9.0931,8.8296,13.0987,13.055,13.3706,7.0039,6.9377,7.2774,7.2573,7.229,7.3854
new_1906208_1907012,8.4949,8.3048,8.0206,12.8041,12.603,12.9637,6.8549,6.9287,7.4624,7.0377,7.3187,7.3577
BSU17730,12.3703,12.3327,12.3979,11.6924,11.1878,10.975,12.1842,11.8243,11.7595,11.6254,10.7721,10.4748
BSU17740,9.1185,9.2853,9.4339,12.8016,12.79,12.7522,8.4907,8.4252,8.9798,8.6518,8.4871,8.3375
new_1907202_1907287,9.21,9.2495,9.3913,13.6332,12.9784,13.2225,8.5223,8.4521,8.9619,8.6018,8.5003,8.3543
new_1907334_1907493,7.8821,8.0265,7.9368,10.3879,10.4544,10.6089,7.0979,7.2815,7.5403,7.2779,7.403,7.4906
BSU17750,7.1989,7.4979,7.4154,9.5061,9.5651,9.7908,7.0583,7.0609,7.2687,7.1774,7.242,7.3154
BSU17760,7.1746,7.3543,7.4997,9.232,9.0637,9.413,7.1101,7.1021,7.3668,7.1978,7.2367,7.3026
BSU17770,7.6338,7.7943,7.9295,9.3091,9.3854,9.5052,7.6067,7.59,7.8288,7.4231,7.4436,7.537
BSU17780,9.7766,9.937,10.0551,11.4046,11.0732,11.0923,10.5237,10.4058,10.0031,10.73,10.0468,9.6562
new_1912142_1913240_c,7.9574,8.0666,8.2777,8.6463,8.5098,8.422,6.8898,6.9483,7.1463,7.4309,7.4413,7.4772
BSU17790,10.0299,9.945,10.1731,11.3981,11.4891,11.3485,10.7778,10.5471,10.3684,10.6352,9.8186,9.5695
BSU17800,9.5345,9.5555,9.7468,10.8134,10.38,10.4054,10.2384,10.0392,9.8677,10.0091,9.2771,9.1404
new_1914233_1914999_c,9.6081,9.5701,10.0157,10.3924,10.1085,10.094,7.8038,7.7556,8.1362,7.7881,7.9075,7.9261
BSU17810,9.8706,9.8394,10.2412,11.0477,10.8436,10.8188,10.6853,10.4898,10.4291,10.525,10.0628,9.8356
new_1915001_1915132_c,12.7083,12.7712,12.6799,14.4621,14.3637,14.4273,10.3667,10.2968,10.6024,11.3788,11.4467,11.3631
new_1915122_1915220,6.9791,7.2677,7.2478,7.1456,6.9563,6.7232,7.2172,7.2537,7.5313,7.0732,7.4059,7.5225
new_1915134_1915264_c,12.743,12.7423,12.6062,14.3826,14.2602,14.1104,10.2532,10.062,10.5515,11.3425,11.392,11.3553
BSU17820,8.5031,8.2656,8.3774,8.1931,8.1275,8.1616,7.6465,7.498,7.6719,7.1726,7.3734,7.4821
new_1915794_1916005_c,7.6883,7.5248,7.6697,7.7166,7.6594,8.3127,6.9638,7.1221,7.1639,7.2907,7.4253,7.4908
new_1916003_1916622,7.1313,7.4147,7.5062,7.2702,7.3995,7.1692,7.3529,7.3782,7.6709,7.256,7.4179,7.4828
BSU17830,9.5884,9.0951,8.9333,8.6064,8.8778,9.55,7.2341,7.3749,7.537,7.7146,7.8763,7.8251
BSU17840,12.2077,12.4738,12.7802,9.4202,9.2241,9.4582,9.9049,9.7749,9.9267,9.7608,9.8787,9.664
new_1917098_1917430,12.0025,12.2226,12.6232,9.177,8.9666,8.9871,9.4784,9.4862,9.6387,9.1624,9.3172,9.1999
new_1917432_1917610,11.4945,11.7295,12.0212,11.1683,11.2817,10.8668,9.1452,9.3827,9.1026,10.3664,9.714,9.2363
BSU17850,12.6745,12.6725,12.7684,12.7045,12.5385,12.26,12.6423,12.547,12.5041,13.6722,13.4704,13.0875
BSU17860,9.5801,9.4906,9.748,10.6538,10.3685,10.0623,9.6832,9.6716,9.7099,11.2983,10.8768,10.1325
BSU17870,9.4554,9.3183,9.5683,10.272,10.08,10.0223,9.6257,9.5333,9.435,10.921,10.3412,9.9557
BSU17880,12.7675,12.6456,12.7821,12.6376,12.6358,12.3156,12.8829,12.7937,13.3863,12.6679,12.849,12.4167
new_1919693_1919828,12.2941,12.6669,12.5429,12.8446,12.7867,12.7558,12.8713,12.7853,12.9489,12.3864,12.5131,12.3924
BSU17890,13.9457,14.0361,14.3518,13.2648,12.8373,13.0262,14.1692,14.0891,14.2099,12.9618,12.5125,12.3263
new_1921866_1922524_c,8.5719,8.7541,8.9795,8.2259,8.0132,7.8819,8.4368,8.3454,8.8976,9.4342,9.5356,9.5064
BSU17900,9.8223,9.8463,9.7273,13.4464,13.4887,13.2077,8.9588,8.7067,9.1672,8.461,8.3863,8.3073
BSU17910,14.5463,14.4728,14.6505,15.5545,15.0589,15.0386,15.0385,15.1749,15.046,15.9872,16.0267,14.4324
new_1922824_1923123,8.9168,9.0137,8.8494,11.7952,11.3841,11.5556,9.6669,9.4227,9.7148,10.256,10.0962,9.7582
BSU17920,12.348,12.3103,12.5702,11.6725,11.5551,11.3756,12.0807,11.8713,12.5558,13.755,14.0702,13.6927
new_1923125_1923233,11.8389,12.3307,12.4139,12.5008,12.57,12.462,10.9114,10.4571,10.6386,11.7,11.5354,10.2165
BSU17930,10.7404,10.7896,10.5911,11.7018,11.3377,11.5111,9.8048,9.5944,9.7398,10.8056,9.9652,9.764
BSU17940,12.0076,11.8621,11.7411,12.3001,11.9726,12.0471,11.7741,11.4005,11.5563,11.923,11.112,10.7671
BSU17950,12.2902,12.6077,12.779,12.693,12.4842,12.4093,12.215,12.1035,12.3913,13.3097,13.0953,12.8399
BSU17960,10.7309,10.7243,11.0545,11.1828,11.0432,10.8557,11.0508,10.7307,11.0015,10.9482,10.4821,10.3587
new_1925453_1925538_c,8.7664,9.1937,9.2896,9.0531,8.6135,8.9351,9.4795,9.4115,9.4681,10.0903,9.9468,9.5852
new_1925528_1925637,9.0541,8.7884,9.6032,9.7457,9.4999,10.3318,7.9056,7.8145,8.0354,9.2833,8.8815,8.4532
new_1925540_1925623_c,7.0885,7.2703,7.5509,7.4972,7.5433,7.4,6.887,6.809,7.2692,7.1383,7.4406,7.7465
BSU17970,10.8297,10.8094,10.8925,9.9338,9.805,9.8883,7.8884,7.8722,8.6887,7.9436,8.1167,8.1405
BSU17980,10.9231,10.5452,10.1681,10.1203,10.4312,11.3075,7.116,7.1827,7.2406,7.2899,7.4024,7.5999
BSU17990,11.417,10.8087,10.4763,10.1169,10.4815,11.3802,7.2664,7.2408,7.3462,7.3881,7.3905,7.7688
new_1926452_1926585,8.5723,8.6407,8.8742,11.4627,11.681,11.743,8.5685,8.935,8.8511,8.8823,8.6468,8.3095
new_1926587_1926679,15.9661,16.1356,16.2252,15.8648,16.3335,15.8491,14.9564,14.6076,14.5427,16.3012,15.8516,15.2929
BSU18000,14.5547,14.52,14.6662,14.7711,14.7079,14.6757,13.4419,13.092,13.1143,15.256,14.5738,14.0592
new_1929410_1929480,12.5004,12.7199,12.9697,13.8294,13.7664,13.4654,11.0805,10.6861,11.3638,13.7992,13.3932,13.4548
BSU18010,12.5258,12.5795,12.9099,13.6487,13.5825,13.4297,11.0753,10.6364,10.6568,13.7853,13.2372,13.1152
BSU18019,9.6908,9.8157,9.3501,12.9246,13.3264,13.3356,8.3867,8.0745,10.1919,9.5576,9.8998,9.5785
BSU18020,12.3288,11.788,11.699,12.5467,12.7872,13.0618,7.9642,7.7716,9.1994,9.1591,8.9705,8.9786
BSU18030,12.0286,11.3352,11.3662,12.191,12.4866,12.7325,7.5685,7.63,8.9126,8.6437,8.6198,8.6742
new_1930742_1930833,10.7483,10.4775,10.3166,10.3638,10.1196,10.4832,11.4363,11.4012,11.6354,9.8001,9.0012,8.7631
BSU18040,10.6775,10.7495,10.6825,10.4215,10.2773,10.341,11.0647,10.8684,11.5365,9.3045,8.9912,8.9446
BSU18050,10.8639,10.9077,11.0845,10.2415,10.2782,10.5448,11.3038,11.1388,11.428,9.7542,9.0251,8.886
BSU18060,13.2679,13.2014,13.3418,13.4788,13.12,13.0698,13.2908,13.1577,13.9921,14.4928,13.8832,13.5749
BSU18070,11.9695,11.7868,12.053,12.9187,12.5077,12.4375,12.5823,12.3137,12.1827,14.2158,13.4198,12.8524
new_1932502_1932632,8.868,8.2301,8.8729,10.8082,10.7289,10.6554,8.6845,8.3021,9.1488,9.4793,9.8614,10.1779
BSU18080,12.5419,12.7933,12.7927,12.7971,12.5475,12.3754,12.5061,12.238,13.4234,11.6168,10.9308,10.7175
new_1933162_1933476,11.713,11.943,12.1122,12.4365,12.0724,12.0827,12.6389,12.4024,12.4922,12.404,11.6624,10.7991
BSU18090,11.3686,11.5161,11.69,12.0742,11.5399,11.7837,12.1197,11.9763,11.7912,12.1913,11.025,10.5548
BSU18100,11.684,11.9215,11.9433,12.415,12.0736,12.1037,12.5154,12.2246,12.2827,12.4292,11.5717,11.1037
new_1937876_1938065_c,10.7745,10.7833,11.2234,13.1367,13.6489,13.0773,11.3606,11.1036,11.1118,12.6125,12.2408,12.3689
BSU18110,12.2552,11.9954,12.406,14.2887,14.5953,13.9948,12.4253,12.3268,12.4369,14.0451,13.4485,12.8044
new_1938860_1938924,12.349,12.1385,12.2566,14.1141,14.0393,13.0178,12.8914,12.7616,12.709,15.5675,15.1323,14.3129
BSU18120,10.7052,10.6676,10.9222,12.5632,11.9852,11.946,11.3059,11.1701,10.8655,13.9146,13.1189,12.759
new_1940412_1941158_c,7.3472,7.4619,7.6213,8.6108,8.4485,8.6654,6.5385,6.7314,7.0565,6.8166,7.2647,7.4186
BSU18130,8.5359,8.6501,8.7067,10.7056,10.5498,10.5301,8.5501,8.3724,8.3711,9.19,8.7475,8.6195
BSU18140,7.6093,7.5916,7.6678,9.3262,9.3962,9.4607,7.0091,6.9038,7.3172,7.4885,7.5342,7.6059
BSU18150,9.9155,10.0541,10.0682,10.5779,10.1637,10.2547,9.3027,9.0844,9.1192,8.8963,8.6541,8.4108
new_1943983_1944112_c,10.2045,10.2339,10.3862,10.9932,10.4212,10.7934,9.4507,9.0201,9.0513,9.1897,8.7235,8.3672
BSU18160,10.1122,10.1418,10.2083,10.7863,10.4842,10.5474,9.2995,8.948,8.7346,9.0655,8.4371,8.088
new_1945655_1945976_c,9.9783,10.0413,10.2848,10.7976,10.7495,10.6699,9.3789,9.1336,8.8437,9.3698,8.6411,8.4591
BSU18170,7.1903,7.7815,7.7621,7.5866,7.4645,7.32,7.4648,7.4739,7.5234,6.9445,7.1605,7.0979
BSU18180,8.1235,8.4312,8.5036,9.0164,8.5855,8.5593,8.7197,8.6187,8.6586,8.9924,8.193,7.9422
BSU18190,12.1028,12.0259,12.2645,12.6201,12.3047,12.2325,11.356,11.2472,11.3416,12.7571,12.1144,11.4483
BSU18200,8.401,8.0764,8.0895,8.9264,8.9171,9.5305,7.2542,7.1128,7.3817,7.2554,7.3579,7.4049
new_1949513_1949584_c,8.8099,8.3185,8.081,9.1052,9.1909,9.5913,7.0794,7.1287,7.3377,7.1094,7.3713,7.418
BSU18210,7.7736,7.8353,7.7375,9.9818,9.8098,9.9719,6.9198,6.9136,7.1812,7.2736,7.2687,7.2708
BSU18220,7.896,7.8547,7.6848,9.9203,9.9781,10.2027,6.8079,6.7254,7.0283,6.9957,7.09,7.1994
BSU18230,7.882,7.9952,7.7456,10.3262,10.0948,10.4364,6.7291,6.7446,7.0074,6.8285,7.0819,7.1785
BSU18239,8.2569,8.2029,8.0543,10.5249,10.5463,10.8389,6.7479,6.9118,7.0172,6.8801,7.1971,7.2508
BSU18240,8.2803,8.1241,7.9886,10.5194,10.4449,10.879,6.8183,6.8003,6.9792,6.9166,7.1061,7.1933
BSU18250,7.4832,7.7218,7.5126,9.9288,9.7117,10.1373,6.7139,6.7331,6.9163,6.7925,7.0457,7.185
BSU18260,9.4066,9.1256,8.6425,12.5599,12.3112,12.677,6.775,6.8385,7.0186,6.8683,7.1047,7.1914
BSU18270,6.8695,7.1513,7.1936,7.2243,7.1644,7.0558,6.6894,6.7996,6.9936,6.8131,7.0449,7.2104
BSU18280,8.3376,8.3235,8.7104,8.1396,8.1423,8.3294,7.1737,7.1497,7.3412,7.2488,7.3431,7.3914
BSU18290,7.7479,7.654,7.7066,8.7023,8.5336,9.0158,6.7455,6.9208,7.0065,7.2511,7.3502,7.3315
BSU18300,10.7401,10.8201,10.8655,10.6594,10.3218,10.3157,9.5212,9.1792,9.3937,10.0285,9.4537,8.9963
BSU18310,10.6955,10.7731,10.8285,10.3634,10.0398,10.1661,9.6801,9.2908,9.4039,9.897,9.3206,8.8864
BSU18320,10.8591,10.9047,10.9262,10.4452,10.0906,10.2249,9.8033,9.4415,9.5131,9.2948,8.9119,8.5884
BSU18330,10.7507,10.746,10.9182,10.9715,10.575,10.6407,9.7909,9.5216,9.3411,9.1471,8.6005,8.191
BSU18340,10.8451,10.8197,10.9241,11.3605,11.0292,11.1059,9.7226,9.4964,9.2318,9.3824,8.8905,8.538
new_1997958_1998066_c,12.6337,13.2237,12.8381,13.7757,13.2462,13.2734,11.9867,12.3389,12.2986,10.2279,9.3649,8.5548
BSU18350,11.7672,11.7973,11.8044,11.7519,11.4919,11.2592,9.8634,9.6377,9.6836,10.633,9.6745,9.3976
BSU18360,11.78,11.8597,11.8173,11.7495,11.3842,11.2578,9.9644,9.7731,9.821,10.6635,9.8183,9.5122
BSU18370,11.8558,11.8813,11.7753,11.2741,10.7191,10.8241,10.0579,9.8335,9.9752,10.5256,9.9403,9.5139
new_2002172_2002505,7.0427,7.4391,7.4478,9.1366,11.1609,9.1201,6.7972,6.9714,7.5343,7.018,7.389,7.4625
new_2002352_2002456_c,11.2564,11.3457,11.2044,11.1444,10.8654,10.792,10.8781,10.7016,10.646,11.8271,11.2377,10.6016
BSU18380,11.6245,11.8825,12.1962,12.7114,12.8461,12.9655,10.9522,10.9005,10.7669,7.5256,7.5939,7.6393
BSU18390,10.1662,10.1769,10.3466,10.1424,9.9658,9.957,10.1928,10.0981,10.1728,11.302,10.8155,10.3156
BSU18400,10.7642,10.7924,10.8013,11.8906,11.9395,11.5271,10.6964,10.4342,10.8485,11.0646,10.7105,10.534
BSU18410,8.3333,8.6063,8.6827,8.9624,8.9005,8.7967,7.2405,7.1982,7.3717,7.3096,7.3652,7.4048
BSU18420,9.9208,9.9618,10.023,10.6026,10.2314,10.2106,9.5181,9.2861,9.3909,9.9383,9.3946,8.9465
BSU18430,8.3226,8.53,8.8509,7.7342,7.785,7.7525,7.7906,7.7161,7.7261,7.4166,7.3853,7.4799
new_2007582_2008540_c,8.8656,8.8355,9.0087,9.4558,9.1632,9.2977,9.7172,9.4846,9.7113,9.6519,9.1059,8.9238
BSU18440,14.5642,14.5443,14.7702,13.2351,13.1606,13.2381,14.9733,14.8911,14.654,14.1494,13.2917,12.6228
BSU18450,14.2109,14.2115,14.4679,13.1679,13.0189,13.1547,14.888,14.7811,14.4728,13.3899,12.5411,11.8847
new_2014633_2014704_c,14.1583,13.8329,13.7957,12.7771,13.0084,13.3648,14.9897,14.8429,13.1049,13.1986,8.7135,11.1466
BSU18460,10.8588,10.8664,11.0488,12.5956,12.1322,12.0777,11.2198,11.1009,11.3223,11.9623,11.2561,10.9915
BSU18470,11.8976,11.7441,11.6504,13.4831,13.3953,13.6892,10.8789,10.4238,11.3663,9.391,9.0176,8.6872
BSU18480,12.5169,12.4893,12.4788,14.1208,14.4024,14.2197,11.7011,11.1856,12.1708,10.1574,9.7841,9.0563
BSU18490,10.3134,10.7951,11.0665,10.3647,10.67,10.1573,9.3705,9.2434,9.8356,9.9588,9.9188,9.6859
new_2018314_2018433_c,8.4995,8.7255,8.8266,11.2537,11.2767,10.9305,8.7564,8.9131,9.289,8.0464,8.1488,8.0769
new_2018435_2018531_c,8.0264,8.3036,8.7258,11.2552,11.3476,10.8074,8.3743,8.1229,8.5227,7.8778,8.0372,8.0393
BSU18500,12.0641,12.1126,12.0754,11.5619,11.6531,11.4983,11.9549,11.7889,12.339,9.9163,9.7529,9.5295
BSU18510,8.457,8.4633,8.5159,12.5792,14.5533,12.6335,8.9839,9.203,11.6468,7.9975,7.682,7.8233
BSU18520,7.4849,7.6133,7.5756,11.6675,13.4857,11.5902,7.3316,7.3857,8.5688,7.2624,7.1918,7.2646
BSU18530,9.6504,9.6681,9.6217,11.8843,13.1587,11.8459,8.918,8.8576,9.1143,8.1476,7.8906,7.8086
new_2021145_2021230,9.8005,10.2707,9.7097,12.4334,13.1152,12.3203,8.9613,8.9166,8.1017,7.9212,7.7845,7.583
BSU18540,10.3029,10.1061,10.4609,9.588,9.1546,9.3688,13.8628,13.8965,13.2882,9.7016,10.5362,10.1103
new_2021232_2021971,7.7069,7.7368,7.9504,10.3499,11.7123,10.4852,6.9029,6.9905,7.2267,7.6432,7.541,7.5414
new_2022468_2022560_c,11.3207,11.0981,11.3048,10.7536,10.2529,10.4941,14.5628,14.5818,14.2753,10.4532,10.8204,10.1715
BSU18550,10.7792,10.4749,10.6724,10.3101,9.7493,9.7939,14.2842,14.1567,13.6642,10.0277,10.55,10.086
BSU18560,11.3967,11.0563,11.3378,11.0149,10.4147,10.5693,14.5088,14.4548,14.1782,10.071,10.516,9.981
new_2025088_2025159_c,12.1566,11.5201,11.7635,12.3785,12.1521,11.9552,14.6559,14.648,14.5421,10.2749,11.1481,9.9603
BSU_misc_RNA_31,12.6272,12.232,12.1429,13.0432,12.9415,13.0279,15.2934,15.0665,14.6149,11.3439,11.0672,9.9885
BSU18570,11.8729,11.7599,11.9119,11.2189,10.9323,10.9886,13.1445,13.0088,12.8186,9.9681,9.5503,9.1749
BSU18580,13.1994,13.182,13.3517,12.6121,12.245,12.2386,13.4782,13.3666,13.1507,13.3057,13.32,12.9607
new_2027827_2028174_c,12.2499,12.2062,12.4681,10.2028,10.5584,10.6529,10.8843,10.7197,10.7462,10.2561,9.8722,9.6018
BSU18590,12.8538,13.1719,13.2992,10.1383,9.9017,10.0608,11.7029,11.6154,11.6907,11.0294,10.6241,10.0071
new_2028580_2028675_c,12.9497,13.2213,13.3045,10.1567,10.0255,10.1944,11.689,11.6233,11.5773,11.1706,10.6616,9.8208
new_2028811_2029019,10.9937,10.6302,10.4098,11.4755,11.6981,12.2739,8.078,8.096,8.2862,10.0034,9.9033,9.773
BSU18600,10.8466,10.3901,10.2861,11.3858,11.4772,12.0552,7.986,7.8798,8.2429,10.1386,9.9591,9.8743
new_2029314_2029407,10.8287,10.615,10.3203,11.4465,11.6078,12.1764,7.8888,7.9016,7.942,10.1666,9.4026,9.5956
BSU18610,10.583,10.4387,10.8397,9.5841,9.3101,9.5801,11.4833,11.2725,11.3926,12.6894,11.9772,11.6504
new_2031115_2031202_c,10.6259,10.2711,10.2988,9.5209,9.025,8.9063,11.6882,11.4563,11.4291,13.3198,12.3739,11.9426
BSU18620,8.2309,8.2526,8.7739,9.4461,9.1433,9.3437,7.6296,7.6144,7.8627,8.0152,7.8637,7.845
BSU18630,9.1829,9.3957,9.6078,10.2515,9.8443,9.7018,9.6891,9.3529,9.407,9.5686,8.8382,8.5826
new_2033681_2033894_c,8.505,8.5707,9.023,9.6303,9.2562,9.1052,8.5871,8.3498,8.6093,9.4057,8.877,8.6831
BSU18640,8.4547,8.5665,8.7281,9.5747,9.1112,9.1584,8.7223,8.5691,8.627,9.4353,8.8301,8.7399
new_2034573_2037062_c,9.0518,9.076,9.2151,9.9072,9.5129,9.5186,9.1296,9.0068,9.0217,9.7927,9.2094,8.9562
BSU18650,7.8445,8.1183,8.1487,7.9191,7.9996,7.8305,7.6996,7.6124,7.8726,7.4269,7.5267,7.5403
BSU18660,7.0273,7.1702,7.2102,7.5584,7.537,7.8363,6.6695,6.7768,7.0086,6.8358,7.1167,7.1905
BSU18669,11.5493,11.8312,12.0758,10.8045,10.4552,10.4979,11.3308,11.2268,11.2396,9.2203,8.5525,8.6379
new_2037369_2037470_c,11.7115,11.9524,12.1844,10.7134,10.5622,10.6198,11.462,11.3734,11.3889,9.3562,8.6097,8.4288
new_2037498_2037600_c,8.3087,8.252,8.6823,7.301,7.2534,7.2536,6.733,6.8234,7.0979,6.8358,7.2185,7.2893
BSU18670,9.7779,9.5061,9.636,7.9904,7.7992,7.9153,6.8407,6.8997,7.0431,7.0368,7.2037,7.2781
BSU18680,10.2588,10.1567,10.4487,10.5222,10.5,10.1844,9.2371,9.1698,9.1279,9.5732,9.3555,8.89
BSU18690,9.0756,9.2573,9.298,9.3957,9.2667,9.1411,7.9856,7.8015,7.9985,8.2526,7.97,7.8161
BSU18700,8.6422,8.5397,8.2228,10.9102,10.9414,11.2622,7.7116,7.6354,7.8897,7.4558,7.4274,7.5064
BSU18709,7.6744,7.7794,7.6941,8.9906,9.2408,9.3066,6.9482,7.1407,7.4215,7.2926,7.4036,7.5472
new_2041030_2041466,8.4779,8.286,8.0658,10.5051,10.7859,11.0189,7.2868,7.2981,7.628,7.3116,7.4085,7.4894
new_2041228_2041329_c,8.5832,8.371,8.3879,9.7704,10.0372,10.4799,7.4814,7.4011,7.7201,7.7599,7.6212,7.711
BSU18710,8.5362,8.3501,8.2748,9.8127,10.0076,10.3972,7.4174,7.3555,7.659,7.6028,7.5312,7.5494
new_2041828_2041927_c,8.5504,8.4202,8.3929,10.0307,10.2109,10.7125,7.3884,7.3641,7.6813,7.6417,7.4397,7.5168
BSU18720,8.1479,7.9686,7.7422,9.509,9.5258,10.2041,6.7333,6.7717,7.0248,7.0282,7.2127,7.3509
BSU18730,9.184,9.4197,9.8778,13.2334,12.8703,13.045,9.2188,9.1893,9.152,10.5627,10.1789,9.6709
BSU18740,8.9487,9.0894,9.3408,12.7385,12.1298,12.657,9.1279,8.9907,8.9579,10.1659,9.4177,9.2586
new_2043933_2044037,8.909,9.1309,9.3299,12.7282,12.1052,12.6511,9.0415,8.9861,9.0051,9.9108,9.4024,9.2229
BSU18750,8.6333,8.817,9.0071,12.8118,12.1097,12.6269,8.7083,8.7204,8.6554,9.8229,9.293,8.939
new_2044833_2045843,7.4149,7.7686,8.0026,11.7176,11.349,11.6974,7.685,7.6352,7.7746,8.6325,8.2673,8.1661
BSU18760,7.9177,8.0048,8.0218,8.74,8.6748,8.9683,7.6314,7.6609,7.9534,7.7499,7.7155,7.6455
BSU18770,7.5394,7.7119,7.8702,10.6239,10.186,10.4841,7.7544,7.7349,7.7905,8.7402,8.2551,8.0558
new_2046920_2046979_c,10.8791,10.9462,10.5752,11.9644,11.9131,11.9764,10.007,9.3537,9.6697,8.6307,8.1988,8.171
BSU18780,10.477,10.7016,10.4138,11.7794,11.8421,11.8909,9.6682,9.3617,9.6031,8.3698,8.2831,8.1898
new_2047441_2047674_c,8.9101,8.7908,8.7459,12.1593,12.2619,12.183,7.688,7.6416,8.0365,8.0282,7.917,7.8231
BSU18790,9.3698,9.6278,9.6091,9.2693,9.2259,9.0749,8.8014,8.5205,8.9094,8.5841,8.3754,8.2031
BSU18800,11.4461,11.5659,11.5233,10.5944,10.1221,10.1962,11.805,11.4713,11.7173,9.8428,9.2297,9.1933
new_2049454_2050111,9.3963,9.1186,9.2221,9.9161,9.5036,9.5662,9.427,9.3615,9.7677,8.1849,8.1559,8.1481
BSU18810,9.3595,9.4952,9.3772,8.3252,8.2354,8.2864,8.3282,8.2548,8.4755,8.4465,8.2386,8.1742
BSU18819,9.4162,9.4871,9.3676,8.2285,8.2871,8.1403,8.3314,8.1552,8.3758,8.4066,8.128,7.9538
BSU18820,10.3366,10.8383,10.3337,11.0304,10.6875,10.24,7.9699,7.7268,8.3871,7.2119,7.3219,7.4692
BSU18830,10.1251,10.1668,10.1117,8.6405,8.5746,8.6779,9.2378,9.0111,9.17,8.9114,8.4907,8.3318
new_2053930_2054039_c,11.4972,11.6571,11.0467,9.5146,9.7232,9.6087,10.2484,10.3098,10.4529,10.1929,8.9326,8.641
new_2053985_2054612,9.6815,9.2033,9.1355,10.8515,10.986,10.8642,10.4825,10.5442,10.8932,10.9541,10.5078,9.9464
new_2054085_2054544_c,11.6856,11.7114,11.9974,11.5195,11.1297,11.0213,11.1346,10.7434,10.8612,10.2049,9.5796,9.4097
BSU18840,12.4235,12.4842,12.9555,12.0249,11.6749,11.5326,12.5602,12.3339,12.3719,12.5406,11.9573,11.5843
new_2055241_2055358_c,13.3079,13.5135,13.8737,12.6821,12.5005,12.3961,13.5604,13.3024,13.4933,13.4684,13.0975,12.3753
BSU18849,10.6762,10.6529,10.6968,12.1282,11.6963,11.7082,12.2116,11.9559,12.0437,11.5146,10.7354,10.3934
BSU18850,11.9691,11.8482,11.9746,10.8842,10.7454,10.6041,12.1899,11.9117,11.9975,11.3517,11.0925,10.3199
new_2056617_2057213,11.3796,11.3082,11.5714,10.6348,10.2658,10.2907,11.4362,11.5133,11.5473,11.1151,10.8624,10.14
BSU18860,8.1949,8.1783,8.4694,9.1803,8.7526,8.4764,8.4874,8.5073,8.9122,8.7009,8.521,8.4054
BSU18870,10.5697,10.5851,10.8303,9.9086,9.6968,9.6466,10.8323,10.4678,10.6966,10.3945,9.7066,9.4955
new_2057588_2058714_c,11.6929,11.4927,11.7129,12.0858,11.7205,11.7892,11.8202,11.7562,12.0421,10.8023,10.217,9.9078
BSU18890,11.8012,11.5819,11.7828,12.3589,12.0622,11.9685,12.0711,11.9291,12.1426,10.8354,10.2856,9.8536
BSU18898,9.0969,9.1029,9.4114,8.9895,9.1083,8.9114,8.952,8.826,9.2801,8.4933,8.3154,8.2672
BSU18899,7.0493,7.6702,7.369,8.4577,8.3397,8.335,7.0424,7.1434,7.2694,6.9827,7.3565,7.442
BSU18900,8.9577,9.101,9.2592,8.9245,9.052,8.9641,9.0088,8.743,9.0122,8.466,8.2096,7.8831
BSU18908,13.0633,13.237,12.996,13.1051,12.3923,12.3171,11.0868,10.8465,11.253,9.5827,9.0903,8.9751
BSU18909,7.3283,7.3466,7.4836,10.9454,10.5602,10.3313,7.2075,7.3185,7.8739,7.815,7.6021,7.7803
BSU18910,14.2296,14.4657,14.631,14.6598,14.5005,14.41,12.9842,12.7948,12.8175,13.2614,13.0232,12.6231
BSU18920,13.7722,13.7413,14.1965,13.8849,13.3586,13.4944,11.8596,11.9277,11.7848,12.2372,11.9502,12.0593
BSU18950,7.0159,7.2729,7.2161,8.535,8.3601,8.3741,7.5112,7.5363,7.9068,8.4646,7.9642,7.9173
BSU18960,10.4501,10.5559,10.7721,9.951,9.9479,9.6178,8.2681,8.2505,8.268,9.4568,8.8381,8.6355
BSU18970,12.6726,12.7486,13.1834,12.5957,12.4599,12.2804,12.9722,12.7496,12.7637,12.705,12.4133,11.7657
new_2069030_2069174_c,13.2107,13.3319,13.8398,13.3368,13.5887,13.2818,13.3324,13.4031,13.2611,13.7876,13.4165,12.1717
new_2069176_2069261_c,11.8819,11.7528,11.8405,11.935,11.7201,11.9197,12.1284,11.9716,11.7655,11.5471,11.3067,10.6364
BSU18979,11.6408,11.2655,11.6519,11.6977,11.376,11.454,11.614,11.5392,11.2479,11.2621,10.7501,10.2998
new_2069562_2069699_c,12.466,12.1105,12.4658,12.3131,12.2385,12.3284,12.5509,12.3586,12.1795,12.0907,10.9959,10.5508
new_2069746_2069982_c,12.6564,12.4371,12.6614,13.4375,13.4593,13.1672,12.2948,12.0031,12.6358,11.8924,11.9085,11.7078
